LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka,LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka,LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka,LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka,LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka
4806.67,3.103352734,,,4806.7,1.420583435,,,4806.7,1.537117251,,,4806.7,1.627412319,,,4806.7,0.797926132,,
4808.86,2.955094628,,,4808.9,1.037827398,,,4808.9,1.246147729,,,4808.9,1.607041107,,,4808.9,0.583504003,,
4811.05,2.935227837,,,4811.1,1.397426201,,,4811.1,1.886617263,,,4811.1,1.589133172,,,4811.1,1.037054396,,
4813.23,2.981633349,,,4813.2,1.621133952,,,4813.2,2.120263536,,,4813.2,1.61231427,,,4813.2,1.475346139,,
4815.42,2.959181261,,,4815.4,1.261996644,,,4815.4,1.657609456,,,4815.4,1.64102935,,,4815.4,0.99852883,,
4817.61,2.888027091,,,4817.6,1.165186779,,,4817.6,1.534995436,,,4817.6,1.609464318,,,4817.6,0.844187438,,
4819.8,2.970537142,,,4819.8,1.067045823,,,4819.8,1.264796808,,,4819.8,1.630987799,,,4819.8,0.631992757,,
4821.98,3.012261576,,,4822,0.937344141,,,4822,1.460592285,,,4822,1.599442945,,,4822,0.79903947,,
4824.17,2.95485909,,,4824.2,1.470601468,,,4824.2,2.019829139,,,4824.2,1.59916367,,,4824.2,1.198401759,,
4826.36,3.049440297,,,4826.4,1.596236401,,,4826.4,1.941215305,,,4826.4,1.614274518,,,4826.4,1.217002305,,
4828.55,2.895065028,,,4828.6,1.104061893,,,4828.6,1.402554882,,,4828.6,1.629781226,,,4828.6,0.693147181,,
4830.73,3.019257207,,,4830.7,1.661397651,,,4830.7,1.717993319,,,4830.7,1.631736853,,,4830.7,1.085189268,,
4832.92,3.041842369,,,4832.9,1.464765977,,,4832.9,1.471816535,,,4832.9,1.600095125,,,4832.9,0.85311183,,
4834.93,3.003813567,,,4834.9,0.924420858,,,4834.9,1.537525331,,,4834.9,1.632814614,,,4834.9,0.747751315,,
4836.93,3.022412789,,,4836.9,1.233269174,,,4836.9,1.757391826,,,4836.9,1.615754984,,,4836.9,1.237198452,,
4838.94,3.049980967,,,4838.9,1.240152461,,,4838.9,2.032294763,,,4838.9,1.621715969,,,4838.9,1.308806866,,
4840.95,3.021948116,,,4841,1.060871961,,,4841,1.897119985,,,4841,1.621827475,,,4841,1.291678385,,
4842.95,2.907098272,,,4843,0.884685392,,,4843,1.655048424,,,4843,1.641944848,,,4843,1.041453875,,
4844.96,3.061630164,,,4845,1.333184536,,,4845,1.58618105,,,4845,1.627841324,,,4845,0.959041899,,
4846.96,2.986548015,,,4847,1.364452619,,,4847,1.699120615,,,4847,1.594077121,,,4847,1.090347779,,
4848.97,3.145580595,,,4849,1.409824859,,,4849,1.525020571,,,4849,1.627466086,,,4849,0.99852883,,
4850.98,3.060748622,,,4851,1.32175584,,,4851,1.77542305,,,4851,1.646341868,,,4851,1.228665417,,
4852.98,3.014421963,,,4853,1.011600912,,,4853,1.293145306,,,4853,1.612741223,,,4853,0.520395075,,
4854.99,3.039964178,,,4855,1.192799504,,,4855,1.480481576,,,4855,1.601153452,,,4855,0.787334396,,
4857,3.091890578,,,4857,0.580351686,,,4857,1.609437912,,,4857,1.619027381,,,4857,1.024846138,,
4859,3.172019618,,,4859,1.013381856,,,4859,1.299282984,,,4859,1.612964296,,,4859,0.741003202,,
4861.01,3.288296774,,,4861,1.021180549,,,4861,1.429466533,,,4861,1.647536958,,,4861,0.927986772,,
4863.01,3.062671756,,,4863,0.712015665,,,4863,1.344976212,,,4863,1.609929405,,,4863,0.730534713,,
4865.02,3.067644855,,,4865,1.649984007,,,4865,1.656584691,,,4865,1.596096296,,,4865,0.842359579,,
4867.03,3.114433851,,,4867,1.380178134,,,4867,1.869924242,,,4867,1.619795642,,,4867,1.217298259,,
4869.03,3.174299468,,,4869,1.050238704,,,4869,1.358837515,,,4869,1.565304735,,,4869,1.014626633,,
4871.04,3.090918928,,,4871,1.358123484,,,4871,1.764948212,,,4871,1.583981044,,,4871,1.451576653,,
4873.05,3.153321816,,,4873.1,1.223775432,,,4873.1,1.729884066,,,4873.1,1.581992073,,,4873.1,0.990779584,,
4875.05,3.201518853,,,4875.1,0.85457062,,,4875.1,1.175843637,,,4875.1,1.600889166,,,4875.1,0.655968177,,
4877.06,3.229976771,,,4877.1,1.431964398,,,4877.1,1.390956374,,,4877.1,1.563906082,,,4877.1,0.760893169,,
4879.06,3.108733251,,,4879.1,1.050698933,,,4879.1,1.564587346,,,4879.1,1.607171294,,,4879.1,0.909248449,,
4881.07,3.062740054,,,4881.1,1.599387577,,,4881.1,1.779180687,,,4881.1,1.565612675,,,4881.1,1.011600912,,
4883.08,3.14044256,,,4883.1,1.825765837,,,4883.1,1.726801573,,,4883.1,1.616900736,,,4883.1,1.104881902,,
4885.08,3.040587361,,,4885.1,2.63650305,,,4885.1,2.628800829,,,4885.1,1.573877976,,,4885.1,1.821087084,,
4887.09,3.039319672,,,4887.1,1.923095471,,,4887.1,2.105417028,,,4887.1,1.588622301,,,4887.1,1.255266099,,
4889.1,3.059396811,,,4889.1,0.936595998,,,4889.1,1.389494364,,,4889.1,1.585837841,,,4889.1,0.143100844,,
4891.1,3.055679117,,,4891.1,1.234204263,,,4891.1,1.7357652,,,4891.1,1.589601794,,,4891.1,0.910332422,,
4893.11,3.093627269,,,4893.1,1.15267951,,,4893.1,1.448699927,,,4893.1,1.561727288,,,4893.1,0.751987681,,
4895.11,3.042706731,,,4895.1,1.349926717,,,4895.1,1.504077397,,,4895.1,1.586902617,,,4895.1,0.887303195,,
4897.12,2.989285203,,,4897.1,1.300702431,,,4897.1,1.606308019,,,4897.1,1.596732039,,,4897.1,0.810930216,,
4899.13,3.203610971,,,4899.1,1.702631689,,,4899.1,1.698385398,,,4899.1,1.565646423,,,4899.1,1.187559775,,
4901.13,3.157763036,,,4901.1,1.432103897,,,4901.1,1.836573485,,,4901.1,1.575334687,,,4901.1,1.284400053,,
4903.14,3.051057285,,,4903.1,1.003625681,,,4903.1,1.391136986,,,4903.1,1.603323822,,,4903.1,0.845909935,,
4905.15,3.231504773,,,4905.2,0.932973232,,,4905.2,1.027614739,,,4905.2,1.555942161,,,4905.2,0.605285825,,
4907.15,3.046311027,,,4907.2,1.236762627,,,4907.2,1.99997737,,,4907.2,1.568782768,,,4907.2,1.225951711,,
4909.16,3.064276523,,,4909.2,1.701608372,,,4909.2,1.72951716,,,4909.2,1.605317388,,,4909.2,0.989412997,,
4911.16,3.097588558,,,4911.2,0.766994431,,,4911.2,1.345320287,,,4911.2,1.577307581,,,4911.2,0.459916428,,
4913.17,3.064103483,,,4913.2,1.243193517,,,4913.2,1.657169315,,,4913.2,1.592226246,,,4913.2,0.875468737,,
4915.18,2.994610568,,,4915.2,1.182872632,,,4915.2,1.589459446,,,4915.2,1.558454715,,,4915.2,0.613104473,,
4917.18,3.031260743,,,4917.2,1.294275462,,,4917.2,1.338465273,,,4917.2,1.624857935,,,4917.2,0.831474745,,
4919.19,2.970886275,,,4919.2,1.12965691,,,4919.2,1.482832288,,,4919.2,1.56504138,,,4919.2,0.586284035,,
4921.2,3.008394487,,,4921.2,1.121601807,,,4921.2,1.566676053,,,4921.2,1.55314965,,,4921.2,0.818652262,,
4923.2,2.944680934,,,4923.2,0.386980293,,,4923.2,1.564486525,,,4923.2,1.597008733,,,4923.2,0.736164566,,
4925.21,3.007947861,,,4925.2,1.495493653,,,4925.2,1.929289268,,,4925.2,1.580789965,,,4925.2,1.586090548,,
4927.21,3.01658257,,,4927.2,1.605983678,,,4927.2,1.701608372,,,4927.2,1.638577584,,,4927.2,0.718680483,,
4929.22,3.127004171,,,4929.2,1.435084525,,,4929.2,1.655627295,,,4929.2,1.620085101,,,4929.2,1.255357004,,
4931.23,2.724919962,,,4931.2,1.893266416,,,4931.2,2.156521284,,,4931.2,1.594047157,,,4931.2,1.299282984,,
4933.23,2.924476446,,,4933.2,1.434150382,,,4933.2,1.536234508,,,4933.2,1.576597024,,,4933.2,0.838858992,,
4935.32,2.72892579,,,4935.3,0.991844313,,,4935.3,1.656418121,,,4935.3,1.559928124,,,4935.3,0.87757622,,
4937.42,3.055958976,,,4937.4,0.839101093,,,4937.4,1.084223551,,,4937.4,1.582479235,,,4937.4,0.336472237,,
4939.51,2.935762832,,,4939.5,1.250997743,,,4939.5,1.401608596,,,4939.5,1.608419906,,,4939.5,0.525531771,,
4941.6,2.900384872,,,4941.6,0.815249877,,,4941.6,1.65513114,,,4941.6,1.578737869,,,4941.6,1.261996644,,
4943.69,2.840239369,,,4943.7,1.324568781,,,4943.7,1.414073925,,,4943.7,1.585055367,,,4943.7,0.612517446,,
4945.78,2.708204868,,,4945.8,1.056052674,,,4945.8,1.684081455,,,4945.8,1.588270792,,,4945.8,0.69937773,,
4947.87,2.768992737,,,4947.9,0.748062938,,,4947.9,1.563225069,,,4947.9,1.610921613,,,4947.9,0.63503955,,
4949.96,2.974365924,,,4950,1.945910149,,,4950,1.916922612,,,4950,1.614876614,,,4950,1.186317869,,
4952.05,2.888919133,,,4952.1,1.314835397,,,4952.1,1.982189823,,,4952.1,1.627493055,,,4952.1,1.115706722,,
4954.14,3.007259779,,,4954.1,1.234535455,,,4954.1,1.377636298,,,4954.1,1.57584236,,,4954.1,0.663990596,,
4956.23,2.980189218,,,4956.2,1.323774004,,,4956.2,1.806797347,,,4956.2,1.580459351,,,4956.2,0.92833907,,
4958.33,3.011671406,,,4958.3,1.27766052,,,4958.3,1.744071638,,,4958.3,1.590135803,,,4958.3,1.174119841,,
4960.42,3.018621025,,,4960.4,1.14697336,,,4960.4,1.702288066,,,4960.4,1.574804737,,,4960.4,1.290646286,,
4962.51,3.656946407,,,4962.5,NaN,,,4962.5,NaN,,,4962.5,1.590493164,,,4962.5,NaN,,
4964.6,2.531710716,,,4964.6,NaN,,,4964.6,NaN,,,4964.6,1.56974228,,,4964.6,NaN,,
4966.69,3.258096538,,,4966.7,NaN,,,4966.7,NaN,,,4966.7,1.579931555,,,4966.7,NaN,,
4968.78,3.64341708,,,4968.8,NaN,,,4968.8,NaN,,,4968.8,1.574392862,,,4968.8,NaN,,
4970.87,3.797360097,,,4970.9,NaN,,,4970.9,NaN,,,4970.9,1.569204382,,,4970.9,NaN,,
4972.96,3.340671961,,,4973,1.252762968,,,4973,0.965080896,,,4973,1.575320319,,,4973,0.559615788,,
4975.05,3.118473756,,,4975.1,0.794243297,,,4975.1,1.173732919,,,4975.1,1.559086201,,,4975.1,0.467340512,,
4977.15,2.927479747,,,4977.2,0.801360765,,,4977.2,1.53686722,,,4977.2,1.572818775,,,4977.2,0.649344558,,
4979.24,3.060763575,,,4979.2,0.997142829,,,4979.2,1.428168434,,,4979.2,1.588410617,,,4979.2,0.878752813,,
4981.33,2.834294571,,,4981.3,1.306741729,,,4981.3,1.632694775,,,4981.3,1.588268181,,,4981.3,0.78845736,,
4983.42,2.965138001,,,4983.4,1.342123143,,,4983.4,1.732420029,,,4983.4,1.62097785,,,4983.4,0.938269639,,
4985.51,2.952831595,,,4985.5,1.95712522,,,4985.5,2.085998942,,,4985.5,1.610850831,,,4985.5,1.399366443,,
4987.6,2.994386076,,,4987.6,1.143348183,,,4987.6,1.475346139,,,4987.6,1.635100085,,,4987.6,0.606135804,,
4989.69,2.856589723,,,4989.7,1.450832882,,,4989.7,2.040354153,,,4989.7,1.614335124,,,4989.7,1.094157938,,
4991.78,2.925114706,,,4991.8,0.885519073,,,4991.8,1.563975538,,,4991.8,1.597804238,,,4991.8,0.732756319,,
4993.87,2.993464897,,,4993.9,1.12134054,,,4993.9,1.599039205,,,4993.9,1.558667629,,,4993.9,0.976509592,,
4995.96,2.917650068,,,4996,1.632889573,,,4996,2.027255789,,,4996,1.621593202,,,4996,0.946343077,,
4998.06,2.91519925,,,4998.1,1.998095902,,,4998.1,1.709283247,,,4998.1,1.592900011,,,4998.1,0.955511445,,
5000.15,2.975900555,,,5000.2,1.410718913,,,5000.2,1.799058772,,,5000.2,1.580738685,,,5000.2,1.134587391,,
5002.24,3.035630765,,,5002.2,1.335001067,,,5002.2,1.568615918,,,5002.2,1.643418362,,,5002.2,0.943606543,,
5004.33,3.087639712,,,5004.3,1.581603113,,,5004.3,1.706529037,,,5004.3,1.582578084,,,5004.3,1.315198439,,
5006.42,2.927214213,,,5006.4,0.542324291,,,5006.4,1.61210103,,,5006.4,1.597114878,,,5006.4,0.90825856,,
5008.51,2.969258797,,,5008.5,0.961411167,,,5008.5,1.63375522,,,5008.5,1.587963341,,,5008.5,0.715961858,,
5010.6,2.97672154,,,5010.6,1.915907899,,,5010.6,2.075121881,,,5010.6,1.569673407,,,5010.6,1.436725215,,
5012.69,3.033033627,,,5012.7,1.165945409,,,5012.7,1.641746156,,,5012.7,1.627487893,,,5012.7,0.785739967,,
5014.78,3.090940303,,,5014.8,1.242400181,,,5014.8,1.523363304,,,5014.8,1.604211006,,,5014.8,0.772396552,,
5016.87,3.028522096,,,5016.9,1.361533811,,,5016.9,1.459625634,,,5016.9,1.572718045,,,5016.9,0.78647912,,
5018.97,3.161083726,,,5019,1.526056303,,,5019,1.360976553,,,5019,1.588366599,,,5019,0.438254931,,
5021.06,3.14743097,,,5021.1,1.517322624,,,5021.1,1.435084525,,,5021.1,1.547315529,,,5021.1,0.875468737,,
5023.15,3.009125331,,,5023.2,1.496642418,,,5023.2,1.780586169,,,5023.2,1.557664255,,,5023.2,0.550046337,,
5025.24,3.068732699,,,5025.2,1.294486812,,,5025.2,1.098612289,,,5025.2,1.574710085,,,5025.2,0.399599989,,
5027.33,3.168167155,,,5027.3,1.233090203,,,5027.3,1.185623666,,,5027.3,1.552699287,,,5027.3,0.646627165,,
5029.42,2.867006591,,,5029.4,1.266150049,,,5029.4,1.870349744,,,5029.4,1.569227923,,,5029.4,1.066660689,,
5031.51,3.013080912,,,5031.5,1.833606579,,,5031.5,1.817077277,,,5031.5,1.59043081,,,5031.5,1.196250758,,
5033.6,3.172676361,,,5033.6,3.069602122,,,5033.6,1.907070316,,,5033.6,1.574080836,,,5033.6,1.16315081,,
5035.69,3.075080697,,,5035.7,1.136482563,,,5035.7,1.435084525,,,5035.7,1.59928844,,,5035.7,0.610909082,,
5037.78,3.028443223,,,5037.8,1.23042399,,,5037.8,1.439004178,,,5037.8,1.568390386,,,5037.8,0.661730984,,
5039.88,2.94207276,,,5039.9,0.966843011,,,5039.9,1.67917125,,,5039.9,1.591856528,,,5039.9,0.82725711,,
5041.98,3.111471179,,,5042,1.804259632,,,5042,1.250063912,,,5042,1.598205497,,,5042,0.484055383,,
5044.08,3.070258332,,,5044.1,1.426115855,,,5044.1,1.373715579,,,5044.1,1.615099459,,,5044.1,0.765467842,,
5046.18,3.052579029,,,5046.2,1.093624747,,,5046.2,1.538310568,,,5046.2,1.568199287,,,5046.2,0.557481315,,
5048.27,3.444471812,,,5048.3,2.310883896,,,5048.3,1.437066686,,,5048.3,1.550102781,,,5048.3,1.178654996,,
5050.37,3.276845197,,,5050.4,1.650259907,,,5050.4,0.965080896,,,5050.4,1.553109653,,,5050.4,-0.405465108,,
5052.47,3.025716963,,,5052.5,1.368088397,,,5052.5,1.729737824,,,5052.5,1.583148845,,,5052.5,0.922457247,,
5054.57,2.962921353,,,5054.6,2.208653273,,,5054.6,2.388446384,,,5054.6,1.585521167,,,5054.6,1.452985736,,
5056.67,2.991595288,,,5056.7,1.59290861,,,5056.7,1.679086307,,,5056.7,1.619783035,,,5056.7,0.932551253,,
5058.76,3.044834645,,,5058.8,0.693147181,,,5058.8,1.545924507,,,5058.8,1.592691769,,,5058.8,0.849493251,,
5060.86,3.17175734,,,5060.9,1.128465252,,,5060.9,1.735670003,,,5060.9,1.560820563,,,5060.9,1.157452789,,
5062.96,3.233928627,,,5063,1.150798042,,,5063,1.455287233,,,5063,1.547485671,,,5063,1.005086231,,
5065.06,3.234275041,,,5065.1,1.21468446,,,5065.1,1.526056303,,,5065.1,1.58349253,,,5065.1,0.984668029,,
5067.16,3.398847204,,,5067.2,1.473305738,,,5067.2,1.577102532,,,5067.2,1.56982397,,,5067.2,1.199416988,,
5069.25,3.244235737,,,5069.3,1.153420525,,,5069.3,1.677491376,,,5069.3,1.578192107,,,5069.3,0.994815495,,
5071.35,3.090911452,,,5071.4,1.416534246,,,5071.4,1.806273512,,,5071.4,1.59314724,,,5071.4,0.993901335,,
5073.45,3.05067441,,,5073.5,1.247032294,,,5073.5,1.532556868,,,5073.5,1.598313676,,,5073.5,0.854415328,,
5075.55,3.098309068,,,5075.6,0.486655263,,,5075.6,1.386294361,,,5075.6,1.627363983,,,5075.6,0.799253687,,
5077.65,3.049674174,,,5077.7,1.109848362,,,5077.7,1.857356752,,,5077.7,1.575106221,,,5077.7,1.010058891,,
5079.74,3.2907871,,,5079.7,1.514972446,,,5079.7,1.258781041,,,5079.7,1.580859639,,,5079.7,0.664573808,,
5081.84,2.992827828,,,5081.8,1.171302022,,,5081.8,1.635291291,,,5081.8,1.568103172,,,5081.8,0.810930216,,
5083.94,3.083232904,,,5083.9,1.609437912,,,5083.9,1.890430997,,,5083.9,1.577145274,,,5083.9,1.053149915,,
5086.04,3.078278966,,,5086,1.013533279,,,5086,1.460592285,,,5086,1.59399181,,,5086,0.70372929,,
5088.14,3.054231252,,,5088.1,1.068306939,,,5088.1,1.523782468,,,5088.1,1.584402022,,,5088.1,0.907295169,,
5090.23,2.994609194,,,5090.2,1.053387191,,,5090.2,1.609437912,,,5090.2,1.545349385,,,5090.2,0.718337429,,
5092.33,3.003968936,,,5092.3,1.392448227,,,5092.3,1.594512262,,,5092.3,1.57907963,,,5092.3,0.809557532,,
5094.43,2.728208277,,,5094.4,0.64313676,,,5094.4,1.762891485,,,5094.4,1.602701916,,,5094.4,0.80821651,,
5096.53,2.666135225,,,5096.5,1.139940484,,,5096.5,1.72862643,,,5096.5,1.609463047,,,5096.5,0.872299163,,
5098.63,2.759336104,,,5098.6,1.234744463,,,5098.6,1.729440705,,,5098.6,1.59821485,,,5098.6,0.97455964,,
5100.72,2.916041483,,,5100.7,0.408895643,,,5100.7,1.507507932,,,5100.7,1.557839952,,,5100.7,0.395102321,,
5102.82,2.918471476,,,5102.8,1.693024629,,,5102.8,2.185763134,,,5102.8,1.587899251,,,5102.8,1.234278154,,
5104.92,3.005929413,,,5104.9,0.817084082,,,5104.9,1.612211839,,,5104.9,1.602592117,,,5104.9,0.760286483,,
5107.02,2.983047114,,,5107,1.452252329,,,5107,1.464937488,,,5107,1.612143816,,,5107,0.912647741,,
5109.12,2.918210815,,,5109.1,2.302585093,,,5109.1,2.83647599,,,5109.1,1.588966396,,,5109.1,2.268683541,,
5111.21,2.956200588,,,5111.2,1.563393974,,,5111.2,1.78339122,,,5111.2,1.615878047,,,5111.2,1.123304901,,
5113.31,2.918239299,,,5113.3,1.41706602,,,5113.3,1.975237764,,,5113.3,1.606417429,,,5113.3,1.210203354,,
5115.41,3.022029226,,,5115.4,0.06820825,,,5115.4,1.322539846,,,5115.4,1.589365726,,,5115.4,0.60077386,,
5117.51,3.023652115,,,5117.5,1.216395324,,,5117.5,1.550941706,,,5117.5,1.58037133,,,5117.5,0.539943022,,
5119.61,2.984902872,,,5119.6,1.105992396,,,5119.6,1.589235205,,,5119.6,1.605337445,,,5119.6,0.731298947,,
5121.7,2.851227341,,,5121.7,1.106911091,,,5121.7,1.762158999,,,5121.7,1.636244976,,,5121.7,0.759636922,,
5123.8,2.737178474,,,5123.8,1.373555335,,,5123.8,1.636905307,,,5123.8,1.62404211,,,5123.8,0.620984734,,
5125.9,2.642872978,,,5125.9,1.199797433,,,5125.9,1.59545167,,,5125.9,1.609412294,,,5125.9,0.628608659,,
5128,2.535566713,,,5128,0.971167342,,,5128,1.732336049,,,5128,1.59468665,,,5128,0.773189888,,
5130.1,2.505669646,,,5130.1,1.62713749,,,5130.1,2.316769728,,,5130.1,1.620899717,,,5130.1,1.297658288,,
5132.19,2.622550033,,,5132.2,1.120835425,,,5132.2,1.804782909,,,5132.2,1.603707238,,,5132.2,1.068191692,,
5134.29,2.928280947,,,5134.3,1.740466175,,,5134.3,2.225704049,,,5134.3,1.609570935,,,5134.3,1.319085611,,
5136.39,2.775172527,,,5136.4,2.034989779,,,5136.4,2.300408814,,,5136.4,1.633206249,,,5136.4,1.336144577,,
5138.49,2.544064842,,,5138.5,1.00764051,,,5138.5,1.809713273,,,5138.5,1.542426497,,,5138.5,0.761415152,,
5140.59,2.527112302,,,5140.6,1.998553883,,,5140.6,2.642910899,,,5140.6,1.655752355,,,5140.6,1.736189618,,
5142.68,2.434875443,,,5142.7,1.344524948,,,5142.7,2.23489008,,,5142.7,1.646217018,,,5142.7,1.250162187,,
5144.74,2.527107004,,,5144.7,1.499089855,,,5144.7,2.052974968,,,5144.7,1.643846692,,,5144.7,1.355989012,,
5146.79,2.76078221,,,5146.8,1.223775432,,,5146.8,1.960094784,,,5146.8,1.61426474,,,5146.8,1.290150501,,
5148.84,2.863483408,,,5148.8,1.51674725,,,5148.8,1.936498315,,,5148.8,1.608906986,,,5148.8,0.951721169,,
5150.9,2.839263119,,,5150.9,1.437587656,,,5150.9,2.120263536,,,5150.9,1.611239503,,,5150.9,1.080912712,,
5152.95,3.00867926,,,5153,1.480226181,,,5153,1.676813315,,,5153,1.633264498,,,5153,0.737598943,,
5155.01,2.948563197,,,5155,2.066335194,,,5155,2.199536717,,,5155,1.627205919,,,5155,1.203972804,,
5157.06,2.914726921,,,5157.1,1.288368824,,,5157.1,2.005907458,,,5157.1,1.566995582,,,5157.1,1.13284546,,
5159.11,2.984395938,,,5159.1,1.430746124,,,5159.1,1.91513849,,,5159.1,1.625552274,,,5159.1,1.203972804,,
5161.17,2.985681938,,,5161.2,1.452252329,,,5161.2,1.776491997,,,5161.2,1.621888286,,,5161.2,0.952008814,,
5163.22,3.08814874,,,5163.2,1.325829165,,,5163.2,1.428747677,,,5163.2,1.581930368,,,5163.2,0.67772271,,
5165.27,2.970813468,,,5165.3,1.539394069,,,5165.3,2.02271556,,,5165.3,1.581278854,,,5165.3,0.978989326,,
5167.33,2.90416508,,,5167.3,1.668006267,,,5167.3,1.897119985,,,5167.3,1.650530327,,,5167.3,1.222841289,,
5169.38,2.808424484,,,5169.4,0.648975962,,,5169.4,1.550971454,,,5169.4,1.614134314,,,5169.4,0.525531771,,
5171.43,2.897751865,,,5171.4,0.719580438,,,5171.4,1.62713749,,,5171.4,1.604033224,,,5171.4,0.802962047,,
5173.49,2.927311321,,,5173.5,0.298855373,,,5173.5,1.591296825,,,5173.5,1.616267558,,,5173.5,0.494970252,,
5175.54,2.911243952,,,5175.5,-0.068992871,,,5175.5,1.58240924,,,5175.5,1.635599045,,,5175.5,0.481838087,,
5177.6,2.834868974,,,5177.6,0.312374685,,,5177.6,1.708780356,,,5177.6,1.582856182,,,5177.6,0.866166345,,
5179.65,2.865668806,,,5179.7,1.403993938,,,5179.7,1.973584871,,,5179.7,1.582105411,,,5179.7,1.122142786,,
5181.7,2.849128799,,,5181.7,1.479076095,,,5181.7,2.122483293,,,5181.7,1.590461804,,,5181.7,1.231371779,,
5183.76,2.899920575,,,5183.8,0.639402905,,,5183.8,1.428975092,,,5183.8,1.619386916,,,5183.8,0.639402905,,
5185.81,2.804727042,,,5185.8,1.646047658,,,5185.8,1.96509539,,,5185.8,1.609952991,,,5185.8,1.288438571,,
5187.86,2.915511752,,,5187.9,0.759838555,,,5187.9,1.53612538,,,5187.9,1.603617322,,,5187.9,1.051544778,,
5189.92,3.02516498,,,5189.9,1.165751592,,,5189.9,1.5712167,,,5189.9,1.613935602,,,5189.9,1.019148117,,
5191.97,3.432519853,,,5192,1.006804739,,,5192,0.146603474,,,5192,1.608899138,,,5192,0.233614851,,
5194.03,3.024185405,,,5194,1.781607098,,,5194,1.315676794,,,5194,1.597618586,,,5194,0.492476485,,
5196.08,2.833773411,,,5196.1,1.959640342,,,5196.1,1.913120326,,,5196.1,1.579241966,,,5196.1,0.870077889,,
5198.13,3.054560667,,,5198.1,1.618095975,,,5198.1,1.635190409,,,5198.1,1.612224459,,,5198.1,0.825318954,,
5200.19,2.887364237,,,5200.2,1.011600912,,,5200.2,1.531476371,,,5200.2,1.589929928,,,5200.2,0.415827895,,
5202.24,2.940130229,,,5202.2,2.499677967,,,5202.2,2.539913279,,,5202.2,1.631716932,,,5202.2,1.838279485,,
5204.29,2.6683153,,,5204.3,1.57664809,,,5204.3,2.083465692,,,5204.3,1.596011372,,,5204.3,1.109307578,,
5206.35,2.864123532,,,5206.4,0.719395407,,,5206.4,1.412542587,,,5206.4,1.607577498,,,5206.4,0.473985055,,
5208.4,2.862024135,,,5208.4,1.250905958,,,5208.4,1.840343469,,,5208.4,1.611935128,,,5208.4,0.934309237,,
5210.45,3.016600542,,,5210.5,1.162203391,,,5210.5,1.742590445,,,5210.5,1.613323169,,,5210.5,0.992128808,,
5212.51,3.106299797,,,5212.5,1.418846964,,,5212.5,1.609437912,,,5212.5,1.642986027,,,5212.5,0.967878101,,
5214.56,3.050044263,,,5214.6,1.588034004,,,5214.6,1.716444132,,,5214.6,1.601293847,,,5214.6,0.982298761,,
5216.62,2.98307583,,,5216.6,1.134118977,,,5216.6,1.368056774,,,5216.6,1.581361482,,,5216.6,0.501140318,,
5218.67,2.893259517,,,5218.7,1.420583435,,,5218.7,2.138697238,,,5218.7,1.582949271,,,5218.7,1.307704087,,
5220.72,2.999593006,,,5220.7,1.422399366,,,5220.7,1.635564217,,,5220.7,1.586070602,,,5220.7,1.273553738,,
5222.78,2.936405374,,,5222.8,1.001882662,,,5222.8,1.840211853,,,5222.8,1.570137361,,,5222.8,2.736024053,,
5224.83,2.838810582,,,5224.8,1.342061106,,,5224.8,1.617100785,,,5224.8,1.613562319,,,5224.8,1.923687012,,
5226.88,3.049486676,,,5226.9,0.499652323,,,5226.9,1.508184179,,,5226.9,1.602058406,,,5226.9,0.733969175,,
5228.94,2.643473693,,,5228.9,1.622258601,,,5228.9,2.021333911,,,5228.9,1.623451891,,,5228.9,1.049015348,,
5230.99,2.702164946,,,5231,1.177393167,,,5231,1.902841292,,,5231,1.609719023,,,5231,1.030789692,,
5233.04,2.898872729,,,5233,1.131764496,,,5233,1.589005874,,,5233,1.590646393,,,5233,0.687513363,,
5235.1,2.881165709,,,5235.1,1.34834943,,,5235.1,2.110857738,,,5235.1,1.604441107,,,5235.1,1.273816378,,
5237.15,2.897650673,,,5237.2,1.319952413,,,5237.2,1.485895078,,,5237.2,1.598904813,,,5237.2,0.807922695,,
5239.21,3.065022499,,,5239.2,1.341443795,,,5239.2,1.551660112,,,5239.2,1.606045829,,,5239.2,0.684336551,,
5241.26,2.870984531,,,5241.3,0.854990206,,,5241.3,1.562402964,,,5241.3,1.593995878,,,5241.3,0.547965171,,
5243.31,2.873659588,,,5243.3,1.008664052,,,5243.3,1.632818361,,,5243.3,1.598565996,,,5243.3,1.144154309,,
5245.37,2.942037697,,,5245.4,0.848754525,,,5245.4,1.393918286,,,5245.4,1.618339353,,,5245.4,1.388842133,,
5247.43,2.958953022,,,5247.4,0.878864326,,,5247.4,1.48345811,,,5247.4,1.584970524,,,5247.4,0.718337429,,
5249.49,2.858286681,,,5249.5,1.59658977,,,5249.5,2.071430818,,,5249.5,1.621318723,,,5249.5,1.160487692,,
