SH20M1H_mean_age,Ln_Fe_Mn,SH20M1H_mean_age,Ln_Mn_Ti,SH20M1H_mean_age,Ln_Br_Ti,SH20M1H_mean_age,Ln_inc_coh,SH20M1H_mean_age,Ln_Ca_Ti
26343.13,3.877224025,26343.13,-0.344960973,26343.13,NaN,26343.13,1.181262729,26343.13,-0.256339564
26343.43,3.883191951,26343.43,-0.177854351,26343.43,NaN,26343.43,1.232747099,26343.43,-0.046070554
26343.73,3.952300689,26343.73,-0.461860149,26343.73,NaN,26343.73,1.239389294,26343.73,-0.038545722
26344.03,3.89843986,26344.03,-0.513068332,26344.03,NaN,26344.03,1.246416619,26344.03,-0.20867813
26344.33,3.879079708,26344.33,-0.2106643,26344.33,NaN,26344.33,1.214640405,26344.33,-0.067679099
26344.63,3.943294576,26344.63,-0.493505979,26344.63,NaN,26344.63,1.20894321,26344.63,-0.141039898
26344.93,3.948632479,26344.93,-0.559199604,26344.93,NaN,26344.93,1.16607558,26344.93,-0.191951636
26345.23,3.91357338,26345.23,-0.570432015,26345.23,-0.387046543,26345.23,1.210277002,26345.23,-0.189670265
26345.53,3.931553501,26345.53,-0.694799426,26345.53,-0.916353113,26345.53,1.129795216,26345.53,-0.145927701
26345.83,4.042308037,26345.83,-0.9022178,26345.83,NaN,26345.83,1.144069986,26345.83,-0.181470855
26346.13,4.017095586,26346.13,-0.972472966,26346.13,NaN,26346.13,1.151875392,26346.13,-0.215343425
26346.43,3.912339022,26346.43,-0.706245516,26346.43,NaN,26346.43,1.144906088,26346.43,-0.131336002
26346.73,3.939793379,26346.73,-0.910467929,26346.73,-1.364957211,26346.73,1.185991191,26346.73,-0.302616296
26347.03,4.006609097,26347.03,-0.845794103,26347.03,-1.542820625,26347.03,1.119840216,26347.03,-0.213016106
26347.32,3.98312977,26347.32,-0.82639502,26347.32,NaN,26347.32,1.132324874,26347.32,-0.215596346
26347.62,3.967939361,26347.62,-0.740575378,26347.62,NaN,26347.62,1.172122138,26347.62,-0.176623536
26347.92,3.953570925,26347.92,-0.783520841,26347.92,NaN,26347.92,1.12090394,26347.92,-0.175697775
26348.22,3.963240683,26348.22,-0.820607342,26348.22,NaN,26348.22,1.148030857,26348.22,-0.138173429
26348.52,3.99790179,26348.52,-1.010705421,26348.52,NaN,26348.52,1.161343191,26348.52,-0.216690023
26348.82,3.987261579,26348.82,-0.863265935,26348.82,NaN,26348.82,1.175170155,26348.82,-0.144830948
26349.12,4.030342666,26349.12,-0.955811889,26349.12,NaN,26349.12,1.210850593,26349.12,-0.25922566
26349.42,3.995016263,26349.42,-0.573187302,26349.42,-1.367100211,26349.42,1.220985928,26349.42,-0.205148207
26349.72,3.948108876,26349.72,-0.312912198,26349.72,-1.031320818,26349.72,1.226066897,26349.72,-0.155206758
26350.02,3.993468486,26350.02,-0.357060227,26350.02,NaN,26350.02,1.243933843,26350.02,-0.23816179
26350.32,3.950080442,26350.32,-0.025343338,26350.32,NaN,26350.32,1.248298535,26350.32,-0.145360981
26350.62,3.989410776,26350.62,-0.235168305,26350.62,NaN,26350.62,1.292300598,26350.62,-0.228344469
26350.92,4.012071886,26350.92,-0.313283765,26350.92,-0.587312533,26350.92,1.233145166,26350.92,-0.280662911
26351.22,4.078163298,26351.22,-0.665851586,26351.22,NaN,26351.22,1.211961075,26351.22,-0.258436504
26351.52,4.070394278,26351.52,-0.69853872,26351.52,NaN,26351.52,1.245519275,26351.52,-0.213850102
26351.82,4.056040626,26351.82,-0.774688288,26351.82,-0.414280463,26351.82,1.206970997,26351.82,-0.300473664
26352.12,4.091366737,26352.12,-0.852264249,26352.12,NaN,26352.12,1.193622269,26352.12,-0.275976591
26352.42,4.019003643,26352.42,-0.672096149,26352.42,NaN,26352.42,1.24642816,26352.42,-0.196361671
26352.72,3.997236517,26352.72,-0.479383844,26352.72,NaN,26352.72,1.208553924,26352.72,-0.194296172
26353.02,3.958055148,26353.02,-0.212379983,26353.02,NaN,26353.02,1.244069952,26353.02,-0.22713904
26353.31,3.870622923,26353.31,0.259926461,26353.31,NaN,26353.31,1.264536315,26353.31,-0.127437253
26353.61,3.889222073,26353.61,0.110525433,26353.61,NaN,26353.61,1.257265371,26353.61,-0.231543041
26353.91,3.882722743,26353.91,0.282623409,26353.91,NaN,26353.91,1.327457134,26353.91,-0.142163197
26354.21,3.935537934,26354.21,0.118475625,26354.21,NaN,26354.21,1.288119671,26354.21,-0.217477814
26354.51,3.907145539,26354.51,0.271126874,26354.51,NaN,26354.51,1.339123852,26354.51,-0.204902387
26354.81,3.912698453,26354.81,0.425964099,26354.81,NaN,26354.81,1.283062028,26354.81,-0.101813563
26355.11,3.936053969,26355.11,0.04544758,26355.11,NaN,26355.11,1.319932999,26355.11,-0.234275392
26355.41,3.934595978,26355.41,0.196244392,26355.41,-0.705703478,26355.41,1.299719952,26355.41,-0.223921459
26355.71,3.923717462,26355.71,0.162435467,26355.71,NaN,26355.71,1.321180466,26355.71,-0.249801569
26356.01,3.958120552,26356.01,0.071968968,26356.01,NaN,26356.01,1.269657992,26356.01,-0.225039286
26356.31,3.891723244,26356.31,0.231506406,26356.31,NaN,26356.31,1.317058764,26356.31,-0.195892856
26356.61,3.915125256,26356.61,0.051568539,26356.61,NaN,26356.61,1.28323071,26356.61,-0.317720324
26356.91,3.956629515,26356.91,0.05254576,26356.91,NaN,26356.91,1.291312933,26356.91,-0.253831529
26357.21,3.892579448,26357.21,0.142844802,26357.21,-0.559613348,26357.21,1.31741025,26357.21,-0.222585256
26357.51,3.891296502,26357.51,0.029478164,26357.51,NaN,26357.51,1.324655389,26357.51,-0.158097404
26357.81,3.874051048,26357.81,0.178431339,26357.81,-0.265215313,26357.81,1.320254081,26357.81,-0.184407063
26358.11,3.951900721,26358.11,0.033816406,26358.11,-0.56940582,26358.11,1.327269069,26358.11,-0.167615409
26358.41,3.889480432,26358.41,0.049209306,26358.41,NaN,26358.41,1.313030098,26358.41,-0.240059557
26358.71,3.947899751,26358.71,-0.12461027,26358.71,-0.958806925,26358.71,1.308605033,26358.71,-0.359863468
26359,3.92875186,26359,-0.005797018,26359,-1.103457651,26359,1.241553787,26359,-0.317348962
26359.3,3.937689326,26359.3,-0.229660398,26359.3,NaN,26359.3,1.284826004,26359.3,-0.336868616
26359.6,3.942428226,26359.6,-0.203903636,26359.6,NaN,26359.6,1.23884369,26359.6,-0.270171676
26359.9,3.90613599,26359.9,-0.202427861,26359.9,NaN,26359.9,1.202028131,26359.9,-0.246361841
26360.2,3.881820073,26360.2,0.094465166,26360.2,-0.525580154,26360.2,1.281748604,26360.2,-0.245616407
26360.5,3.900430411,26360.5,0.010153977,26360.5,NaN,26360.5,1.227408761,26360.5,-0.36401742
26360.8,3.903573409,26360.8,-0.145007181,26360.8,NaN,26360.8,1.197724329,26360.8,-0.276029645
26361.1,3.941589785,26361.1,-0.513174592,26361.1,NaN,26361.1,1.199359391,26361.1,-0.249492768
26361.4,3.930223014,26361.4,-0.756993466,26361.4,NaN,26361.4,1.114244034,26361.4,-0.228045886
26361.7,3.964130351,26361.7,-0.827791233,26361.7,NaN,26361.7,1.131890258,26361.7,-0.104934893
26362,3.943303941,26362,-0.88965248,26362,NaN,26362,1.157546117,26362,-0.118341227
26362.3,3.972903085,26362.3,-0.973378173,26362.3,NaN,26362.3,1.181406895,26362.3,-0.134430269
26362.6,3.922266656,26362.6,-0.71741906,26362.6,NaN,26362.6,1.224965532,26362.6,-0.116171432
26362.9,3.912451825,26362.9,-0.383314795,26362.9,-0.268092288,26362.9,1.197207042,26362.9,-0.14330423
26363.2,4.01208003,26363.2,-0.283330132,26363.2,-1.129504659,26363.2,1.259147327,26363.2,-0.129067764
26363.5,4.008067809,26363.5,-0.097051606,26363.5,NaN,26363.5,1.244090415,26363.5,-0.313390429
26363.8,4.003081281,26363.8,0.093729135,26363.8,NaN,26363.8,1.284233401,26363.8,-0.149350671
26364.1,4.081336595,26364.1,-0.239870546,26364.1,NaN,26364.1,1.301960529,26364.1,-0.308703098
26364.4,4.082332625,26364.4,-0.423601943,26364.4,-0.469319928,26364.4,1.256302795,26364.4,-0.227238634
26364.7,4.018552069,26364.7,-0.498773381,26364.7,NaN,26364.7,1.245568584,26364.7,-0.21730777
26364.99,4.063294202,26364.99,-0.535566335,26364.99,NaN,26364.99,1.272058947,26364.99,-0.185118761
26365.29,4.004221025,26365.29,-0.488489666,26365.29,-1.278407632,26365.29,1.209995448,26365.29,-0.109968819
26365.59,3.990397874,26365.59,-0.485948152,26365.59,NaN,26365.59,1.215625447,26365.59,-0.178982656
26365.89,3.947362701,26365.89,-0.278499837,26365.89,NaN,26365.89,1.260611218,26365.89,-0.186639413
26366.19,3.915035388,26366.19,-0.165895334,26366.19,NaN,26366.19,1.261015202,26366.19,-0.259002225
26366.49,3.911381774,26366.49,0.072988855,26366.49,NaN,26366.49,1.28249424,26366.49,-0.265768845
26366.79,3.937329086,26366.79,0.065668179,26366.79,NaN,26366.79,1.315886671,26366.79,-0.254214382
26367.09,3.867104106,26367.09,0.372176337,26367.09,NaN,26367.09,1.301496861,26367.09,-0.154567086
26367.39,3.923990627,26367.39,0.241220396,26367.39,NaN,26367.39,1.303018979,26367.39,-0.215602499
26367.69,3.876101238,26367.69,0.302801173,26367.69,-0.610004327,26367.69,1.289539721,26367.69,-0.27029033
26367.99,3.948467867,26367.99,0.298946756,26367.99,-0.153142631,26367.99,1.284692672,26367.99,-0.220006645
26368.29,3.889281904,26368.29,0.320582819,26368.29,NaN,26368.29,1.278659049,26368.29,-0.284903521
26368.59,3.918020338,26368.59,0.125737168,26368.59,NaN,26368.59,1.333061759,26368.59,-0.247408173
26368.89,3.874930536,26368.89,0.450395492,26368.89,-0.319474987,26368.89,1.281357494,26368.89,-0.153579088
26369.19,3.935281472,26369.19,0.436506406,26369.19,NaN,26369.19,1.32041419,26369.19,-0.138416349
26369.49,3.872636281,26369.49,0.320895158,26369.49,NaN,26369.49,1.311706229,26369.49,-0.25085184
26369.79,3.905971059,26369.79,0.261377203,26369.79,NaN,26369.79,1.315794614,26369.79,-0.268142568
26370.09,3.858577143,26370.09,0.36459348,26370.09,NaN,26370.09,1.305465353,26370.09,-0.264857643
26370.39,3.844626303,26370.39,0.405232994,26370.39,-1.266883591,26370.39,1.266257006,26370.39,-0.302613801
26370.69,3.891903935,26370.69,0.224202038,26370.69,-0.511043821,26370.69,1.301598787,26370.69,-0.339774386
26370.98,3.844159815,26370.98,0.228245411,26370.98,NaN,26370.98,1.281677073,26370.98,-0.372329547
26371.28,3.92344383,26371.28,0.130041173,26371.28,-1.033045428,26371.28,1.298129748,26371.28,-0.267900063
26371.58,3.888522768,26371.58,0.247228272,26371.58,NaN,26371.58,1.274184498,26371.58,-0.244490832
26371.88,3.921283696,26371.88,0.241576382,26371.88,NaN,26371.88,1.264503467,26371.88,-0.102120257
26372.18,3.936635144,26372.18,-0.07693092,26372.18,-1.044378639,26372.18,1.248184306,26372.18,-0.212622173
26372.48,3.908956927,26372.48,-0.175549438,26372.48,NaN,26372.48,1.237477173,26372.48,-0.200831158
26372.78,3.953495163,26372.78,-0.223485276,26372.78,-0.895686098,26372.78,1.245021494,26372.78,-0.1667803
26373.08,4.091279914,26373.08,-0.535402192,26373.08,NaN,26373.08,1.224196331,26373.08,-0.247947937
26373.38,4.031109576,26373.38,-0.239618086,26373.38,-0.402693589,26373.38,1.267020446,26373.38,-0.220909298
26373.68,4.059713093,26373.68,-0.168460383,26373.68,NaN,26373.68,1.276272247,26373.68,-0.177945182
26373.98,4.099081777,26373.98,-0.219710192,26373.98,NaN,26373.98,1.259970207,26373.98,-0.167920261
26374.28,4.18919748,26374.28,-0.408757744,26374.28,-0.622283328,26374.28,1.260401107,26374.28,-0.205953161
26374.58,4.225971151,26374.58,-0.444806288,26374.58,NaN,26374.58,1.227347465,26374.58,-0.178407657
26374.88,4.255378571,26374.88,-0.724737497,26374.88,NaN,26374.88,1.287168966,26374.88,-0.219108576
26375.18,4.174710486,26375.18,-0.612281517,26375.18,NaN,26375.18,1.247698368,26375.18,-0.158264219
26375.48,4.136041295,26375.48,-0.557804464,26375.48,-0.180716813,26375.48,1.18839511,26375.48,-0.129971552
26375.78,4.099549362,26375.78,-0.65222094,26375.78,NaN,26375.78,1.17907125,26375.78,-0.203531706
26376.08,4.006648689,26376.08,-0.636176448,26376.08,NaN,26376.08,1.179707282,26376.08,-0.260670784
26376.38,3.980508152,26376.38,-0.501623214,26376.38,NaN,26376.38,1.186740401,26376.38,-0.139936539
26376.67,3.970479213,26376.67,-0.520216132,26376.67,NaN,26376.67,1.195313606,26376.67,-0.151245221
26376.97,4.021753466,26376.97,-0.65970115,26376.97,NaN,26376.97,1.196438129,26376.97,-0.209266192
26377.27,3.943027428,26377.27,-0.410715009,26377.27,NaN,26377.27,1.222036245,26377.27,-0.19502925
26377.57,3.977534289,26377.57,-0.417607086,26377.57,NaN,26377.57,1.179011809,26377.57,-0.203620333
26377.87,3.911845343,26377.87,-0.283866167,26377.87,NaN,26377.87,1.210801493,26377.87,-0.170187679
26378.17,3.964569606,26378.17,-0.494878752,26378.17,NaN,26378.17,1.242925457,26378.17,-0.273922244
26378.47,3.927683437,26378.47,-0.501721064,26378.47,NaN,26378.47,1.164869261,26378.47,-0.269678147
26378.77,3.935510485,26378.77,-0.619615864,26378.77,-0.370765529,26378.77,1.133139314,26378.77,-0.218608396
26379.07,4.033628425,26379.07,-0.818061479,26379.07,NaN,26379.07,1.127240063,26379.07,-0.183804137
26379.37,3.932465547,26379.37,-0.826248021,26379.37,NaN,26379.37,1.131813002,26379.37,-0.256168807
26379.67,3.92761632,26379.67,-0.719955385,26379.67,-1.285529547,26379.67,1.152644769,26379.67,-0.162838481
26379.97,3.945350318,26379.97,-0.77109204,26379.97,NaN,26379.97,1.12301155,26379.97,-0.189874279
26380.27,3.892695802,26380.27,-0.721926725,26380.27,NaN,26380.27,1.147179061,26380.27,-0.235752545
26380.57,4.000631745,26380.57,-1.003236613,26380.57,-0.802670602,26380.57,1.112964403,26380.57,-0.214599585
26380.87,3.954101461,26380.87,-1.037695864,26380.87,NaN,26380.87,1.140730505,26380.87,-0.197703884
26381.17,3.906366009,26381.17,-0.7243449,26381.17,NaN,26381.17,1.122031894,26381.17,-0.130901125
26381.47,3.937765723,26381.47,-0.877384366,26381.47,NaN,26381.47,1.104140536,26381.47,-0.173621055
26381.77,3.995814427,26381.77,-1.022376083,26381.77,-0.558380455,26381.77,1.119076655,26381.77,-0.249135113
26382.07,3.966947869,26382.07,-0.816698253,26382.07,NaN,26382.07,1.133042452,26382.07,-0.05330098
26382.37,3.923070793,26382.37,-0.823219107,26382.37,NaN,26382.37,1.127942409,26382.37,-0.086509243
26382.66,4.016161008,26382.66,-1.158456567,26382.66,-0.544187336,26382.66,1.121352616,26382.66,-0.242861293
26382.96,4.002445389,26382.96,-0.933770577,26382.96,NaN,26382.96,1.135110887,26382.96,-0.234803702
26383.26,3.975595809,26383.26,-0.993758368,26383.26,NaN,26383.26,1.041681244,26383.26,-0.230867848
26383.56,3.921210049,26383.56,-0.804530751,26383.56,-0.292327314,26383.56,1.090050232,26383.56,-0.160604918
26383.86,4.010156683,26383.86,-0.901532999,26383.86,NaN,26383.86,1.12111992,26383.86,-0.124334299
26384.16,3.996786894,26384.16,-0.925915194,26384.16,NaN,26384.16,1.120309668,26384.16,-0.12893926
26384.46,3.927954357,26384.46,-0.84169382,26384.46,NaN,26384.46,1.116051537,26384.46,-0.056204973
26384.76,4.029739037,26384.76,-0.99620196,26384.76,-1.154439802,26384.76,1.115226089,26384.76,-0.155863095
26385.06,4.003813011,26385.06,-0.875066515,26385.06,-1.276102055,26385.06,1.141695875,26385.06,-0.062937831
26385.36,3.905380182,26385.36,-0.8086277,26385.36,NaN,26385.36,1.117569215,26385.36,-0.155292884
26385.66,3.927879457,26385.66,-0.653312988,26385.66,NaN,26385.66,1.148449154,26385.66,-0.074488852
26385.96,3.992786051,26385.96,-0.785409149,26385.96,NaN,26385.96,1.187146933,26385.96,-0.139791865
26386.26,3.913263957,26386.26,-0.67047976,26386.26,NaN,26386.26,1.157844688,26386.26,-0.185994764
26386.56,3.982007198,26386.56,-0.733328665,26386.56,NaN,26386.56,1.129044536,26386.56,-0.068992871
26386.86,3.892128727,26386.86,-0.676255516,26386.86,NaN,26386.86,1.163258865,26386.86,-0.269528678
26387.16,3.968429278,26387.16,-0.754805873,26387.16,NaN,26387.16,1.163031224,26387.16,-0.225049291
26387.46,3.990608277,26387.46,-0.590580988,26387.46,NaN,26387.46,1.187885052,26387.46,-0.109001946
26387.76,3.934234305,26387.76,-0.476673646,26387.76,NaN,26387.76,1.148369772,26387.76,-0.142024207
26388.06,3.905783045,26388.06,-0.426526258,26388.06,NaN,26388.06,1.193543282,26388.06,-0.153429439
26388.36,3.904332339,26388.36,-0.340411188,26388.36,NaN,26388.36,1.180386146,26388.36,-0.160231672
26388.65,3.915673391,26388.65,-0.451113308,26388.65,NaN,26388.65,1.228276135,26388.65,-0.17746128
26388.95,3.971143747,26388.95,-0.419444444,26388.95,NaN,26388.95,1.187365572,26388.95,-0.124516522
26389.25,3.880634079,26389.25,-0.172927398,26389.25,NaN,26389.25,1.186745488,26389.25,-0.097672076
26389.55,3.91347997,26389.55,-0.217064402,26389.55,-0.134492942,26389.55,1.197292328,26389.55,-0.135254046
26389.85,3.912301968,26389.85,-0.362758152,26389.85,NaN,26389.85,1.181024685,26389.85,-0.225617269
26390.15,3.885398312,26390.15,-0.22172973,26390.15,NaN,26390.15,1.194216629,26390.15,-0.218587735
26390.45,3.859138346,26390.45,-0.142504062,26390.45,NaN,26390.45,1.234542152,26390.45,-0.149635999
26390.75,3.947922069,26390.75,-0.30342737,26390.75,-1.312531526,26390.75,1.257688354,26390.75,-0.233917958
26391.05,3.990215922,26391.05,-0.122437256,26391.05,NaN,26391.05,1.183368544,26391.05,-0.082665906
26391.35,3.961277099,26391.35,-0.286563715,26391.35,NaN,26391.35,1.188117432,26391.35,-0.107923267
26391.65,3.841033869,26391.65,0.01800777,26391.65,-0.663041102,26391.65,1.192190337,26391.65,-0.140367108
26391.95,3.867642054,26391.95,-0.162608245,26391.95,NaN,26391.95,1.241174805,26391.95,-0.215295244
26392.25,3.885329488,26392.25,-0.230634489,26392.25,-0.235172758,26392.25,1.18891044,26392.25,-0.148235447
26392.55,3.919059728,26392.55,-0.323000217,26392.55,NaN,26392.55,1.196026518,26392.55,-0.126662394
26392.85,3.891925956,26392.85,-0.324769621,26392.85,NaN,26392.85,1.143454177,26392.85,-0.176623536
26393.15,3.913152398,26393.15,-0.367908588,26393.15,NaN,26393.15,1.175355281,26393.15,-0.242816317
26393.45,3.979705077,26393.45,-0.603477522,26393.45,-0.193323602,26393.45,1.188850269,26393.45,-0.189396619
26393.75,3.929020582,26393.75,-0.442683876,26393.75,NaN,26393.75,1.180505845,26393.75,-0.196824118
26394.05,3.985807591,26394.05,-0.584535062,26394.05,NaN,26394.05,1.152467758,26394.05,-0.092290291
26394.34,3.946311704,26394.34,-0.515474259,26394.34,-0.407048622,26394.34,1.176698686,26394.34,-0.096280269
26394.64,3.947526182,26394.64,-0.656210689,26394.64,-0.722872423,26394.64,1.148208073,26394.64,-0.116425262
26394.94,3.932750555,26394.94,-0.537457182,26394.94,NaN,26394.94,1.195796144,26394.94,-0.159258316
26395.24,3.971062057,26395.24,-0.582400245,26395.24,NaN,26395.24,1.179911394,26395.24,-0.157066134
26395.54,3.971146356,26395.54,-0.664490808,26395.54,-0.813170212,26395.54,1.164356595,26395.54,-0.189192808
26395.84,4.020405469,26395.84,-0.723320073,26395.84,NaN,26395.84,1.201336589,26395.84,-0.233145874
26396.14,3.987440945,26396.14,-0.632323549,26396.14,-0.567164558,26396.14,1.194536891,26396.14,-0.236879395
26396.44,4.017073368,26396.44,-0.66460307,26396.44,NaN,26396.44,1.165092571,26396.44,-0.260991923
26396.74,3.984052435,26396.74,-0.67433837,26396.74,NaN,26396.74,1.170132731,26396.74,-0.286476527
26397.04,3.993277741,26397.04,-0.697353554,26397.04,-0.477352581,26397.04,1.199089452,26397.04,-0.224659852
26397.34,3.961371334,26397.34,-0.617649446,26397.34,NaN,26397.34,1.165279853,26397.34,-0.198938253
26397.64,3.942581102,26397.64,-0.605515051,26397.64,NaN,26397.64,1.132257904,26397.64,-0.158565698
26397.94,3.940050362,26397.94,-0.611145734,26397.94,-0.261405114,26397.94,1.164118614,26397.94,-0.118428822
26398.24,3.972506274,26398.24,-0.755686169,26398.24,NaN,26398.24,1.099640778,26398.24,-0.168425789
26398.54,3.960620219,26398.54,-0.833764428,26398.54,NaN,26398.54,1.144066985,26398.54,-0.147937612
26398.84,3.965456461,26398.84,-0.742860237,26398.84,NaN,26398.84,1.183705101,26398.84,-0.135943044
26399.14,3.964965761,26399.14,-0.899957465,26399.14,-0.822732466,26399.14,1.171375271,26399.14,-0.160820271
26399.44,3.961857057,26399.44,-0.634880667,26399.44,NaN,26399.44,1.15982323,26399.44,-0.072963629
26399.74,3.970514267,26399.74,-0.621056913,26399.74,NaN,26399.74,1.138183984,26399.74,-0.052553887
26400.04,3.952278445,26400.04,-0.470258282,26400.04,NaN,26400.04,1.217987626,26400.04,-0.167525533
26400.33,3.939375922,26400.33,-0.448346494,26400.33,NaN,26400.33,1.238761076,26400.33,-0.119574802
26400.63,3.985837835,26400.63,-0.46529584,26400.63,-1.440720838,26400.63,1.221568449,26400.63,-0.11296839
26400.93,3.928088026,26400.93,-0.240374748,26400.93,-0.430054892,26400.93,1.25327487,26400.93,-0.105584706
26401.23,3.89240772,26401.23,0.09251594,26401.23,NaN,26401.23,1.261552309,26401.23,-0.142059538
26401.53,3.940658392,26401.53,-0.062818571,26401.53,-0.982418104,26401.53,1.278965876,26401.53,-0.182039509
26401.83,3.90505357,26401.83,0.116982026,26401.83,-0.384416011,26401.83,1.252484576,26401.83,-0.163612902
