1_Fe_Mn_&_Mn_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Mn/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,2_Fe_Mn_&_Br_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,3_Mn_Ti_&_Br_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,4_Fe_Mn_&_Inc_Coh: Series 1 = Ln(Fe/Mn); Series 2 = Ln(inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,5_Mn_Ti_&_Ca_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Ca/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,6_Br_Ti_&_Inc_Coh: Series 1 = Ln(Br/Ti); Series 2 = Ln(Inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,
s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,series2_input,s2xn,s1xn,s1n,series1ydl,series1ydlnorm,s2x,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect
2202.7,3.185797403,2202.7,1.125078862,2210.1,0.38485,-0.01494,-0.062294,2216.1,-0.557,-0.084388,-0.18122,3800,3.2748,0.71508,1.3415,-0.48433,0.1715,0.26619,1.1099,-0.22554,-0.39084,-0.8393,,,,,2202.7,3.185797403,2202.7,1.377636298,2210.1,0.38485,-0.01494,-0.062294,2210.1,0.27702,0.14606,0.28248,3800,3.2748,0.71508,1.0765,-0.71278,0.1715,0.26619,1.1099,-0.36855,-0.37118,-0.71787,,,,,2202.7,1.125078862,2202.7,1.377636298,2216.1,-0.557,-0.084388,-0.18122,2210.1,0.27702,0.14606,0.28248,3800,1.3415,-0.48433,1.0765,-0.71278,-0.22554,-0.39084,-0.8393,-0.36855,-0.37118,-0.71787,,,,,2202.7,3.185797403,2202.7,1.616785331,2210.1,0.38485,-0.01494,-0.062294,2202.7,0.36077,0.023084,0.57079,3800,3.2748,0.71508,1.6001,-0.050868,0.1715,0.26619,1.1099,-0.0020572,-0.0093857,-0.23208,,,,,2202.7,1.125078862,2202.7,0.693147181,2216.1,-0.557,-0.084388,-0.18122,2213.1,-0.47085,-0.20211,-0.48547,3800,1.3415,-0.48433,0.77408,-0.6594,-0.22554,-0.39084,-0.8393,-0.27452,-0.26879,-0.64564,,,,,2202.7,1.377636298,2202.7,1.616785331,2210.1,0.27702,0.14606,0.28248,2202.7,0.36077,0.023084,0.57079,3800,1.0765,-0.71278,1.6001,-0.050868,-0.36855,-0.37118,-0.71787,-0.0020572,-0.0093857,-0.23208,,,,
2205.6,3.113099076,2205.6,1.655423026,2213.1,0.21006,-0.05646,-0.23541,2220.6,-0.72009,-0.16102,-0.34577,3810,3.3773,1.1423,1.302,-0.56916,0.27397,0.36949,1.5406,-0.26504,-0.43178,-0.9272,,,,,2205.6,3.113099076,2205.6,1.519212821,2213.1,0.21006,-0.05646,-0.23541,2213.1,-0.15595,-0.077819,-0.1505,3810,3.3773,1.1423,1.1479,-0.57467,0.27397,0.36949,1.5406,-0.29714,-0.29979,-0.5798,,,,,2205.6,1.655423026,2205.6,1.519212821,2220.6,-0.72009,-0.16102,-0.34577,2213.1,-0.15595,-0.077819,-0.1505,3810,1.302,-0.56916,1.1479,-0.57467,-0.26504,-0.43178,-0.9272,-0.29714,-0.29979,-0.5798,,,,,2205.6,3.113099076,2205.6,1.593949897,2213.1,0.21006,-0.05646,-0.23541,2205.6,-0.20387,0.00021727,0.0053723,3810,3.3773,1.1423,1.5997,-0.062557,0.27397,0.36949,1.5406,-0.0025299,-0.0099211,-0.24532,,,,,2205.6,1.655423026,2205.6,1.438812395,2220.6,-0.72009,-0.16102,-0.34577,2216.1,-0.24312,-0.10728,-0.25768,3810,1.302,-0.56916,0.71885,-0.79207,-0.26504,-0.43178,-0.9272,-0.32975,-0.32397,-0.77819,,,,,2205.6,1.519212821,2205.6,1.593949897,2213.1,-0.15595,-0.077819,-0.1505,2205.6,-0.20387,0.00021727,0.0053723,3810,1.1479,-0.57467,1.5997,-0.062557,-0.29714,-0.29979,-0.5798,-0.0025299,-0.0099211,-0.24532,,,,
2210.1,3.1956376,2210.1,1.509040186,2216.1,0.42437,-0.0046571,-0.019418,2223.2,0.3374,0.33075,0.71025,3820,3.3128,0.87328,1.8422,0.59096,0.20945,0.30581,1.2751,0.27519,0.10703,0.22984,,,,,2210.1,3.1956376,2210.1,1.588320989,2216.1,0.42437,-0.0046571,-0.019418,2216.1,-1.2378,-0.63722,-1.2324,3820,3.3128,0.87328,1.2537,-0.37015,0.20945,0.30581,1.2751,-0.19139,-0.19406,-0.37532,,,,,2210.1,1.509040186,2210.1,1.588320989,2223.2,0.3374,0.33075,0.71025,2216.1,-1.2378,-0.63722,-1.2324,3820,1.8422,0.59096,1.2537,-0.37015,0.27519,0.10703,0.22984,-0.19139,-0.19406,-0.37532,,,,,2210.1,3.1956376,2210.1,1.626555177,2216.1,0.42437,-0.0046571,-0.019418,2210.1,0.60235,0.032791,0.81082,3820,3.3128,0.87328,1.6183,0.39717,0.20945,0.30581,1.2751,0.016062,0.0086055,0.21279,,,,,2210.1,1.509040186,2210.1,1.280104314,2223.2,0.3374,0.33075,0.71025,2220.6,-0.58592,-0.24997,-0.60043,3820,1.8422,0.59096,1.225,0.42366,0.27519,0.10703,0.22984,0.17638,0.1822,0.43766,,,,,2210.1,1.588320989,2210.1,1.626555177,2216.1,-1.2378,-0.63722,-1.2324,2210.1,0.60235,0.032791,0.81082,3820,1.2537,-0.37015,1.6183,0.39717,-0.19139,-0.19406,-0.37532,0.016062,0.0086055,0.21279,,,,
2213.1,3.153715844,2213.1,1.236762627,2220.6,0.43721,-0.0011748,-0.0048982,2225.8,-0.16108,0.097937,0.21031,3830,3.2908,0.78179,1.4746,-0.19845,0.1875,0.28487,1.1878,-0.092413,-0.26219,-0.56303,,,,,2213.1,3.153715844,2213.1,1.364452619,2220.6,0.43721,-0.0011748,-0.0048982,2220.6,0.05774,0.03265,0.063146,3830,3.2908,0.78179,0.85213,-1.1468,0.1875,0.28487,1.1878,-0.59296,-0.59566,-1.152,,,,,2213.1,1.236762627,2213.1,1.364452619,2225.8,-0.16108,0.097937,0.21031,2220.6,0.05774,0.03265,0.063146,3830,1.4746,-0.19845,0.85213,-1.1468,-0.092413,-0.26219,-0.56303,-0.59296,-0.59566,-1.152,,,,,2213.1,3.153715844,2213.1,1.603928554,2220.6,0.43721,-0.0011748,-0.0048982,2213.1,0.042867,0.010133,0.25056,3830,3.2908,0.78179,1.6149,0.31388,0.1875,0.28487,1.1878,0.012694,0.005154,0.12744,,,,,2213.1,1.236762627,2213.1,0.852574917,2225.8,-0.16108,0.097937,0.21031,2223.2,0.12014,0.044001,0.10569,3830,1.4746,-0.19845,1.0229,-0.0617,-0.092413,-0.26219,-0.56303,-0.025687,-0.0198,-0.047561,,,,,2213.1,1.364452619,2213.1,1.603928554,2220.6,0.05774,0.03265,0.063146,2213.1,0.042867,0.010133,0.25056,3830,0.85213,-1.1468,1.6149,0.31388,-0.59296,-0.59566,-1.152,0.012694,0.005154,0.12744,,,,
2216.1,3.205116112,2216.1,1.307621329,2223.2,-0.85669,-0.3111,-1.2971,2228.4,-0.73582,-0.17039,-0.36589,3840,3.19,0.3615,1.8079,0.51721,0.086703,0.18497,0.77124,0.24085,0.069468,0.14918,,,,,2216.1,3.205116112,2216.1,0.805065097,2223.2,-0.85669,-0.3111,-1.2971,2223.2,-0.041625,-0.018738,-0.03624,3840,3.19,0.3615,1.2303,-0.41535,0.086703,0.18497,0.77124,-0.21476,-0.21748,-0.42062,,,,,2216.1,1.307621329,2216.1,0.805065097,2228.4,-0.73582,-0.17039,-0.36589,2223.2,-0.041625,-0.018738,-0.03624,3840,1.8079,0.51721,1.2303,-0.41535,0.24085,0.069468,0.14918,-0.21476,-0.21748,-0.42062,,,,,2216.1,3.205116112,2216.1,1.595644229,2223.2,-0.85669,-0.3111,-1.2971,2216.1,-0.16198,0.0018174,0.044938,3840,3.19,0.3615,1.6167,0.35825,0.086703,0.18497,0.77124,0.014488,0.0068867,0.17029,,,,,2216.1,1.307621329,2216.1,0.947381319,2228.4,-0.73582,-0.17039,-0.36589,2225.8,-0.09477,-0.045447,-0.10917,3840,1.8079,0.51721,1.086,0.089739,0.24085,0.069468,0.14918,0.03736,0.043296,0.104,,,,,2216.1,0.805065097,2216.1,1.595644229,2223.2,-0.041625,-0.018738,-0.03624,2216.1,-0.16198,0.0018174,0.044938,3840,1.2303,-0.41535,1.6167,0.35825,-0.21476,-0.21748,-0.42062,0.014488,0.0068867,0.17029,,,,
2220.6,3.208196048,2220.6,1.231675407,2225.8,0.24393,-0.046727,-0.19483,2232.3,-0.72417,-0.16565,-0.35571,3850,3.0327,-0.29453,1.3895,-0.38114,-0.070639,0.028623,0.11934,-0.17749,-0.35048,-0.75262,,,,,2220.6,3.208196048,2220.6,1.474942974,2225.8,0.24393,-0.046727,-0.19483,2225.8,0.67482,0.35169,0.68019,3850,3.0327,-0.29453,0.70475,-1.4318,-0.070639,0.028623,0.11934,-0.74034,-0.74309,-1.4372,,,,,2220.6,1.231675407,2220.6,1.474942974,2232.3,-0.72417,-0.16565,-0.35571,2225.8,0.67482,0.35169,0.68019,3850,1.3895,-0.38114,0.70475,-1.4318,-0.17749,-0.35048,-0.75262,-0.74034,-0.74309,-1.4372,,,,,2220.6,3.208196048,2220.6,1.61826724,2225.8,0.24393,-0.046727,-0.19483,2220.6,0.39742,0.024409,0.60355,3850,3.0327,-0.29453,1.6529,1.2549,-0.070639,0.028623,0.11934,0.050752,0.043072,1.065,,,,,2220.6,1.231675407,2220.6,0.804668455,2232.3,-0.72417,-0.16565,-0.35571,2228.4,-0.34622,-0.15011,-0.36056,3850,1.3895,-0.38114,0.54636,-1.2064,-0.17749,-0.35048,-0.75262,-0.50223,-0.49624,-1.192,,,,,2220.6,1.474942974,2220.6,1.61826724,2225.8,0.67482,0.35169,0.68019,2220.6,0.39742,0.024409,0.60355,3850,0.70475,-1.4318,1.6529,1.2549,-0.74034,-0.74309,-1.4372,0.050752,0.043072,1.065,,,,
2223.2,2.897868045,2223.2,1.724121918,2228.4,0.17877,-0.061951,-0.2583,2234.9,-1.3552,-0.46019,-0.98821,3860,3.0356,-0.28245,1.7815,0.4607,-0.067742,0.03231,0.13471,0.21454,0.04007,0.086047,,,,,2223.2,2.897868045,2223.2,1.423565756,2228.4,0.17877,-0.061951,-0.2583,2228.4,-0.74746,-0.38372,-0.74212,3860,3.0356,-0.28245,1.1824,-0.50805,-0.067742,0.03231,0.13471,-0.26269,-0.26547,-0.51342,,,,,2223.2,1.724121918,2223.2,1.423565756,2234.9,-1.3552,-0.46019,-0.98821,2228.4,-0.74746,-0.38372,-0.74212,3860,1.7815,0.4607,1.1824,-0.50805,0.21454,0.04007,0.086047,-0.26269,-0.26547,-0.51342,,,,,2223.2,2.897868045,2223.2,1.63776932,2228.4,0.17877,-0.061951,-0.2583,2223.2,0.87964,0.04388,1.085,3860,3.0356,-0.28245,1.6305,0.69959,-0.067742,0.03231,0.13471,0.028293,0.020543,0.50796,,,,,2223.2,1.724121918,2223.2,1.098612289,2234.9,-1.3552,-0.46019,-0.98821,2232.3,-0.8132,-0.34449,-0.82748,3860,1.7815,0.4607,1.0208,-0.066786,0.21454,0.04007,0.086047,-0.027804,-0.021758,-0.052262,,,,,2223.2,1.423565756,2223.2,1.63776932,2228.4,-0.74746,-0.38372,-0.74212,2223.2,0.87964,0.04388,1.085,3860,1.1824,-0.50805,1.6305,0.69959,-0.26269,-0.26547,-0.51342,0.028293,0.020543,0.50796,,,,
2225.8,3.161838984,2225.8,1.491992658,2232.3,0.22287,-0.050973,-0.21253,2237.5,-0.79348,-0.19928,-0.42795,3870,2.9423,-0.67128,1.7794,0.45614,-0.161,-0.059876,-0.24965,0.21241,0.036337,0.078031,,,,,2225.8,3.161838984,2225.8,1.794009189,2232.3,0.22287,-0.050973,-0.21253,2232.3,-1.2461,-0.64156,-1.2408,3870,2.9423,-0.67128,1.3514,-0.18124,-0.161,-0.059876,-0.24965,-0.093713,-0.096517,-0.18667,,,,,2225.8,1.491992658,2225.8,1.794009189,2237.5,-0.79348,-0.19928,-0.42795,2232.3,-1.2461,-0.64156,-1.2408,3870,1.7794,0.45614,1.3514,-0.18124,0.21241,0.036337,0.078031,-0.093713,-0.096517,-0.18667,,,,,2225.8,3.161838984,2225.8,1.594718115,2232.3,0.22287,-0.050973,-0.21253,2225.8,-0.18488,0.00079708,0.019709,3870,2.9423,-0.67128,1.617,0.36681,-0.161,-0.059876,-0.24965,0.014834,0.0070091,0.17331,,,,,2225.8,1.491992658,2225.8,1.009140886,2237.5,-0.79348,-0.19928,-0.42795,2234.9,-1.552,-0.65206,-1.5663,3870,1.7794,0.45614,1.1314,0.19883,0.21241,0.036337,0.078031,0.082777,0.088882,0.2135,,,,,2225.8,1.794009189,2225.8,1.594718115,2232.3,-1.2461,-0.64156,-1.2408,2225.8,-0.18488,0.00079708,0.019709,3870,1.3514,-0.18124,1.617,0.36681,-0.093713,-0.096517,-0.18667,0.014834,0.0070091,0.17331,,,,
2228.4,3.146212165,2228.4,1.224351967,2234.9,0.60656,0.041453,0.17284,2241.4,-0.72253,-0.16693,-0.35846,3880,2.8901,-0.88918,1.6755,0.23291,-0.21326,-0.11128,-0.464,0.10846,-0.069199,-0.1486,,,,,2228.4,3.146212165,2228.4,1.058606954,2234.9,0.60656,0.041453,0.17284,2234.9,-0.4611,-0.23568,-0.4558,3880,2.8901,-0.88918,1.5485,0.20002,-0.21326,-0.11128,-0.464,0.10342,0.10059,0.19455,,,,,2228.4,1.224351967,2228.4,1.058606954,2241.4,-0.72253,-0.16693,-0.35846,2234.9,-0.4611,-0.23568,-0.4558,3880,1.6755,0.23291,1.5485,0.20002,0.10846,-0.069199,-0.1486,0.10342,0.10059,0.19455,,,,,2228.4,3.146212165,2228.4,1.614214503,2234.9,0.60656,0.041453,0.17284,2228.4,0.2972,0.020262,0.50101,3880,2.8901,-0.88918,1.6462,1.089,-0.21326,-0.11128,-0.464,0.04404,0.036147,0.89379,,,,,2228.4,1.224351967,2228.4,0.904456274,2241.4,-0.72253,-0.16693,-0.35846,2237.5,-0.50576,-0.21645,-0.51993,3880,1.6755,0.23291,0.97086,-0.18673,0.10846,-0.069199,-0.1486,-0.077737,-0.071581,-0.17194,,,,,2228.4,1.058606954,2228.4,1.614214503,2234.9,-0.4611,-0.23568,-0.4558,2228.4,0.2972,0.020262,0.50101,3880,1.5485,0.20002,1.6462,1.089,0.10342,0.10059,0.19455,0.04404,0.036147,0.89379,,,,
2232.3,3.15678834,2232.3,1.22977345,2237.5,0.18846,-0.058419,-0.24358,2244,-0.91483,-0.25716,-0.55223,3890,3.0644,-0.16224,1.9052,0.72631,-0.038911,0.063904,0.26645,0.33822,0.15913,0.34173,,,,,2232.3,3.15678834,2232.3,0.800777845,2237.5,0.18846,-0.058419,-0.24358,2237.5,-0.92934,-0.47779,-0.92406,3890,3.0644,-0.16224,1.6094,0.31786,-0.038911,0.063904,0.26645,0.16435,0.1615,0.31234,,,,,2232.3,1.22977345,2232.3,0.800777845,2244,-0.91483,-0.25716,-0.55223,2237.5,-0.92934,-0.47779,-0.92406,3890,1.9052,0.72631,1.6094,0.31786,0.33822,0.15913,0.34173,0.16435,0.1615,0.31234,,,,,2232.3,3.15678834,2232.3,1.616153527,2237.5,0.18846,-0.058419,-0.24358,2232.3,0.34515,0.02217,0.54818,3890,3.0644,-0.16224,1.6233,0.5227,-0.038911,0.063904,0.26645,0.021139,0.013179,0.32588,,,,,2232.3,1.22977345,2232.3,0.710048991,2244,-0.91483,-0.25716,-0.55223,2241.4,-0.22122,-0.097973,-0.23533,3890,1.9052,0.72631,1.3077,0.62239,0.33822,0.15913,0.34173,0.25911,0.26532,0.63729,,,,,2232.3,0.800777845,2232.3,1.616153527,2237.5,-0.92934,-0.47779,-0.92406,2232.3,0.34515,0.02217,0.54818,3890,1.6094,0.31786,1.6233,0.5227,0.16435,0.1615,0.31234,0.021139,0.013179,0.32588,,,,
2234.9,3.248811927,2234.9,0.935916696,2241.4,0.49172,0.014716,0.061358,2246.6,-1.1837,-0.38304,-0.82256,3900,2.9136,-0.79098,1.6616,0.20318,-0.18971,-0.08597,-0.35845,0.094618,-0.08626,-0.18524,,,,,2234.9,3.248811927,2234.9,1.206671861,2241.4,0.49172,0.014716,0.061358,2241.4,0.1791,0.095325,0.18436,3900,2.9136,-0.79098,1.317,-0.2478,-0.18971,-0.08597,-0.35845,-0.12812,-0.131,-0.25336,,,,,2234.9,0.935916696,2234.9,1.206671861,2246.6,-1.1837,-0.38304,-0.82256,2241.4,0.1791,0.095325,0.18436,3900,1.6616,0.20318,1.317,-0.2478,0.094618,-0.08626,-0.18524,-0.12812,-0.131,-0.25336,,,,,2234.9,3.248811927,2234.9,1.619405253,2241.4,0.49172,0.014716,0.061358,2234.9,0.42555,0.02539,0.62781,3900,2.9136,-0.79098,1.6394,0.9193,-0.18971,-0.08597,-0.35845,0.037178,0.029133,0.72036,,,,,2234.9,0.935916696,2234.9,0.402457587,2246.6,-1.1837,-0.38304,-0.82256,2244,-0.7922,-0.33566,-0.80626,3900,1.6616,0.20318,1.0555,0.016476,0.094618,-0.08626,-0.18524,0.0068594,0.01312,0.031515,,,,,2234.9,1.206671861,2234.9,1.619405253,2241.4,0.1791,0.095325,0.18436,2234.9,0.42555,0.02539,0.62781,3900,1.317,-0.2478,1.6394,0.9193,-0.12812,-0.131,-0.25336,0.037178,0.029133,0.72036,,,,
2237.5,3.148536964,2237.5,1.19750029,2244,0.54492,0.027879,0.11624,2249.2,-1.0335,-0.31381,-0.67387,3910,2.9276,-0.73292,1.7281,0.34588,-0.17578,-0.070867,-0.29548,0.16107,-0.021636,-0.046461,,,,,2237.5,3.148536964,2237.5,0.964568732,2244,0.54492,0.027879,0.11624,2244,-0.59617,-0.30555,-0.59093,3910,2.9276,-0.73292,0.74636,-1.3514,-0.17578,-0.070867,-0.29548,-0.69872,-0.70163,-1.357,,,,,2237.5,1.19750029,2237.5,0.964568732,2249.2,-1.0335,-0.31381,-0.67387,2244,-0.59617,-0.30555,-0.59093,3910,1.7281,0.34588,0.74636,-1.3514,0.16107,-0.021636,-0.046461,-0.69872,-0.70163,-1.357,,,,,2237.5,3.148536964,2237.5,1.592763499,2244,0.54492,0.027879,0.11624,2237.5,-0.23321,-0.0012831,-0.031728,3910,2.9276,-0.73292,1.648,1.1319,-0.17578,-0.070867,-0.29548,0.045777,0.037658,0.93116,,,,,2237.5,1.19750029,2237.5,0.838038535,2249.2,-1.0335,-0.31381,-0.67387,2246.6,-1.6326,-0.68552,-1.6466,3910,1.7281,0.34588,0.71949,-0.79051,0.16107,-0.021636,-0.046461,-0.3291,-0.32278,-0.77532,,,,,2237.5,0.964568732,2237.5,1.592763499,2244,-0.59617,-0.30555,-0.59093,2237.5,-0.23321,-0.0012831,-0.031728,3910,0.74636,-1.3514,1.648,1.1319,-0.69872,-0.70163,-1.357,0.045777,0.037658,0.93116,,,,
2241.4,3.22126996,2241.4,1.230539832,2246.6,0.46078,0.0081001,0.033773,2253.2,-0.18922,0.078691,0.16898,3920,2.8549,-1.0358,1.9073,0.73069,-0.24843,-0.14267,-0.59486,0.34027,0.15616,0.33533,,,,,2241.4,3.22126996,2241.4,1.537694008,2246.6,0.46078,0.0081001,0.033773,2246.6,-0.93544,-0.48098,-0.93023,3920,2.8549,-1.0358,2.0726,1.2137,-0.24843,-0.14267,-0.59486,0.62753,0.6246,1.208,,,,,2241.4,1.230539832,2241.4,1.537694008,2253.2,-0.18922,0.078691,0.16898,2246.6,-0.93544,-0.48098,-0.93023,3920,1.9073,0.73069,2.0726,1.2137,0.34027,0.15616,0.33533,0.62753,0.6246,1.208,,,,,2241.4,3.22126996,2241.4,1.587266314,2246.6,0.46078,0.0081001,0.033773,2241.4,-0.36914,-0.0068117,-0.16843,3920,2.8549,-1.0358,1.6406,0.95082,-0.24843,-0.14267,-0.59486,0.038453,0.030269,0.74846,,,,,2241.4,1.230539832,2241.4,0.956497152,2253.2,-0.18922,0.078691,0.16898,2249.2,-0.8194,-0.34693,-0.83334,3920,1.9073,0.73069,1.2262,0.42672,0.34027,0.15616,0.33533,0.17765,0.18403,0.44204,,,,,2241.4,1.537694008,2241.4,1.587266314,2246.6,-0.93544,-0.48098,-0.93023,2241.4,-0.36914,-0.0068117,-0.16843,3920,2.0726,1.2137,1.6406,0.95082,0.62753,0.6246,1.208,0.038453,0.030269,0.74846,,,,
2244,3.234030126,2244,1.140991512,2249.2,0.58601,0.038538,0.16068,2255.8,-0.55034,-0.090154,-0.1936,3930,2.7544,-1.4547,2.1175,1.182,-0.34889,-0.2423,-1.0103,0.55045,0.36484,0.78346,,,,,2244,3.234030126,2244,1.136833501,2249.2,0.58601,0.038538,0.16068,2249.2,-0.6763,-0.347,-0.67111,3930,2.7544,-1.4547,1.6062,0.31168,-0.34889,-0.2423,-1.0103,0.16116,0.15821,0.30598,,,,,2244,1.140991512,2244,1.136833501,2255.8,-0.55034,-0.090154,-0.1936,2249.2,-0.6763,-0.347,-0.67111,3930,2.1175,1.182,1.6062,0.31168,0.55045,0.36484,0.78346,0.16116,0.15821,0.30598,,,,,2244,3.234030126,2244,1.600376431,2249.2,0.58601,0.038538,0.16068,2244,-0.044966,0.006267,0.15496,3930,2.7544,-1.4547,1.6252,0.56816,-0.34889,-0.2423,-1.0103,0.022978,0.014731,0.36425,,,,,2244,1.140991512,2244,0.718789611,2255.8,-0.55034,-0.090154,-0.1936,2253.2,-0.1989,-0.088584,-0.21278,3930,2.1175,1.182,1.1399,0.21943,0.55045,0.36484,0.78346,0.091351,0.097783,0.23488,,,,,2244,1.136833501,2244,1.600376431,2249.2,-0.6763,-0.347,-0.67111,2244,-0.044966,0.006267,0.15496,3930,1.6062,0.31168,1.6252,0.56816,0.16116,0.15821,0.30598,0.022978,0.014731,0.36425,,,,
2246.6,3.213849285,2246.6,1.015787938,2253.2,0.48344,0.01434,0.059788,2258.4,-1.1024,-0.3479,-0.74709,3940,2.6571,-1.8604,2.7894,2.6251,-0.44621,-0.33884,-1.4128,1.2224,1.0361,2.225,,,,,2246.6,3.213849285,2246.6,0.961411167,2253.2,0.48344,0.01434,0.059788,2253.2,-0.70897,-0.3639,-0.7038,3940,2.6571,-1.8604,1.9784,1.0315,-0.44621,-0.33884,-1.4128,0.53333,0.53037,1.0257,,,,,2246.6,1.015787938,2246.6,0.961411167,2258.4,-1.1024,-0.3479,-0.74709,2253.2,-0.70897,-0.3639,-0.7038,3940,2.7894,2.6251,1.9784,1.0315,1.2224,1.0361,2.225,0.53333,0.53037,1.0257,,,,,2246.6,3.213849285,2246.6,1.60988862,2253.2,0.48344,0.01434,0.059788,2246.6,0.19024,0.015748,0.38939,3940,2.6571,-1.8604,1.6378,0.8816,-0.44621,-0.33884,-1.4128,0.035654,0.027331,0.67581,,,,,2246.6,1.015787938,2246.6,0.368907512,2258.4,-1.1024,-0.3479,-0.74709,2255.8,-0.069589,-0.034728,-0.083417,3940,2.7894,2.6251,1.8196,1.8521,1.2224,1.0361,2.225,0.77105,0.77751,1.8676,,,,,2246.6,0.961411167,2246.6,1.60988862,2253.2,-0.70897,-0.3639,-0.7038,2246.6,0.19024,0.015748,0.38939,3940,1.9784,1.0315,1.6378,0.8816,0.53333,0.53037,1.0257,0.035654,0.027331,0.67581,,,,
2249.2,3.243885144,2249.2,1.085708884,2255.8,0.73836,0.075882,0.31639,2262.3,-1.2034,-0.39565,-0.84963,3950,2.65,-1.8901,1.9544,0.83198,-0.45332,-0.34519,-1.4393,0.38743,0.19985,0.42916,,,,,2249.2,3.243885144,2249.2,1.095402013,2255.8,0.73836,0.075882,0.31639,2255.8,-1.7021,-0.8774,-1.6969,3950,2.65,-1.8901,1.3084,-0.26428,-0.45332,-0.34519,-1.4393,-0.13665,-0.13963,-0.27005,,,,,2249.2,1.085708884,2249.2,1.095402013,2262.3,-1.2034,-0.39565,-0.84963,2255.8,-1.7021,-0.8774,-1.6969,3950,1.9544,0.83198,1.3084,-0.26428,0.38743,0.19985,0.42916,-0.13665,-0.13963,-0.27005,,,,,2249.2,3.243885144,2249.2,1.611124483,2255.8,0.73836,0.075882,0.31639,2249.2,0.2208,0.016952,0.41917,3950,2.65,-1.8901,1.5961,-0.14972,-0.45332,-0.34519,-1.4393,-0.0060548,-0.014428,-0.35676,,,,,2249.2,1.085708884,2249.2,0.707467234,2262.3,-1.2034,-0.39565,-0.84963,2258.4,-1.0604,-0.44719,-1.0742,3950,1.9544,0.83198,0.93519,-0.27239,0.38743,0.19985,0.42916,-0.1134,-0.1069,-0.25678,,,,,2249.2,1.095402013,2249.2,1.611124483,2255.8,-1.7021,-0.8774,-1.6969,2249.2,0.2208,0.016952,0.41917,3950,1.3084,-0.26428,1.5961,-0.14972,-0.13665,-0.13963,-0.27005,-0.0060548,-0.014428,-0.35676,,,,
