depth,Si,S,K,Ca,Ti,Mn,Fe,Zn,Br,Rb,Sr,Mo inc,Mo coh
299.7,0.210616613,0.320510426,0.305594701,0.546664419,0.415653731,0.907827169,3.814429087,0,0.637368282,0.458392051,0.455838315,8.152422403,3.674132945
299.9,0.195695448,0.304969329,0.313810851,0.729730506,0.411824851,0.93169669,3.919961517,0,0.681932151,0.461917065,0.779279394,8.117739407,3.650151666
300.1,0.121484624,0.324275209,0.281650514,0.85147636,0.425196183,0.853640217,3.716466618,0,0.649971121,0.435908093,0.726372404,8.199987131,3.650860555
300.3,0.135485684,0.24236416,0.296834261,0.607423286,0.424137279,0.890502784,3.909883044,0,0.658187166,0,0.786517443,8.148762785,3.689093811
300.5,0.244135803,0.326437851,0.24040832,0.52049928,0.291355642,0.820784071,3.426872816,0,0.647319211,0.391817624,0.52049928,8.341532141,3.708351906
300.7,0,0.273821482,0.232495277,0.483376673,0.366419562,0.920558566,3.635531331,0,0.722052678,0.640128583,0.742295504,8.24917105,3.680576506
300.9,0.202188446,0.202188446,0.259886796,0.556118114,0.393234889,0.949284515,3.361122654,0,0.783072485,0,0.709227611,8.349438776,3.712165317
301.1,0.309114129,0.237956167,0.272613037,0.553280072,0.392357178,0.948099314,3.278650452,0,0.738239595,0,0.793682812,8.366515668,3.663047112
301.3,0.104867865,0.230550357,0.19146165,0.561475774,0.222458334,0.914216848,3.181952074,0,0.510165365,0.293505151,0.572787214,8.427684256,3.718005803
301.5,0.17720948,0.309764784,0.292380724,0.63069316,0.270691951,0.979562255,3.185392084,0.150599099,0.644375732,0.41137374,0.677374076,8.403604115,3.677541476
301.7,0.172430377,0.277405876,0.187027003,0.556385689,0.378700819,1.002820584,3.274842295,0,0.69351469,0.522337994,0.726762967,8.338027955,3.718734621
301.9,0.244274818,0.300681515,0.288403578,0.544557385,0.288403578,0.943201058,3.293526476,0,0.651861992,0.375551092,0.647687806,8.347473417,3.71995413
302.1,0.255155182,0.323867328,0.300703265,0.554469424,0.385088073,0.89203004,3.335231664,0.244292487,0.84945346,0.387429056,0.684389005,8.339515936,3.705855133
302.3,0.221444432,0.286902728,0.28993882,0.576849538,0.355101083,0.886765767,3.420120995,0,0.797331756,0.438916686,0.738016282,8.299947132,3.717506791
302.5,0.199666921,0.297322168,0.288444871,0.558571091,0.401498269,0.86733539,3.650945689,0,0.600445881,0.572365047,0.501332897,8.257810264,3.664688021
302.7,0.161926246,0.323852492,0.310065154,0.548322214,0.323852492,0.867981068,3.864579425,0,0.71687805,0.420177028,0.851717687,8.15739792,3.618607809
302.9,0,0.223474408,0.301053689,0.549085171,0.359827982,0.827269046,3.776847272,0.223474408,0.692142942,0.294845729,0.757228166,8.192255562,3.680361084
303.1,0.206864898,0.251514104,0.311045955,0.531795527,0.363456182,0.826334562,3.776901141,0.211314115,0.724348291,0,0.682013373,8.189273975,3.687920703
303.3,0.265014979,0.200332494,0.297703343,0.536302721,0.392228991,0.809634135,4.207777269,0.311429518,0.696377572,0.390091487,0.829023207,8.010064571,3.6226408
303.5,0.089293545,0.27666593,0.336483859,0.588254055,0.407241222,0.889356535,4.414389654,0,0.825180582,0.37460744,0.682380312,7.923814789,3.581773233
303.7,0.215429788,0.240857825,0.267485963,0.524015708,0.357249888,0.746270677,3.530299851,0.248756892,0.744973942,0.215429788,0.719892304,8.301387792,3.743254009
303.9,0.21013355,0.291402804,0.276448973,0.631746224,0.388779831,0.90850403,4.423759461,0.201889784,0.790555989,0.426285551,0.787327019,7.863017482,3.57345869
304.1,0,0.227949471,0.361983411,0.608690601,0.318845967,0.803817927,3.939608265,0.268874528,0.685498232,0.386141642,1.033725529,8.054463981,3.682329668
304.3,0.218668708,0.263311993,0.229341676,0.612662739,0.448137498,0.824006831,3.922041368,0,0.773110633,0.37557584,0.723591904,8.145225938,3.61134533
304.5,0.198669398,0.255195462,0.160172389,0.625098666,0.40227487,0.841711385,3.810104061,0,0.568902577,0.492684084,0.908247305,8.111333567,3.690655042
304.7,0.136195045,0.301480583,0.231931804,0.661633228,0.465858729,0.852715858,4.081763441,0.258411928,0.787108386,0.310572486,0.697127078,8.032159766,3.661595605
304.9,0.231850751,0.325142608,0.403802102,0.662568709,0.435813634,1.075047706,4.43152452,0,0.622120848,0.29327058,0.750088839,7.892239522,3.527891899
305.1,0.23360703,0.295492117,0.33037023,0.576966803,0.451371665,0.953696707,4.16034817,0,0.708565205,0.424368245,0.750941538,7.980908769,3.64357078
305.3,0.119232585,0.303984638,0.334595611,0.600617504,0.388650677,0.915842862,4.265794638,0,0.79649687,0,0.690108478,7.96028205,3.553801149
305.5,0.093954095,0.333503952,0.368702492,0.580694074,0.382798085,0.922474202,4.230230295,0,0.721675095,0.168070194,0.79278552,7.999792554,3.568029677
305.7,0.141727582,0.289300216,0.361335854,0.578600432,0.494356426,0.980211294,4.432434314,0,0.588638859,0,0.635144113,7.92365777,3.578913787
305.9,0.29390504,0.279417943,0.35995869,0.570602141,0.382337325,0.914999022,4.406691188,0.157852328,0.718762741,0.352968536,0.667225689,7.879872687,3.61225546
306.1,0.244168122,0.289547774,0.286312502,0.588668024,0.462874114,0.946643619,4.346646931,0,0.596527758,0.431632337,0.512535002,7.904530488,3.614389294
306.3,0.203956098,0.258686425,0.363357566,0.664305259,0.435780133,0.959470594,4.497300841,0,0.640745709,0.34549737,0.667022266,7.878322643,3.499445099
306.5,0.168789895,0.263523138,0.329572805,0.621607602,0.413449115,0.901091456,4.34429088,0,0.598252441,0.428257584,0.786051839,7.967951296,3.585792239
306.7,0.23708504,0.301098302,0.309999675,0.58385127,0.446600954,0.956905373,4.172140458,0,0.748518509,0.521517557,0.720122401,7.979843513,3.631450244
306.9,0.142839918,0.30756601,0.268958673,0.544770073,0.399394864,0.969744288,4.141014091,0,0.551537663,0.149191429,0.757063817,8.061860877,3.575669663
307.1,0.178411888,0.31186661,0.303241899,0.571970196,0.385413727,0.914572431,3.990519101,0,0.588729192,0.508117278,0.813248623,8.094234466,3.646427455
307.3,0.2377684,0.341164393,0.279552645,0.842613892,0.423766435,0.974389806,4.452536101,0,0.785419415,0.211883218,0.681109251,7.873963528,3.527146751
307.5,0.174448091,0.185030142,0.34340141,0.580220224,0.298988964,0.951502,4.155289804,0,0.727157733,0.409117037,0.709952293,8.038820903,3.58945758
307.7,0,0.346732033,0.266366926,0.618343661,0.352370322,0.933340654,4.114341626,0.291114124,0.540082252,0.301098065,0.69771414,8.017108571,3.643865363
307.9,0.23873545,0.290704759,0.354656481,0.560761133,0.340521015,0.93413447,4.033973878,0.140190283,0.656054578,0.434363706,0.578019345,8.038418423,3.726794611
308.1,0.121207669,0.27772166,0.287469228,0.603000541,0.296896943,0.912082677,4.102973596,0.340138178,0.837561658,0.461545054,0.941799969,8.023087118,3.604782106
308.3,0.179228197,0.260815337,0.274923505,0.747872788,0.331051738,0.90766402,4.00601377,0,0.69005252,0.539438869,0.762881765,8.057651008,3.660201489
308.5,0.209791646,0.296690191,0.302565815,0.894017691,0.343443726,0.893032547,4.327407225,0,0.62797477,0.083916658,0.82861061,7.940773156,3.610123515
308.7,0.14997246,0.348007704,0.32486637,0.673271891,0.332759011,1.023098682,4.259973332,0,0.660298192,0.25975992,0.607057235,8.012170883,3.555327988
308.9,0.235973066,0.274666842,0.274666842,0.764052619,0.354593368,1.078869936,3.767472587,0,0.638549423,0.228234129,0.727934992,8.177093082,3.663041923
309.1,0.10463988,0.336370154,0.280127559,0.719914264,0.364991742,1.022583827,3.759276595,0.283366135,0.71226894,0.349670512,0.829453958,8.134474834,3.700318286
309.3,0,0.301760582,0.25503424,0.750387832,0.424571009,0.984917196,3.948385658,0.215543273,0.717471002,0.30482422,0.869684386,8.061779445,3.698310544
309.5,0,0.242490243,0.318694617,0.725017196,0.442724588,1.047677593,4.113680126,0,0.823947969,0.428406362,1.012211394,7.974742295,3.662495542
309.7,0.222295418,0.360477202,0.34490962,0.778327949,0.493371944,1.076342487,4.036383515,0,0.692467308,0,0.941177009,8.017372561,3.574691364
309.9,0.191880707,0.367423581,0.379165303,1.002302869,0.424952389,1.066704215,4.268665522,0.102564552,0.640515423,0.593635264,0.760639076,7.901132683,3.561565456
310.1,0.180383333,0.277604092,0.304100046,0.981914794,0.415891738,1.090182839,4.250556915,0,0.820381543,0.426061742,0.975791435,7.895872441,3.580506919
310.3,0.237224809,0.345811612,0.327529207,1.056749323,0.419358177,1.078166529,4.072311231,0.139085373,0.616328132,0.205442711,0.792353944,8.014679742,3.623749691
310.5,0,0.32315967,0.383292389,0.886507951,0.369178595,1.045041969,4.186937381,0,0.754951558,0.642198239,0.831916099,7.931846482,3.618664446
310.7,0.126247823,0.248964064,0.272726468,0.668040685,0.414465618,1.097380147,4.344710801,0,0.73252754,0.476110355,0.774822978,7.90805989,3.596032075
310.9,0,0.270243791,0.342874955,0.683147434,0.508215372,1.038105479,4.427904842,0.111663906,0.493996736,0.530508491,0.886304778,7.853417519,3.623735238
311.1,0.261495238,0.296940904,0.302940316,0.874513366,0.419937854,1.013654705,4.246676566,0,0.623446028,0.127260387,0.678722067,7.91644173,3.663390172
311.3,0.182550168,0.335039045,0.290152325,0.796819073,0.347880416,0.99459206,4.255498736,0,0.713188669,0.200848852,0.80666347,7.938750889,3.602156681
311.5,0.297806599,0.345526742,0.345526742,0.976424234,0.369383625,1.080881121,4.384242863,0.247790069,0.691053485,0.485145703,0.844346654,7.859716271,3.546130898
311.7,0.176035605,0.293392675,0.307712834,0.815188261,0.33708252,1.045565218,4.244774561,0,0.670323613,0,0.837069406,7.955108527,3.579150142
311.9,0.225630996,0.324545346,0.293290368,0.610053175,0.425224592,1.02287577,4.20658847,0,0.698589669,0.355521614,0.682060184,7.970875995,3.625623298
312.1,0.164689955,0.308106694,0.321567418,0.585171014,0.358933437,1.053726181,4.273022049,0,0.837736217,0.310845474,0.755826425,7.966424432,3.56492893
312.3,0.121842545,0.26005765,0.400003299,0.63050165,0.444906068,1.11226517,4.552775481,0,0.743361577,0.443048415,0.767382364,7.826743745,3.520104008
312.5,0,0.219672242,0.275373729,0.64179321,0.437378728,1.151222682,4.449379795,0,0.603027885,0.460414215,0.920828429,7.843977844,3.539187954
312.7,0.178790109,0.35257885,0.320938067,0.698833287,0.383924902,1.079342197,4.349130394,0.103224517,0.646012866,0.173752754,0.771311204,7.907069911,3.632466713
312.9,0,0.222087131,0.338377172,0.583073136,0.409078053,1.15017612,4.331512483,0,0.636514492,0.278400952,0.849838313,7.896818257,3.662995252
313.1,0.229429822,0.274677742,0.345416992,0.592385253,0.414669677,1.103491459,4.257350455,0,0.495625062,0.177715576,0.71455512,7.964773389,3.616462242
313.3,0.221825482,0.284322569,0.406439909,0.71757323,0.3749535,1.050539146,4.256795743,0.258418866,0.776389187,0.496016857,0.976860014,7.915649365,3.569204798
313.5,0.205735821,0.307041171,0.263178146,0.58684727,0.384896477,1.041689113,3.975113053,0.356344895,0.689361539,0.503947783,0.827605889,8.035078741,3.668795237
313.7,0.24456021,0.180619685,0.335215949,0.689095597,0.429960852,1.120715675,4.332572285,0.229259757,0.57904817,0.262434319,0.849318072,7.911495024,3.528638738
313.9,0.235944063,0.300770845,0.333675294,0.686623574,0.406533059,1.192918343,4.38901146,0.32576092,0.717595853,0.540615764,0.86289102,7.827602092,3.576080415
314.1,0.143035052,0.129380073,0.345013527,0.666722462,0.395262651,1.18892082,4.209438984,0,0.531701555,0.47634987,0.900511743,7.928745653,3.630847351
314.3,0.136649516,0.259274227,0.31160884,0.724371338,0.436423556,1.201428264,4.393659142,0.178169171,0.72565911,0,0.73461031,7.86536381,3.579591388
314.5,0.19336537,0.276857077,0.290048055,0.473646491,0.34590249,1.054683578,3.952891414,0,0.679535543,0.337698101,0.796092532,8.055240204,3.669614206
314.7,0.245053641,0.29329066,0.324800715,0.634433546,0.408864035,1.151519578,4.643802761,0.209335161,0.688417217,0.520617226,0.854607215,7.742990803,3.493568139
314.9,0.203703592,0.195385622,0.343287395,0.60975124,0.357498353,1.174435566,4.770840757,0,0.653123401,0,0.704472877,7.724745326,3.5338904
315.1,0.165189153,0.277030632,0.311787689,0.627664441,0.335500756,1.063355054,4.572077973,0.170273082,0.671001512,0.544748646,0.83926007,7.784730535,3.597370727
315.3,0.16151738,0.239568989,0.309282235,0.605779899,0.37300841,1.057496935,4.0760877,0,0.729515198,0.437391132,0.880726492,8.043933074,3.582871508
315.5,0.155319687,0.299339591,0.364256954,0.655031466,0.387188202,1.167483445,4.688346963,0,0.644422967,0.443215474,0.902803137,7.71154258,3.534040982
315.7,0.243440734,0.295215253,0.320685849,0.6961073,0.387171174,1.026907859,4.995684111,0,0.666689907,0.102265563,0.848455005,7.545161306,3.519629489
315.9,0.162683011,0.284888874,0.358887228,0.594034366,0.436524326,1.064300061,4.794965042,0.118806873,0.685073851,0.517867154,0.897955206,7.618592069,3.565196118
316.1,0.234090311,0.251715125,0.360757398,0.716752271,0.428055754,1.17118286,4.873564078,0,0.667260051,0.470005895,0.987974824,7.580085922,3.513548581
316.3,0.188044354,0.29433597,0.33108625,0.793359997,0.479420914,1.168298852,4.771289668,0.157329194,0.65681069,0.403310207,0.777603761,7.637240332,3.547016995
316.5,0.168834995,0.386849573,0.370380268,1.16514497,0.393697,1.120719781,4.703388137,0.163473781,0.707547562,0.355657239,0.876276397,7.661207671,3.534462942
316.7,0.217945149,0.275042339,0.370435523,0.777937212,0.413096192,1.150966844,4.705723887,0,0.677619006,0.425680678,0.979182349,7.667531206,3.524756998
316.9,0.154769942,0.317722967,0.376844039,0.884261473,0.419798822,1.183039526,4.37070975,0,0.657934809,0.531330291,1.006429728,7.845761033,3.539947091
317.1,0,0.415426012,0.357984012,1.069168261,0.433540168,1.24147011,4.674308067,0.222603505,0.625533741,0.50457547,0.819462859,7.661080895,3.519184949
317.3,0.203781401,0.27941098,0.328587637,0.821216293,0.480509458,1.101928026,4.60834417,0.141183896,0.654642796,0.572041654,1.107191444,7.696572915,3.572631461
317.5,0.12529597,0.268729917,0.424899306,0.909583156,0.432225696,1.198526522,4.977736234,0.148252191,0.670069913,0.417444354,0.962416605,7.498102788,3.464382584
317.7,0.18960777,0.343277931,0.319157435,0.809388072,0.40221882,1.175636133,4.398600589,0,0.708038281,0.349047712,1.008274467,7.81261734,3.586155282
317.9,0.260320589,0.336979515,0.417128111,0.929776692,0.5045626,1.244780675,4.616067868,0.13533423,0.772709863,0.580519172,1.017259794,7.686340913,3.492042745
318.1,0.344687744,0.344687744,0.385983831,0.932408081,0.515661993,1.251860909,4.633230794,0.256915075,0.720148256,0.327863442,0.781678328,7.64739375,3.573666664
318.3,0.244862175,0.237326142,0.381249889,0.758917144,0.383625301,1.207124089,4.670894652,0,0.767250602,0.590629789,0.996915609,7.662553723,3.584560037
318.5,0.113472552,0.272097621,0.432090604,0.836739857,0.49947261,1.321480312,5.211868546,0.204565552,0.726578847,0.462670328,0.812339846,7.375606761,3.399445244
318.7,0.221922145,0.287643976,0.343800309,0.600421427,0.394497435,1.113155818,4.331520069,0,0.630821261,0.446057991,0.846800936,7.848392051,3.650602426
318.9,0.143694018,0.252628187,0.312423734,0.646985844,0.380178637,1.118096946,4.400885896,0,0.715852705,0.37017218,1.026180547,7.858153251,3.556641364
319.1,0.273532903,0.28336355,0.319677198,0.643621547,0.349667322,1.169118559,4.101881469,0,0.809403113,0,0.957126861,7.975472455,3.593957401
319.3,0.106745007,0.265077463,0.329010207,0.631511976,0.301920472,1.11615334,4.059118362,0,0.673706743,0.549503554,0.914109625,7.984022254,3.672245438
319.5,0.21002657,0.2556362,0.294259364,0.77221599,0.387691493,1.265334635,4.750983478,0,0.58013086,0.099007475,0.939267375,7.677496086,3.470443842
319.7,0.094224805,0.269818779,0.242067906,0.706371883,0.433843582,1.047549326,4.544137136,0.094224805,0.670255682,0,0.974668959,7.805886741,3.561398481
319.9,0.176459095,0.256785702,0.302624852,0.621671295,0.373100975,1.002780222,4.451157917,0,0.663017831,0.532826034,0.923873576,7.844115548,3.606191304
320.1,0.13177072,0.232006294,0.239373401,0.656212895,0.317345918,1.022391347,4.395891767,0,0.650899343,0,0.916730331,7.894374941,3.526436582
320.3,0.314940768,0.345990285,0.333404581,0.963639957,0.46603308,1.247485714,4.763585688,0.214880382,0.618926238,0.36522642,0.882105608,7.622114043,3.540277016
320.5,0.222851461,0.375470633,0.351220617,1.039887902,0.394203527,1.183964459,4.875371199,0.183418985,0.731489123,0.427353303,0.874165834,7.575046535,3.433788535
320.7,0.167691474,0.233165532,0.34907764,0.69140966,0.34907764,1.019108056,4.188260319,0.233165532,0.650907944,0.526739892,0.889450079,7.910820474,3.672915439
320.9,0.187396775,0.303997712,0.297855711,0.749587101,0.354519207,1.027314379,4.382419882,0,0.653418314,0.44262735,1.071349356,7.867141277,3.616423019
321.1,0.168717808,0.423898247,0.312811189,1.346443164,0.400149417,1.14585355,4.638781005,0.084358904,0.695641344,0.37489917,0.901693697,7.65914277,3.517371797
321.3,0.294006736,0.371397507,0.284468833,0.934663228,0.385967611,1.174462039,4.646873994,0.181946877,0.723987024,0.320924125,0.925766179,7.650788638,3.534330763
321.5,0,0.319186963,0.289838882,0.714974798,0.414231702,1.193539723,5.1122385,0,0.726137265,0.426980265,0.941561203,7.463957389,3.45175825
321.7,0.152051911,0.22552943,0,0.41917819,0.28036987,0.674877572,3.330249269,0,0.598628972,0,0.968846332,8.330724243,3.875087024
321.9,0,0.254446611,0.197093497,0.385887392,0.30106529,0.756238843,3.579476933,0,0.679583663,0.440714458,0.938352737,8.214987905,3.785472393
322.1,0.172833349,0.361506885,0.293053201,0.872765629,0.473323619,1.027958942,4.725735956,0.149678071,0.623159501,0.643789724,0.916587247,7.658609204,3.58160368
322.3,0.251518124,0.324708502,0.348792882,0.769455333,0.457437576,1.202871982,5.619499677,0.184563845,0.730524744,0.553691535,1.044050771,7.101226637,3.317507458
322.5,0,0.265862363,0.280643599,0.486088972,0.428690178,0.945855298,4.546390767,0.195884304,0.786110416,0,0.84073061,7.724924287,3.690469482
322.7,0,0.200324789,0.272471172,0.471933913,0.377440824,0.928867836,4.580828323,0.179175939,0.730567781,0.450173975,1.025381177,7.722514138,3.667092871
322.9,0.14622321,0.292446421,0,0.206790847,0.156319187,0.378892688,1.782312958,0.183300495,0.563616845,0.527215283,1.063085408,8.667613498,4.038665863
323.1,0.143361677,0.202744028,0,0.311272693,0,0.645696193,3.222564241,0.216742483,0.555237389,0.72292635,1.09449589,8.314977288,3.876828759
