ID,depth,mean,kcps,MSE,Si,S,K,Ca,Ti,Cr,Mn,Fe,Co,Zn,As,Br,Rb,Sr,Zr,inc,coh,inc_coh,coh_inc,TSN_sum,Subunit ,Group
LP-1C-94,11.35,532.27,16827,1.26,0.136078311,0.05925991,0.232650015,3.037619069,0.322637285,0.041701418,0.76379439,28.98687503,0.120714631,0.081208024,0,0.166805671,0.175584917,3.797023836,1.672446337,48.36925508,9.619858654,5.028062971,0.198883746,1.724461603,6A-C,Unit 6
LP-1C-95,11.4,535.65,17204,1.33,0.103462838,0.061233108,0.335726351,3.621199324,0.453969595,0.050675676,0.829814189,27.35219595,0.333614865,0,0,0.639780405,0.251266892,4.187077703,1.484375,48.02576014,9.84375,4.878807379,0.204968125,1.728025687,6A-C,Unit 6
LP-1C-96,11.45,539.02,16973,1.38,0.145948347,0.052879836,0.327854982,3.860228018,0.524567972,0.029612708,1.087209425,29.47310532,0.313048628,0,0,0.308818241,0.253823212,4.05271062,1.499672145,46.53002517,9.175709119,5.071000461,0.197199745,1.795147327,6A-C,Unit 6
LP-1C-97,11.5,542.4,16865,1.33,0.119579583,0.052447186,0.323074664,3.786686806,0.486709883,0.039859861,1.027964839,30.42985713,0.205592968,0.054545073,0,0.444752135,0.151047895,4.032139635,1.281809218,46.13464242,9.38594835,4.915288333,0.203446865,1.801133573,6A-C,Unit 6
LP-1C-98,11.55,545.78,16780,1.38,0.135258865,0.031213584,0.339187614,3.641584818,0.39329116,0.039537207,0.83444315,31.92733478,0.268436824,0,0,0.135258865,0.126935242,4.33244548,1.779174297,44.68120526,9.409855169,4.748341442,0.210599851,1.848734323,6A-C,Unit 6
LP-1C-99,11.6,549.15,16667,1.12,0.117886615,0.057871611,0.409388061,4.025292037,0.495123781,0.049298039,0.921658986,29.91319258,0.120030008,0,0,0.29364484,0.141463937,5.099131926,1.849748151,45.25131283,9.499517737,4.763537906,0.209928003,1.826456311,6A-C,Unit 6
LP-1C-100,11.65,552.53,16550,1.23,0.163676836,0.067653092,0.525948234,4.170485793,0.637248483,0.052376588,1.163196718,26.83208939,0.12002968,0,0,0.076382524,0.294618306,5.532277072,1.79171577,45.52398411,10.40548208,4.375,0.228571429,1.787966287,6A-C,Unit 6
LP-1C-101,11.7,555.91,16107,1.33,0.209834869,0.08439011,0.556518566,4.267402609,0.399142414,0.057020345,1.110756318,24.67384363,0.230362193,0.034212207,0,0.394580786,0.036493021,6.110300155,1.852020801,46.94370952,10.71754402,4.380080868,0.228306287,1.734266841,6A-C,Unit 6
LP-1C-102,11.75,559.28,16016,1.25,0.192899463,0.041335599,0.675148119,4.755890323,0.723372985,0.078078354,0.891011804,26.05290957,0.29623846,0.043632021,0,0.19060304,0.252606439,5.931658476,1.540899279,45.55642309,10.40508887,4.37828294,0.22840004,1.786942427,6A-C,Unit 6
LP-1C-103,11.8,562.66,15744,1.23,0.161554617,0.013847539,0.489279697,3.930393039,0.800849316,0.094624847,0.860855316,26.27108865,0.034618847,0,0,0.288490388,0.420042004,6.192157677,1.544000554,45.94613307,10.06716056,4.563961486,0.219107896,1.785290482,6A-C,Unit 6
LP-1C-104,11.85,566.03,15578,1.23,0.237332657,0,0.751169382,4.474757483,0.873292011,0.043779811,0.70047697,27.96377797,0.20737805,0,0,0.131339432,0.423972903,6.007050854,1.739671421,43.54017374,10.23295468,4.254897546,0.235023285,1.85966491,6A-C,Unit 6
LP-1C-105,11.9,569.41,15082,1.25,0.352027776,0.038578386,0.957226214,4.863287843,0.725755895,0.045811834,0.653421421,24.57202103,0,0.069923325,0,0.221825722,0.530452814,7.00921059,1.769783479,45.00409895,10.48126537,4.293765816,0.232895794,1.802277073,6A-C,Unit 6
LP-1C-106,11.95,572.79,15216,1.36,0.301829843,0.021222411,0.992737219,4.720807395,0.766364837,0.047160913,0.702697604,26.53272967,0,0.1084701,0.172137333,0.099037917,0.636672326,6.883135257,1.50207508,43.37153367,11.18185248,3.878743146,0.257815473,1.833066782,6A-C,Unit 6
LP-1C-107,12,576.16,15632,1.23,0.31968166,0.017884289,1.050701958,5.09478673,0.755611196,0.040239649,0.795850845,28.90995261,0.015648753,0.100599124,0,0.37109899,0.518644371,7.104533667,1.553697577,40.88124832,10.11356523,4.042219275,0.247388855,1.960983736,6A-C,Unit 6
LP-1C-108,12.05,579.54,15555,1.28,0.388170885,0.07628792,1.110662359,5.261622689,0.863848501,0.026925148,0.688835039,28.17043619,0.080775444,0.136869503,0,0.118919404,0.569915635,7.521091366,1.536977203,40.61882965,10.49632023,3.869816161,0.258410208,1.956367148,6A-C,Unit 6
LP-1C-109,12.1,582.92,15507,1.3,0.385339581,0.03940973,1.291763366,5.348776109,0.871392915,0.021894294,0.845119762,30.37833341,0.07663003,0,0,0.190480361,0.545167929,7.20322284,1.613609493,38.74852214,9.626921224,4.025017057,0.248446152,2.067164517,6A-C,Unit 6
LP-1C-110,12.15,586.29,14966,1.34,0.46802595,0.037071362,1.165430955,5.47034291,0.901297498,0.108897127,0.741427247,27.67145505,0.187673772,0.078776645,0,0.222428174,0.440222428,7.530120482,1.598702502,40.04170528,11.01019462,3.636784512,0.274968175,1.958790959,6A-C,Unit 6
LP-1C-111,12.2,589.67,15292,1.16,0.350483667,0.053740829,0.979017711,5.114724987,1.593532408,0.04205804,0.644889948,27.83307631,0.18926118,0.091125754,0,0.046731156,0.509369597,7.474648348,1.885602131,39.93878219,10.58927987,3.771624007,0.265137776,1.979098266,6A-C,Unit 6
LP-1C-112,12.25,593.05,15665,1.34,0.424881415,0.038216847,1.182474204,5.986556662,0.878987478,0.074185644,0.678911045,27.19016253,0.278758177,0,0,0,0.463098262,7.60964863,1.72200616,40.31652541,10.56583414,3.815744681,0.262072042,1.965317664,6A-C,Unit 6
LP-1C-113,12.3,596.42,15711,1.39,0.451725998,0,1.13718087,5.697141316,0.743887091,0.035958288,0.665228335,26.53721683,0.040453074,0.017979144,0,0.098885293,0.256202805,8.095109673,2.076591154,40.82164689,10.50656239,3.885347594,0.25737723,1.948246421,6A-C,Unit 6
LP-1C-114,12.35,599.8,16110,1.32,0.382251695,0.025342654,1.074950899,5.609174041,1.265020802,0.09714684,0.848978902,30.28447129,0,0.014783215,0,0.057020971,0.57020971,7.319803172,1.744419336,38.65388271,10.16451606,3.80282568,0.262962356,2.048408029,6A-C,Unit 6
LP-1C-115,12.4,603.18,16522,1.2,0.414009409,0.048092002,0.968112912,5.576581286,0.876110821,0.035546262,1.014113957,28.78201777,0.01881861,0,0,0.26555149,0.305279665,7.397804496,1.547307893,39.91845269,10.24359645,3.896917738,0.256613064,1.993538975,6A-C,Unit 6
LP-1C-116,12.45,606.55,17046,1.27,0.310394279,0.013751645,0.846708445,5.345460975,0.772056657,0.041254936,0.915466672,31.26927686,0.15716166,0.049113019,0,0.231813449,0.335933049,7.099778009,1.697345932,38.87983027,9.934581459,3.91358513,0.255520186,2.048575338,6A-C,Unit 6
LP-1C-117,12.5,609.93,17563,1.27,0.330329184,0.07637669,0.746582143,4.872832811,0.759948064,0.022913007,1.08836783,33.86733369,0.18712289,0.09738028,0,0.292140839,0.399068204,6.455739708,1.267853051,37.74917895,9.111739097,4.142917016,0.241375822,2.133974411,6A-C,Unit 6
LP-1C-118,12.55,613.31,17117,1.41,0.228847105,0.016493485,0.729836714,4.494474683,0.69891143,0.026801913,0.942190335,28.4162131,0.422645555,0.041233713,0,0.222662048,0.206168563,6.76232888,1.77098796,42.94491176,10.17854198,4.219161434,0.237013922,1.882407731,6A-C,Unit 6
LP-1C-119,12.6,616.68,18606,1.33,0.237478831,0.087594651,0.535300644,4.848850564,0.677398634,0.081755007,1.619527768,29.04443969,0,0,0,0.01751893,0.198547875,6.555972982,1.331438693,42.63523641,9.795028517,4.352742448,0.229740218,1.907295341,6A-C,Unit 6
LP-1C-120,12.65,620.06,18969,1.31,0.329188657,0.057250201,0.876643707,5.674926201,0.989355041,0.07335182,1.731818588,31.23177386,0.012523482,0.030414169,0,0.329188657,0.481259504,5.991591377,1.411575275,39.45433402,9.109938277,4.330911233,0.23089829,2.059126911,6A-C,Unit 6
LP-1C-121,12.7,623.44,18309,1.34,0.299152722,0.081060738,0.837627622,4.97365526,0.690946288,0.061760562,1.024839326,27.46607994,0.15054137,0.011580105,0,0.299152722,0.21423195,6.25711694,1.727365719,43.54119622,9.62306757,4.524669073,0.221010638,1.880962753,6A-C,Unit 6
LP-1C-122,12.75,626.81,18155,1.28,0.254720414,0.050539765,0.669146484,4.742651518,0.616585129,0.10310112,0.960255529,24.94440626,0.198115878,0,0,0.250677233,0.224396555,5.998059273,1.419156592,46.72704484,10.52642219,4.43902439,0.225274725,1.746619117,6A-C,Unit 6
LP-1C-123,12.8,630.19,18891,1.3,0.205567616,0.046108624,0.607096886,4.074849667,0.599412115,0.042266239,1.233405698,24.75841002,0.076847707,0.042266239,0,0.378474957,0.463007435,5.815450232,1.565772031,47.31897562,9.982517147,4.740184758,0.210962241,1.745155234,6A-C,Unit 6
LP-1C-124,12.85,633.57,19248,1.32,0.230300723,0.043776171,0.481537876,4.042634183,0.597639893,0.060905976,1.271412257,26.21050628,0.133231823,0,0.114198706,0.319756376,0.272173582,4.824895318,1.395127522,48.05291207,9.706889989,4.950392157,0.202004199,1.731307872,6A-C,Unit 6
LP-1C-125,12.9,636.94,18608,1.23,0.092126274,0.03889776,0.325512836,3.480325922,0.442206117,0.063464767,0.976538509,24.1411784,0.395119355,0,0,0.33984359,0.33779634,4.323793146,1.422839127,50.79842771,10.29357573,4.9349642,0.202635715,1.63687544,6A-C,Unit 6
LP-1C-126,12.95,640.32,17547,1.25,0.136054422,0.066874207,0.251354779,3.078519543,0.433529344,0,0.712556209,20.44275337,0,0.043814136,0.253660786,0.232906722,0.087628272,4.233829125,1.591144933,55.41104577,11.07114032,5.004998959,0.199800241,1.504162331,6A-C,Unit 6
LP-1C-127,13,643.7,17236,1.22,0.117937649,0.095685262,0.271479116,3.638265204,0.59636396,0.095685262,0.807761632,23.9925232,0.14909099,0,0,0.433921538,0.146865751,4.134493424,1.105943612,51.78352878,10.03805158,5.158723121,0.193846418,1.617558131,6A-C,Unit 6
LP-1C-128,13.05,647.07,17093,1.26,0.196386489,0,0.453870996,3.916819412,0.643711268,0.032731081,0.925198569,28.12909139,0.248756219,0,0,0.412411626,0.163655407,4.087021035,1.226324518,47.82229205,9.856419656,4.851892849,0.206105129,1.733741914,6A-C,Unit 6
LP-1C-129,13.1,650.45,17566,1.22,0.236420829,0.092164052,0.546973613,5.05299433,0.546973613,0.08214622,1.192121977,32.64210294,0.036064194,0,0.018032097,0.17030314,0.294524253,4.271603454,1.326360922,43.06064795,8.555228306,5.033255269,0.198678578,1.937388402,6A-C,Unit 6
LP-1C-130,13.15,653.83,16172,1.14,0.283889283,0.084279631,0.541163946,4.233942512,0.47684528,0.055447126,1.053495387,29.48678141,0.184084457,0.053229241,0,0.388129879,0.051011356,4.739620298,1.210965224,44.98092619,9.696593329,4.63883806,0.215571224,1.828905204,6A-C,Unit 6
LP-1C-131,13.2,657.2,16737,1.13,0.197559048,0,0.583896742,4.330933357,0.586091843,0.015365704,0.921942225,27.40143999,0.129510932,0,0.324874879,0.241461059,0.199754149,5.586530863,1.088769866,47.1288085,9.603564843,4.907428571,0.203772706,1.762662024,6A-C,Unit 6
LP-1C-132,13.25,660.58,16897,1.3,0.198739182,0.051287531,0.47868362,4.06881077,0.57271076,0.057698472,0.995832888,27.41532215,0.132492788,0,0,0.401752324,0.160273533,5.12020515,1.380489369,47.24008975,9.56939844,4.93657883,0.202569438,1.760269335,6A-C,Unit 6
LP-1C-133,13.3,663.95,16474,1.32,0.270319802,0.027490149,0.556675525,3.908182901,0.522312838,0.029780995,1.294327866,22.85576835,0,0.068725373,0,0.258865573,0.263447265,5.685879227,1.367634931,50.39402547,10.14386512,4.967931346,0.201291026,1.651858019,6A-C,Unit 6
LP-1C-134,13.35,667.33,17497,1.3,0.213523132,0.010167768,0.542958821,4.481952211,1.291306558,0.065073716,1.094051856,29.57803762,0.174885613,0,0,0.183019827,0.203355363,4.394509405,1.329944077,44.77275038,9.431621759,4.747089263,0.210655403,1.84486963,6A-C,Unit 6
LP-1C-135,13.4,670.71,17432,1.31,0.18430251,0.06143417,0.531723334,4.169049889,0.631289058,0.103802563,1.324012287,26.47177206,0.135578858,0.012710518,0,0.235144582,0.300815592,4.755852134,1.381209618,48.18557356,9.537125305,5.052421146,0.19792491,1.732420728,6A-C,Unit 6
LP-1C-136,13.45,674.08,16818,1.15,0.187660198,0.070944709,0.411937019,3.917978762,0.604174295,0,0.887953131,23.86030758,0.084675943,0,0,0,0.135023801,4.38026364,1.640882461,51.82396558,9.987184182,5.189046746,0.192713623,1.617831093,6A-C,Unit 6
LP-1C-137,13.5,677.46,16978,1.12,0.133140768,0.031592725,0.257255044,3.416527508,0.440041522,0.054158957,0.620571377,23.05591912,0.054158957,0.074468565,0.133140768,0.232432188,0.110574536,4.680236494,1.475831566,53.23599765,9.85016022,5.404581901,0.185028189,1.585133782,6A-C,Unit 6
LP-1C-138,13.55,680.84,18078,1.21,0.148527106,0.078389306,0.311494348,3.66366862,0.521907748,0.047446159,0.750887037,24.11090024,0.1402756,0.051571912,0,0.270236818,0.0701378,3.971037214,1.464642297,51.80707979,10.06064857,5.149477138,0.194194473,1.616351572,6A-C,Unit 6
LP-1C-139,13.6,684.21,19002,1.2,0.128103689,0.062167967,0.231716966,3.494593271,0.423872499,0.037677555,0.941938887,30.19102521,0.218529822,0,0,0.252439622,0.141290833,3.818620248,1.186842998,48.14249651,9.172600882,5.248510988,0.190530229,1.744740994,6A-C,Unit 6
LP-1C-140,13.65,687.59,19775,1.28,0.067926282,0.030388074,0.210928981,3.580430081,0.441520834,0.032175607,0.99923136,32.02545448,0.323543607,0,0.035750675,0.423645496,0,3.512503799,1.253061152,46.62603007,8.43179665,5.529785881,0.180838828,1.816272199,6A-C,Unit 6
LP-1C-141,13.7,690.97,20532,1.22,0.097062137,0.064130341,0.201057284,3.541034752,0.414247335,0.064130341,0.868359477,31.31987174,0.173325245,0,0,0.374382529,0.09186238,3.177051738,1.554727446,47.3264581,8.726926077,5.423038729,0.184398462,1.784013605,6A-C,Unit 6
LP-1C-142,13.75,694.34,20404,1.33,0.097709071,0.029661682,0.228569435,3.945003751,0.505993405,0.027916877,0.923001762,31.24596514,0.16226685,0,0.066302584,0.308830457,0.195418142,3.608256417,0.933470591,47.40111319,8.750196291,5.417148554,0.184598962,1.780902368,6A-C,Unit 6
LP-1C-143,13.8,697.72,20246,1.31,0.047315295,0.026286275,0.194518435,3.46803589,0.543249685,0.038553203,0.827141455,31.72578158,0.022781438,0,0,0.485419879,0,3.115799804,1.147834011,47.26447498,9.254521239,5.107176671,0.195802899,1.769316632,6A-C,Unit 6
LP-1C-144,13.85,701.1,20237,1.3,0.115594788,0.056045958,0.176895054,3.425809164,0.506165055,0.073560319,0.795152025,32.58021578,0.222432395,0.02276867,0.071808883,0.213675214,0.199663724,3.184110971,1.036850217,46.49887908,8.892041474,5.229269253,0.191231308,1.805350028,6A-C,Unit 6
LP-1C-145,13.9,704.47,19590,1.13,0.125639747,0.075753377,0.206936053,3.580732775,0.681780389,0.057276943,0.570921789,30.05561406,0.201393123,0,0,0.517340133,0.21063134,3.549322839,1.206511095,48.18838571,9.036823532,5.332447352,0.187531153,1.747481596,6A-C,Unit 6
LP-1C-146,13.95,707.85,19516,1.28,0.119380713,0.044767767,0.236896101,3.587017348,0.488714792,0.059690356,0.617422123,29.78175713,0.139899273,0,0,0.179071069,0.192128334,3.605670584,1.152770006,49.00951315,9.016974445,5.43525031,0.183984167,1.723350907,6A-C,Unit 6
LP-1C-147,14,711.23,19290,1.28,0.087187263,0.049279757,0.253980288,3.648597422,0.521228203,0,0.623578469,28.49886277,0.081501137,0.007581501,0,0.278620167,0.073919636,3.73009856,1.214935557,49.27975739,9.029567854,5.457598657,0.183230769,1.714991549,6A-C,Unit 6
LP-1C-148,14.05,714.6,18348,1.19,0.151824936,0.113362619,0.238871232,3.396829895,0.489888459,0.072875969,0.726735359,24.97823843,0.010121662,0,0,0.206481913,0,3.769307071,1.544565679,51.93627401,10.0670054,5.159058918,0.193833801,1.612817918,6A-C,Unit 6
LP-1C-149,14.1,717.98,18744,1.15,0.160352389,0.009659782,0.177739997,3.371264079,0.714823902,0.027047391,0.533219992,29.31937173,0.37479956,0,0,0.355479995,0.044434999,3.788566681,1.559088889,48.21390622,9.601823767,5.021327968,0.199150505,1.729633095,6A-C,Unit 6
LP-1C-150,14.15,721.36,18222,1.24,0.107189974,0.024736148,0.187582454,2.953908311,0.527704485,0.057717678,0.575115435,25.7317777,0.018552111,0,0,0.412269129,0.183459763,3.924802111,1.4676781,51.49859828,10.28611478,5.006613226,0.19973582,1.618523338,6A-C,Unit 6
LP-1C-151,14.2,724.73,19025,1.28,0.108722605,0.072481737,0.133518988,3.284567112,0.562687165,0,0.625631831,28.91449063,0.101092948,0,0,0.431075591,0.335704885,3.521086463,1.195948652,48.80500505,9.661052511,5.051727542,0.197952085,1.710394102,6A-C,Unit 6
LP-1C-152,14.25,728.11,18831,1.3,0.103380342,0.056566602,0.10923206,3.275011216,0.534456863,0.029258587,0.807537012,29.22347709,0.033159732,0.052665457,0,0.273080149,0.144342364,3.589053387,1.121579183,49.01203503,9.089667818,5.392060086,0.185457874,1.721119952,6A-C,Unit 6
LP-1C-153,14.3,731.49,18462,1.22,0.090614365,0.064436882,0.169146815,3.243994281,0.4711947,0.016109221,0.833652162,27.31519704,0.072491492,0,0.197337951,0.368498419,0.277884054,2.972151185,1.445802541,50.79438594,9.764201285,5.202103527,0.192229931,1.651293476,6A-C,Unit 6
LP-1C-154,14.35,734.86,18590,1.22,0.080123267,0.055469954,0.154083205,3.307652799,0.484848485,0.041088855,1.008731382,25.68053416,0.2403698,0,0,0.470467386,0.283513097,3.237801746,1.179250128,52.0719055,9.468926554,5.499240616,0.181843289,1.624937406,6A-C,Unit 6
LP-1C-155,14.4,738.24,18402,1.17,0.041072822,0.082145644,0.180720417,3.220109254,0.579126792,0.010268206,0.802973672,25.89025342,0.238222368,0,0,0.453854684,0.11089662,3.448063416,1.655234731,51.41701236,10.05462685,5.11376634,0.195550585,1.626766445,6A-C,Unit 6
LP-1C-156,14.45,741.62,18510,1.37,0.126472216,0.055331594,0.132400601,3.363370485,0.63038495,0.063236108,0.656074619,29.7091139,0.262825073,0,0.027665797,0.37546439,0,3.355465971,1.136273812,48.49616631,9.151450478,5.299287411,0.188704617,1.734677088,6A-C,Unit 6
LP-1C-157,14.5,744.99,18584,1.25,0.072333438,0.025414451,0.12316234,3.44072568,0.549343134,0,0.656865812,31.3751173,0,0,0.156396622,0.209180482,0,3.497419456,1.309821708,47.26305912,9.589067876,4.928848114,0.202887161,1.758949142,6A-C,Unit 6
LP-1C-158,14.55,748.37,18546,1.35,0.088967972,0.062466874,0.143863103,3.146058908,0.565987734,0.098432649,0.719315514,31.17664875,0.138184296,0,0,0.225259332,0.022715227,3.390247596,1.389414704,46.85772696,9.468463693,4.948820472,0.202068353,1.775373034,6A-C,Unit 6
LP-1C-159,14.6,751.75,18402,1.27,0.143358066,0.040682694,0.154981693,3.826110541,0.656734923,0.034870881,0.439760553,30.58563707,0.03293361,0,0,0.251845251,0.114298998,3.401848157,1.437455201,47.14930549,9.521687751,4.951780264,0.201947572,1.764571155,6A-C,Unit 6
LP-1C-160,14.65,755.12,18500,1.29,0.112350992,0.062840385,0.163765853,3.258178771,0.613169821,0.062840385,0.59412728,31.96100088,0,0,0,0.342765739,0.29706364,3.202955402,1.477701184,46.85226797,8.831930533,5.30487279,0.188505934,1.795841598,6A-C,Unit 6
LP-1C-161,14.7,758.5,18609,1.41,0.11818557,0.035643267,0.136945184,3.296064233,0.643454771,0.073162496,0.570292275,31.9307395,0.260758639,0,0,0.206355757,0.264510562,3.399242112,1.230630698,46.18241849,9.010242749,5.125546533,0.195101146,1.811835084,6A-C,Unit 6
LP-1C-162,14.75,761.87,18472,1.25,0.106090745,0.04736194,0.170502984,3.612768779,0.500142086,0.017050298,0.63843895,33.21398124,0.314483281,0,0,0.062517761,0.026522686,3.49341669,1.174576111,45.38410533,8.841526949,5.133061924,0.194815495,1.844146316,6A-C,Unit 6
LP-1C-163,14.8,765.25,18475,1.37,0.089676045,0.03923327,0.140118821,3.951350745,0.513769009,0,0.620259313,33.27168105,0.21858536,0,0,0.392332698,0.084071292,3.620670328,1.193812353,44.60449128,9.245973919,4.82420691,0.207287958,1.856994172,6A-C,Unit 6
LP-1C-164,14.85,768.63,18751,1.33,0.113305277,0.05575339,0.143879717,3.726484659,0.532354951,0,0.638466242,35.61022985,0.059350383,0,0,0.505377504,0.113305277,3.14197331,1.451386641,43.13513902,8.920542427,4.835483871,0.206804536,1.9210199,6A-C,Unit 6
LP-1C-165,14.9,772,18801,1.23,0.137677834,0.061778515,0.16062414,3.364281428,0.605429449,0.022946306,0.787234794,37.61252515,0.236523458,0,0,0.261234864,0.067073817,3.482543157,1.357362234,41.55222932,8.380696862,4.958087616,0.201690667,2.002686557,6A-C,Unit 6
LP-1C-166,14.95,775.38,18605,1.14,0.136111402,0.038390395,0.174501797,3.505741109,0.708477297,0.031410324,0.776532998,37.3590898,0.050605521,0,0,0.216382229,0.090740935,3.29808397,1.56702614,41.0288626,8.6116637,4.764336373,0.209892821,2.014483074,6A-C,Unit 6
LP-1C-167,15,778.76,19146,1.33,0.152233036,0.025657253,0.152233036,3.64846142,0.655115201,0.022236286,0.703008741,38.35417272,0.104339497,0,0,0.318149941,0.309597523,3.20544618,1.508646494,40.5829328,8.388211347,4.838091354,0.206693079,2.042018861,6A-C,Unit 6
LP-1C-168,15.05,782.13,19591,1.3,0.129699557,0.031193564,0.216713183,3.639796421,0.545066492,0.045969463,0.694467247,40.50730586,0.34641274,0,0,0.190444919,0.216713183,3.165325891,1.246100804,39.40732228,7.87391233,5.004795663,0.199808357,2.115003993,6A-C,Unit 6
LP-1C-169,15.1,785.51,19546,1.27,0.127959053,0.035357107,0.247499747,3.596322861,0.793009395,0.065663198,0.616223861,38.90965417,0.164999832,0.015153046,0,0.350203724,0.035357107,3.042394855,0.905815402,41.09506011,8.014277536,5.127731092,0.195018027,2.036272628,6A-C,Unit 6
LP-1C-170,15.15,788.89,19183,1.25,0.149429531,0.045707856,0.639909991,3.094070285,1.455619429,0.072077774,0.559042245,35.39194487,0.024611923,0,0,0.098447691,0.124817608,3.723432308,1.167308335,42.7720057,8.436615509,5.06980621,0.197246198,1.952796182,6A-C,Unit 6
LP-1C-171,15.2,792.26,19832,1.28,0.135669302,0.043548171,0.437156639,3.225914512,0.976483988,0.073696905,0.614699183,35.33264103,0.112220287,0,0,0.257939167,0.219415785,3.453704944,1.391866542,43.21485998,8.377998124,5.158136745,0.193868455,1.938252768,6A-C,Unit 6
