depth,Si,P,S,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Br,Rb,Sr,Zr,Ba,Mo inc,Mo coh
193.7,0.600999849,6.96E-27,0.048105007,1.167554602,1.174487004,1.312500619,0.398386315,1.309192277,8.017706799,0.365215869,0.359386935,0.105848864,0.802173092,1.246069081,0.913638262,0.293051208,4.224476398,2.293024805
193.8,0.561145674,0.032281498,0,1.185794812,1.141864603,1.203652989,0.38680373,1.38658548,8.058560926,0.385070406,0.363417816,0.062790447,0.881638839,1.130644745,0.855388384,0.357561123,4.203990146,2.271771266
193.9,0.571548666,0.151258714,0,1.183569248,1.128350343,1.161687276,0.369807619,1.377048327,8.112446522,0.348838108,0.367928736,0.05949625,0.823413765,1.105169401,0.803485525,0.332200316,4.168996604,2.239891715
194,0.584110013,0.096943918,0,1.198237054,1.140020944,1.225676046,0.388192328,1.315474442,8.129795919,0.345043028,0.279447843,0.179571313,0.759429611,1.107713971,0.86449672,0.280358411,4.099505258,2.222126499
194.1,0.629459924,3.76E-26,0.050798412,1.14488804,1.273593166,1.32997314,0.389860993,1.247139905,7.955473423,0.350142939,0.304672671,0.135594656,0.816205653,1.301409417,0.949783068,0.342565836,4.231811045,2.402537358
194.2,0.664023243,0,0.024561627,1.076580747,1.35885139,1.401419559,0.367193269,1.211028005,7.801673665,0.339637712,0.268930489,0.11715354,0.799126731,1.465850063,1.049946549,0.313000918,4.349191468,2.488561088
194.3,0.66775185,0.094176001,0.079969927,1.073663564,1.395754348,1.41354396,0.41884505,1.182659401,7.715912893,0.398474675,0.325952921,0.058652411,0.738899012,1.528299836,1.047850776,0.355396726,4.420401457,2.521340077
194.4,0.657724592,0.105468081,0.026907312,1.103875379,1.383343616,1.404008042,0.438983278,1.196896748,7.717345867,0.406553965,0.344643174,0.087015208,0.771968211,1.49828342,1.102861365,0.31133444,4.421206602,2.478653967
194.5,0.644835549,0.086442753,0.026907312,1.085890032,1.239814217,1.300786288,0.401082985,1.229612523,7.839355692,0.369903673,0.354269959,0.028362798,0.86261382,1.313892023,0.978832327,0.334441213,4.41305112,2.428762512
194.6,0.581629971,0.092879311,0.029239651,1.144444371,1.112930696,1.234617419,0.338150068,1.248953857,8.080201496,0.372363321,0.324680313,0,0.861784965,1.094252153,0.878604257,0.276637252,4.272228748,2.259171779
194.7,0.587274269,0.0405481,0.029239651,1.185085251,1.126209717,1.214792474,0.40449442,1.272462272,8.173360171,0.287392597,0.335746419,0,0.834961036,1.023448792,0.829815309,0.328874892,4.157578423,2.194636415
194.8,0.53849762,0,0.032449294,1.171874784,1.142112673,1.173787965,0.388914544,1.277878835,8.139486019,0.357366712,0.335090724,0.042721481,0.826782477,1.116867694,0.860047731,0.350999701,4.160352685,2.227242235
194.9,0.542716808,0,0.032449294,1.180209734,1.076998025,1.19302106,0.383084387,1.280846291,8.104831065,0.41347458,0.288364446,0.141938768,0.863058102,1.108631951,0.827385202,0.329529451,4.175207185,2.271627566
195,0.538810564,0,0.024337569,1.204808004,1.067914711,1.157795622,0.357851452,1.263996281,8.219667446,0.383404473,0.277181819,0,0.863713279,1.003517344,0.832083791,0.326474348,4.052183584,2.18351288
195.1,0.569360544,0,0.0630931,1.184447542,1.122582745,1.260607575,0.394029566,1.279290168,8.183094859,0.356423763,0.413444255,0.061309325,0.83884267,1.118617831,0.861546237,0.325964215,4.023868505,2.201038038
195.2,0.552840551,0,0.09793773,1.192964415,1.143036855,1.226425795,0.427406951,1.293408356,8.087784441,0.357902911,0.379108452,0.103812444,0.866284308,1.098323816,0.85730269,0.371264352,4.174300821,2.257277292
195.3,0.548470636,0.047841597,0.08565103,1.209022256,1.032669788,1.16322701,0.399246196,1.312209504,8.229161727,0.37813443,0.328948207,0,0.800854756,0.952696141,0.791549708,0.358439617,4.053446584,2.182980008
195.4,0.572849181,0.067618432,0.04054554,1.215472987,1.110334502,1.22715333,0.387287223,1.31160994,8.170727091,0.355035502,0.325213043,0.156444872,0.833905005,1.072278835,0.830165194,0.321184547,4.085594045,2.194209015
195.5,0.627265083,0,0,1.199790516,1.208965422,1.325389463,0.362010575,1.326725994,8.117034472,0.368405499,0.315025499,0,0.77896563,1.232552702,0.834235263,0.356993485,4.050074063,2.245311914
195.6,0.639875792,0.024990162,0,1.146376751,1.291185754,1.356163687,0.39340418,1.287254809,7.923403555,0.379603051,0.351073602,0.041441496,0.807978319,1.394686602,0.937035683,0.352717936,4.201521814,2.409701497
195.7,0.617841048,0.117705475,0,1.11447572,1.248682441,1.328059376,0.415999676,1.28119772,7.86303132,0.375778659,0.287231665,0.041441496,0.835252256,1.355492992,0.989690026,0.302262467,4.338048462,2.423228309
195.8,0.574967521,0.035696442,0,1.151005748,1.10553333,1.228601366,0.384708869,1.266915569,8.141363227,0.370020648,0.335397359,0,0.883388107,1.047006441,0.764670734,0.282174587,4.160944484,2.21431954
195.9,0.559139601,0.035696442,0.055266335,1.227771882,1.029703696,1.152909138,0.394127005,1.259231855,8.224343403,0.398572968,0.402682228,0.136311178,0.828093247,1.030638831,0.749806414,0.342871115,4.061884765,2.163671578
196,0.58714687,0,0.060739591,1.201045358,1.088976477,1.214978773,0.40861715,1.266272696,8.216101433,0.413877274,0.242355365,0,0.848266703,1.058880292,0.818446542,0.341313673,4.025331507,2.206301068
196.1,0.586851298,0.045254572,3.93E-26,1.178579261,1.179851398,1.284495111,0.39197488,1.316532969,8.077555392,0.380274792,0.36792749,0.087772805,0.784324604,1.203563484,0.892299313,0.367540495,4.104990983,2.287334809
196.2,0.587381365,0.077794045,0,1.155137719,1.123030102,1.22062333,0.383135941,1.395725469,8.047943111,0.33399203,0.328435201,0.230832813,0.813114271,1.18664498,0.88867069,0.369619091,4.186239473,2.286691022
196.3,0.528202301,0.032539473,0,1.192068931,1.060027341,1.140289566,0.371135069,1.350412987,8.186595669,0.354087581,0.32803296,0.25238739,0.828959636,1.020130339,0.847244034,0.348578123,4.108480764,2.160381828
196.4,0.53898713,0.045503931,0.069438207,1.224870397,1.047748603,1.159137049,0.383730724,1.307225234,8.226424261,0.373051105,0.352861336,2.63E-26,0.814108592,1.017612713,0.815134957,0.353719981,4.029775608,2.165319025
196.5,0.671786224,0.058613714,0.046629388,1.146225831,1.243684961,1.354750083,0.402146866,1.242000959,7.920097798,0.379334755,0.345106543,0.021641845,0.816743827,1.366915103,0.937467271,0.289161925,4.252243056,2.384951754
196.6,0.677441353,0.108472715,0.098024657,1.138178707,1.295128512,1.385531008,0.396556599,1.20735022,7.923234423,0.39970693,0.335332991,0.021641845,0.842739776,1.35903401,0.951930806,0.323406582,4.235659642,2.367296392
196.7,0.677457008,0.127246188,0.067928262,1.117908106,1.261822717,1.381823015,0.417955446,1.176345511,7.940079894,0.371937943,0.320686554,0.03389393,0.854482873,1.349812024,0.881677438,0.316536782,4.266993106,2.358623481
196.8,0.632977986,0.023153962,0,1.139724402,1.156788513,1.281565414,0.378824852,1.16464718,8.050379524,0.346522035,0.325194943,0.03389393,0.84240389,1.238899401,0.967970382,0.299911053,4.192874607,2.329211227
196.9,0.594072153,0,0.026256651,1.172151421,1.068747209,1.250852361,0.357778265,1.16337533,8.133279042,0.345545798,0.304839242,0,0.827725496,1.128196021,0.849915322,0.31851756,4.159281979,2.27715127
197,0.574231634,0,0.026256651,1.172426586,1.107989227,1.24969605,0.371014988,1.182426959,8.135524728,0.350525739,0.346726884,0,0.858129102,1.155401139,0.795992126,0.32779379,4.134297447,2.25465676
197.1,0.584241649,0.021479557,0,1.171782113,1.115774369,1.245358587,0.388474424,1.225050792,8.084997036,0.339157772,0.315137845,0.129711619,0.899984807,1.185200344,0.856925987,0.307366677,4.20367368,2.283735149
197.2,0.574153792,0.071000422,0.020135879,1.19125709,1.053876319,1.208672138,0.380764013,1.203040146,8.112644829,0.344255961,0.349138653,0.05910364,0.856063214,1.048951898,0.862200835,0.28485299,4.217860357,2.254382185
197.3,0.485636954,0.077970745,0.041846417,1.183577878,0.980680489,1.112448413,0.392455006,1.188402276,8.166827028,0.390587319,0.290042319,0,0.843185753,1.004060487,0.853556695,0.335540611,4.214596905,2.20991806
197.4,0.528759301,0.07842908,0.055960126,1.181235797,1.060066999,1.196365837,0.388310747,1.152342231,8.148179457,0.383317072,0.142310346,0.057438306,0.793418276,1.086877189,0.872145307,0.317003238,4.193043688,2.261400972
197.5,0.598060788,0.045692529,0.056858917,1.154144623,1.164877038,1.276258179,0.391363907,1.135576991,8.008571696,0.389750339,0.237000204,0.197998286,0.787749883,1.202938787,0.900473502,0.308792955,4.302950559,2.337558562
197.6,0.544032268,0.023795364,0.097928148,1.153564982,1.085539924,1.196469048,0.350382598,1.143708184,8.103738301,0.418230089,0.357267803,0.131278288,0.806614655,1.115181329,0.803670132,0.244663971,4.249855365,2.283161243
197.7,0.564170296,0.095556664,0.018811887,1.156251915,1.086588713,1.247304416,0.366929626,1.146719296,8.08630857,0.415541833,0.299794973,1.40E-26,0.802425201,1.160556711,0.858566212,0.27657079,4.194025903,2.314889182
197.8,0.600955324,0.050843368,0,1.164005014,1.127321514,1.240527482,0.418786454,1.15785643,8.057134968,0.357002804,0.341120876,0.166053745,0.813952969,1.23170835,0.895090362,0.335431881,4.202718805,2.302720101
197.9,0.601796591,0.094853241,0.041067471,1.155985522,1.170772199,1.283701601,0.420060729,1.184160855,8.028454227,0.414829415,0.370251371,2.68E-26,0.84296179,1.228989892,0.865725389,0.338527394,4.223820159,2.329390702
198,0.608600666,0.099459478,0.041067471,1.117665577,1.19207858,1.312013486,0.407439656,1.208604226,7.985912094,0.372606167,0.286829129,0,0.841399804,1.27305385,0.894316682,0.305707217,4.274069692,2.359777315
198.1,0.541841584,0.090613583,0,1.148243137,1.109695133,1.190823455,0.366226889,1.172579402,8.050827068,0.385573721,0.277778499,0.042181704,0.854726681,1.192319832,0.83854299,0.350958442,4.281817147,2.315598679
198.2,0.487872616,0.057628062,0,1.16293876,1.01140062,1.116450637,0.399463695,1.177764977,8.147055492,0.34659484,0.374442142,0.067823779,0.842409725,1.06134151,0.885459492,0.330890397,4.226545004,2.245310818
198.3,0.540891457,0.133914796,0.02787742,1.145572827,1.072728566,1.207851712,0.368144106,1.137160941,8.034315124,0.364657149,0.333295711,0.02787742,0.854709185,1.14820941,0.930162516,0.302880516,4.315906895,2.324858372
198.4,0.578405031,0.021593757,0.070735525,1.135461422,1.161542106,1.27979968,0.396425795,1.115430927,7.97989185,0.383656587,0.289481413,0.107442503,0.815684028,1.221189273,0.913476782,0.302576077,4.348733161,2.36263098
198.5,0.61233841,0,0.088713086,1.150517354,1.180765918,1.322560152,0.410563761,1.10319258,8.008340335,0.360277624,0.251763483,0.145357875,0.882182784,1.267468817,0.912272818,0.312805724,4.248025879,2.332163328
198.6,0.661668262,0.018185185,0.060780176,1.154292295,1.232658944,1.359297093,0.393999038,1.084279501,7.882256414,0.411026188,0.355036011,7.02E-26,0.852301905,1.389408309,0.998725361,0.338157688,4.326878465,2.404850447
198.7,0.651081271,0.053913145,0.056216155,1.12437521,1.240482126,1.363756605,0.380503551,1.082193845,7.897519712,0.392682233,0.337532391,0.023631824,0.809736137,1.36860308,0.997357136,0.308288315,4.328361281,2.433286634
198.8,0.639241642,0.079467688,0.032731815,1.099672209,1.232533897,1.334230056,0.354421512,1.094261362,7.900952578,0.298233888,0.291586724,0.023631824,0.833476263,1.377748347,0.973046022,0.327215352,4.369809754,2.399996264
198.9,0.626050344,0.063955391,0.05665131,1.101187213,1.240281352,1.300392845,0.38427391,1.137410037,7.902506663,0.368244493,0.356095725,0,0.803193665,1.354750011,0.938679609,0.359525863,4.339237697,2.401135277
199,0.615751862,0.053796163,0.068772015,1.10383034,1.231118049,1.277888596,0.390273775,1.144930074,7.840693771,0.383841697,0.369060347,0.05179123,0.831249037,1.373582281,0.934051349,0.339811939,4.419390153,2.450198997
199.1,0.572746954,0.083331744,0.019455872,1.10449883,1.183277078,1.243861728,0.379804453,1.224767889,7.942530303,0.395710994,0.31802385,3.35E-26,0.861346798,1.260819567,0.944986163,0.314386707,4.328125656,2.407004798
199.2,0.585295944,0.045324165,0.057761783,1.146823895,1.123460981,1.186108197,0.359307459,1.248670575,7.988347508,0.360414868,0.361866284,0.040468861,0.856580887,1.24971883,0.907467166,0.321411289,4.307950418,2.350524961
199.3,0.527165099,0.037324036,0.023605793,1.163425894,1.048583398,1.132688635,0.354509479,1.20368981,8.090184675,0.375348908,0.327955466,0.077792897,0.831530062,1.095278871,0.876750218,0.283379618,4.269572333,2.274649062
199.4,0.492913915,0.062746596,0.044363226,1.189743123,1.019209654,1.128812388,0.359310992,1.177620492,8.133339697,0.311318181,0.127397608,0.037324036,0.852894513,1.071049456,0.857461952,0.30532173,4.242527625,2.240123002
199.5,0.590035146,0.045730053,0.020757434,1.148293307,1.140077762,1.224834068,0.383559245,1.133157395,7.972027908,0.355134692,0.265687283,0.058412288,0.8200085,1.25591045,0.893058103,0.291689394,4.338324402,2.347510018
199.6,0.628253302,0.084377156,0.06668582,1.116366912,1.250187095,1.286858841,0.377016618,1.122988786,7.774032905,0.354976576,0.323842708,3.77E-26,0.84744147,1.40621199,0.983521034,0.340631828,4.485213137,2.490341366
199.7,0.579752558,0.050587378,0.075881067,1.150132609,1.213886316,1.277503495,0.407310048,1.098489876,7.922028145,0.369479567,0.291792222,0.104288552,0.868642935,1.299829649,0.969276201,0.306040254,4.332006356,2.426576527
199.8,0.621230449,0.081942474,0.033654966,1.124451658,1.229391509,1.345079108,0.423426087,1.100176768,7.897551507,0.382059454,0.229561896,1.68E-26,0.843264841,1.35507167,0.951582396,0.326431828,4.332724577,2.389604172
199.9,0.653872377,0.100572821,0.078520125,1.097413203,1.222993895,1.322561391,0.419590881,1.129130951,7.783488097,0.422614501,0.29238232,0.127218639,0.845654771,1.348864388,0.989464345,0.349255211,4.465847762,2.458059216
200,0.644732614,0.047395513,0.147039771,1.098770322,1.214748117,1.300923087,0.381234996,1.131574797,7.865226862,0.384346307,0.33221743,0,0.870993863,1.201673094,0.881395379,0.324586248,4.464090668,2.427206826
200.1,0.587717192,0.084997722,0.096056706,1.159892644,1.133354401,1.246089829,0.3600442,1.164570785,8.061814335,0.341576782,0.20005008,0,0.824143524,1.081429199,0.873425945,0.249643735,4.285364949,2.309533648
200.2,0.59347173,0.037602209,0.072910599,1.167890468,1.177209097,1.314142888,0.384112308,1.138582492,7.966023183,0.270961443,0.285133588,0.033771232,0.870384193,1.262435921,0.940913149,0.319492712,4.268955972,2.361243209
200.3,0.613150138,0,1.18E-26,1.117983051,1.255265566,1.346424011,0.397052767,1.142644506,7.872614866,0.405054657,0.425947566,0.033771232,0.824584083,1.387472035,0.964853553,0.326153602,4.314572508,2.415455814
200.4,0.614496008,0,0.024131069,1.069485439,1.278653781,1.364891294,0.438785404,1.178112617,7.783331747,0.414044254,0.383648776,0.036990891,0.792838114,1.4349318,1.021840403,0.355769667,4.376113067,2.492574097
200.5,0.589035816,0.056678561,0.024131069,1.066060391,1.233508514,1.322827347,0.394258103,1.245801433,7.837765209,0.394751146,0.329140872,0.050694846,0.857748283,1.369466387,1.022826196,0.327447488,4.35916552,2.439508897
200.6,0.542146643,3.66E-26,0,1.096766093,1.104115082,1.199277896,0.343404369,1.213044354,7.920401996,0.362084678,0.404974135,0.138675119,0.896618315,1.193133103,0.91556428,0.299034166,4.416940115,2.392760823
200.7,0.572883031,0.062079877,0,1.122005862,1.148109787,1.245801652,0.367239,1.211153194,7.923048827,0.376521304,0.384342408,0.19493172,0.857164675,1.233640533,0.955852688,0.291387075,4.365798332,2.399477502
200.8,0.633433952,0.044830581,0.05743489,1.109118102,1.294201691,1.341337098,0.419378265,1.214339188,7.824492675,0.317386907,0.306792619,0.295016833,0.814092293,1.460624515,1.003349534,0.355826474,4.36448323,2.457224664
200.9,0.602339862,0.065969127,0.020830874,1.028979453,1.283668849,1.319338245,0.411018271,1.173420702,7.667270714,0.356864667,0.325577325,0.257013547,0.842094095,1.505296019,1.049521978,0.350310777,4.557404285,2.562674039
201,0.565226134,0.08554834,0,1.063821767,1.235183524,1.280878512,0.37076109,1.204821146,7.814351119,0.374119508,0.337320922,0.220049291,0.819623291,1.340916085,0.960747756,0.259357825,4.488217358,2.478604343
201.1,0.615478795,0.114158327,0.036340578,1.086568816,1.200723098,1.30776357,0.362628841,1.232068708,7.903958329,0.397935975,0.290045809,0.06017346,0.801714987,1.300107142,0.956199742,0.296435383,4.353972416,2.403227932
201.2,0.577853426,0.082902585,0.041676315,1.043577504,1.236871034,1.332995108,0.387758543,1.23897309,7.785685867,0.420167643,0.371974882,0.166051475,0.812928133,1.460550059,0.972679844,0.356018243,4.425617663,2.482878339
201.3,0.606765079,0.109604656,0.078216217,1.001622479,1.250176335,1.347061415,0.409168214,1.155134541,7.661512846,0.394483151,0.317792822,0.05556842,0.803732393,1.517038207,1.02164413,0.343617887,4.554154982,2.621349342
201.4,0.622726423,0.072374009,0.098000964,1.057938653,1.285107266,1.348655707,0.40467894,1.144228506,7.667324537,0.413663697,0.325307007,0,0.812830394,1.524003686,1.094675412,0.277446721,4.516169835,2.60637547
201.5,0.606660644,0.068969465,0,1.051067699,1.282528536,1.376156115,0.408395089,1.140545332,7.683639683,0.357729647,0.33887406,0.103791193,0.844675001,1.532534566,1.087070718,0.286731711,4.477786968,2.595604232
201.6,0.643023304,0.154849984,0.060324648,1.024921929,1.331191577,1.369530972,0.378720383,1.326658847,7.678959118,0.399189742,0.366751998,0.212323894,0.80623243,1.552869396,1.053710501,0.331306837,4.462950478,2.53725993
201.7,0.620540269,0.043060908,9.75E-27,1.022247005,1.258156374,1.346932145,0.406867871,1.185832828,7.760194176,0.340344235,0.316425655,0.198047535,0.805707997,1.492697548,1.046354313,0.330076314,4.440081189,2.533244515
201.8,0.577606795,0.104290047,0,1.020424009,1.249636735,1.342521006,0.400647892,1.173086567,7.709917564,0.392310032,0.399286069,0.110056316,0.774084822,1.444834015,1.053261175,0.325519976,4.533575552,2.548179552
201.9,0.574337631,0.043895467,0.023528261,1.01717061,1.279053527,1.327590296,0.369427518,1.265446748,7.64580857,0.363922623,0.400029847,0.122595357,0.847546615,1.522201419,1.115156085,0.316937002,4.536744727,2.596007435
