ID,depth,mean_age,kcps,MSE,S,K,Ca,Ti,Mn,Fe,Co,Cu,Zn,As,Br,Rb,Sr,Zr,inc,coh,inc_coh,coh_inc,TSN_sum,Subunit ,Group
PAT1A_2mm_115,35.9,1143.44,19891.5,1.25,0.10004,0.152061,0.654262,0.22409,0.498199,13.6835,0.030012,0,0,0.0920368,0.448179,0.180072,1.90276,1.79672,65.2501,14.1837,4.60037,0.217373973,1.25891,6B,Unit 6
PAT1A_2mm_116,36.1,1151.04,20463.6,1.15,0.0492126,0.15748,0.625984,0.179134,0.464567,12.7362,0.0649606,0,0,0,0.590551,0.40748,1.66535,2.04724,66.1713,14.065,4.70469,0.212553919,1.24632,6B,Unit 6
PAT1A_2mm_117,36.3,1158.64,20676.8,1.26,0.0515061,0.106827,0.7249,0.251807,0.534137,15.1485,0.2499,0.053413708,0,0,0.589458,0.211747,1.72641,1.99538,63.549,13.9085,4.56906,0.218863507,1.29103,6B,Unit 6
PAT1A_2mm_118,36.5,1166.24,20315.4,1.22,0.0820658,0.122144,0.519114,0.173674,0.486669,15.2013,0.316812,0,0.015268,0,0.604996,0.167949,1.96767,2.1528,63.6716,13.7336,4.63619,0.215694503,1.2919,6B,Unit 6
PAT1A_2mm_119,36.7,1173.84,19906.3,1.28,0.0589681,0.0904177,0.566093,0.125799,0.377396,13.83,0.0845209,0,0,0.271253,0.687961,0.114005,1.96167,2.05995,64.3145,14.5061,4.4336,0.225550122,1.2687,6B,Unit 6
PAT1A_2mm_120,36.9,1181.44,20353.1,1.22,0.11498,0.155223,0.68988,0.120729,0.492498,14.0371,0.176303,0,0,0.091984,0.540406,0.417761,1.93358,1.9355,65.1438,13.5351,4.81297,0.20777196,1.27099,6B,Unit 6
PAT1A_2mm_121,37.1,1189.04,20871.4,1.41,0.0372038,0.117192,0.721753,0.172998,0.479929,15.9288,0.068827,0,0,0.0967298,0.662227,0.416682,2.15038,1.77276,62.8855,13.7394,4.57704,0.218481926,1.30506,6B,Unit 6
PAT1A_2mm_122,37.3,1196.64,20033.7,1.31,0.06434,0.183272,0.678495,0.118932,0.426984,15.5917,0.154026,0,0,0,0.620004,0.0701891,2.22655,2.05303,63.293,13.8058,4.58452,0.21812525,1.29704,6B,Unit 6
PAT1A_2mm_123,37.5,1204.24,19799.1,1.31,0.0597979,0.115609,0.514262,0.173414,0.406626,12.1669,0.0956766,0,0,0.101656,0.586019,0.249158,2.4557,2.08894,66.0627,14.4193,4.58156,0.218266301,1.24251,6B,Unit 6
PAT1A_2mm_124,37.7,1211.84,20672,1.21,0.0473997,0.271126,0.875946,0.195287,0.616196,18.0934,0.170639,0,0.0853194,0,0.496748,0.0966953,2.09886,1.7481,60.9673,13.6037,4.48167,0.223130986,1.341,6B,Unit 6
PAT1A_2mm_125,37.9,1219.44,20753.1,1.31,0.082174,0.171992,0.852316,0.202568,0.588595,16.8782,0.214035,0,0,0.33634,0.393671,0.179636,2.23781,1.84031,61.812,13.5358,4.56657,0.218982841,1.32718,6B,Unit 6
PAT1A_2mm_126,38.1,1227.04,18340.8,1.27,0.0240527,0.113703,0.872455,0.166182,0.478866,13.6991,0.207727,0,0,0.203354,0.352043,0.12901,2.56051,2.02917,64.3605,14.3026,4.49992,0.222225997,1.27124,6B,Unit 6
PAT1A_2mm_127,38.3,1234.64,19047.5,1.27,0.111811,0.157363,0.817873,0.211198,0.459665,14.1068,0.18428,0,0,0.0973165,0.422395,0.188421,2.92571,1.93184,63.3344,13.9929,4.52619,0.220936315,1.2932,6B,Unit 6
PAT1A_2mm_128,38.5,1242.24,18853.8,1.22,0.0433195,0.237226,1.19644,0.327991,0.60441,16.5831,0.27642,0,0,0,0.548714,0.433195,3.03237,2.10409,60.3296,13.5136,4.46436,0.223996444,1.35422,6B,Unit 6
PAT1A_2mm_129,38.7,1249.84,17268.7,1.19,0.1142,0.244387,1.03236,0.162163,0.479638,15.9765,0.0867917,0,0,0,0.376859,0.01142,3.03086,1.49601,61.8505,14.5582,4.24851,0.235376662,1.30875,6B,Unit 6
PAT1A_2mm_130,38.9,1257.44,17408.2,1.25,0.046649,0.177711,1.0285,0.217696,0.453162,16.5204,0.0999622,0,0.0710843,0.195482,0.468712,0.459826,3.29653,1.85485,60.4927,14.1124,4.28648,0.233291716,1.34039,6B,Unit 6
PAT1A_2mm_131,39.1,1265.04,17649.7,1.21,0.0881626,0.191377,1.00204,0.219331,0.464466,15.093,0.389205,0,0,0.101064,0.645092,0.206429,3.55446,2.23847,60.1226,14.7404,4.07877,0.245171674,1.33577,6B,Unit 6
PAT1A_2mm_132,39.3,1272.64,18815.9,1.4,0.0456558,0.256069,1.10963,0.258054,0.545884,19.4037,0.188578,0,0,0,0.653076,0.28783,3.581,1.97511,57.2285,13.4943,4.24095,0.235796046,1.41397,6B,Unit 6
PAT1A_2mm_133,39.5,1280.24,19305.7,1.21,0.0573099,0.208226,0.995281,0.187212,0.550175,20.6679,0.202495,0,0.00955165,0.0916958,0.678167,0.433645,3.2189,1.88549,56.7368,13.4086,4.23137,0.236329966,1.42561,6B,Unit 6
PAT1A_2mm_134,39.7,1287.84,19194,1.22,0.0404989,0.157946,0.733031,0.143771,0.544711,16.1773,0.109347,0.046573789,0.0607484,0.0344241,0.481937,0.0728981,2.99085,2.11607,61.1372,14.2394,4.29352,0.23290938,1.32667,6B,Unit 6
PAT1A_2mm_135,39.9,1295.44,19706.2,1.18,0.0535301,0.240886,0.992219,0.198826,0.718833,20.6607,0.185444,0,0.0630891,0.237062,0.464565,0.290592,2.7893,1.81811,57.5812,13.329,4.31999,0.231481789,1.41023,6B,Unit 6
PAT1A_2mm_136,40.1,1300.76,19012.5,1.3,0.0800064,0.208017,0.944076,0.272022,0.514041,18.8515,0.25602,0,0,0.332027,0.452036,0.0960077,2.75022,2.01416,59.1127,13.6371,4.3347,0.230696352,1.37457,6B,Unit 6
PAT1A_2mm_137,40.3,1303.8,18715.5,1.34,0.0337225,0.206551,0.958985,0.212874,0.545884,16.2205,0.0463685,0,0,0.0252919,0.486869,0.132783,3.11091,1.82523,61.5563,13.8494,4.44468,0.224988016,1.32616,6B,Unit 6
PAT1A_2mm_138,40.5,1306.83,18926.4,1.46,0.0703631,0.279442,1.16401,0.287483,0.613164,19.6474,0.259338,0,0,0,0.673475,0.291504,2.59338,1.86563,58.2888,12.991,4.48685,0.222873698,1.40292,6B,Unit 6
PAT1A_2mm_139,40.7,1309.87,16471.8,1.18,0.0552088,0.216035,0.933749,0.201632,0.43687,14.0206,0.244839,0.014402304,0.0264042,0.0528084,0.348056,0.153625,3.16371,2.18195,62.4268,14.7408,4.23498,0.236128735,1.29588,6B,Unit 6
PAT1A_2mm_140,40.9,1312.9,16567.9,1.2,0.0788113,0.201664,0.96428,0.21789,0.484458,15.7692,0.187756,0,0,0,0.479822,0.254978,2.99019,2.17427,60.6082,14.2463,4.25431,0.235055647,1.33592,6B,Unit 6
PAT1A_2mm_141,41.1,1315.94,16926.3,1.2,0.0675219,0.211569,1.27166,0.202566,0.571686,17.4634,0.227324,0,0.110286,0.324105,0.569435,0.141796,3.33558,1.83435,58.7981,14.0738,4.17783,0.239358444,1.37227,6B,Unit 6
PAT1A_2mm_142,41.3,1318.97,17490.2,1.19,0.091749,0.29445,1.48079,0.296584,0.612371,19.7452,0.100284,0,0.128022,0.0960164,0.597435,0.245375,3.79798,1.87339,55.9242,13.6621,4.09339,0.24429607,1.43706,6B,Unit 6
PAT1A_2mm_143,41.5,1322.01,17250.5,1.3,0.0386922,0.384772,1.7261,0.281593,0.735152,21.1001,0.0709357,0,0,0,0.457858,0.189162,4.35717,1.95611,54.6291,13.495,4.0481,0.247029197,1.46791,6B,Unit 6
PAT1A_2mm_144,41.7,1325.05,16805.3,1.27,0.0325945,0.393307,1.74055,0.334637,0.604085,21.8753,0.182529,0,0.0630161,0.112994,0.441113,0.432421,4.65233,2.48153,52.9574,13.3029,3.98089,0.251200197,1.5092,6B,Unit 6
PAT1A_2mm_145,41.9,1328.08,16460.7,1.21,0.0457955,0.444871,2.01064,0.239881,0.614969,23.2641,0.198447,0,0.115579,0,0.399075,0.440509,5.0833,1.91687,50.5714,13.6536,3.70388,0.269987063,1.55703,6B,Unit 6
PAT1A_2mm_146,42.1,1331.12,16075.5,1.29,0.0332749,0.405954,2.12072,0.323876,0.594512,22.2964,0.292819,0,0.110916,0.153065,0.330531,0.417046,5.07775,2.24938,51.4963,13.4652,3.82438,0.261480141,1.53937,6B,Unit 6
PAT1A_2mm_147,42.3,1334.15,16124.2,1.26,0.0352058,0.42247,2.05074,0.321253,0.655709,24.1886,0.30365,0,0.112219,0,0.576496,0.0990164,5.34909,1.94952,49.8911,13.1032,3.80756,0.262635618,1.58745,6B,Unit 6
PAT1A_2mm_148,42.5,1337.19,15881.8,1.37,0.0680885,0.465637,2.28426,0.39096,0.608403,23.7804,0.197676,0,0.120802,0,0.32946,0.311889,5.37899,2.36113,49.3488,13.3519,3.696,0.270562578,1.59488,6B,Unit 6
PAT1A_2mm_149,42.7,1340.23,16221.9,1.2,0.0363263,0.418821,1.88897,0.311979,0.675243,25.5289,0.217958,0,0.0747895,0.220095,0.117526,0.369674,5.67332,1.58981,48.6965,13.4429,3.62248,0.276054237,1.60928,6B,Unit 6
PAT1A_2mm_150,42.9,1343.26,16887.8,1.24,0.0325514,0.316833,1.89015,0.392787,0.653198,22.2782,0.115015,0,0,0,0.147566,0.286452,5.06499,1.99865,52.4099,13.4958,3.88342,0.257504865,1.51732,6B,Unit 6
PAT1A_2mm_151,43.1,1346.3,17525,1.37,0.0407822,0.302647,1.54758,0.287622,0.609586,19.0818,0.1803,0,0,0,0.549486,0.184593,4.52897,2.06057,55.5024,14.0205,3.95867,0.252610411,1.43838,6B,Unit 6
PAT1A_2mm_152,43.3,1349.33,18392.8,1.17,0.0516454,0.26649,1.1362,0.303675,0.74576,18.0408,0.194187,0,0.103291,0.0351189,0.539178,0.159068,3.99942,1.81172,57.4008,14.2893,4.01706,0.248938314,1.39489,6B,Unit 6
PAT1A_2mm_153,43.5,1352.37,19518.9,1.3,0.0764157,0.203105,1.05373,0.10658,0.667632,16.7149,0.112613,0,0,0,0.629424,0,3.72627,2.15573,59.8757,13.8172,4.33343,0.230764064,1.35698,6B,Unit 6
PAT1A_2mm_154,43.7,1355.4,20582.3,1.24,0.103472,0.203112,0.785621,0.239519,0.678317,14.9402,0.141795,0,0.0996398,0.136047,0.56718,0.226106,2.77842,2.21124,62.0277,13.8806,4.46866,0.223780544,1.31738,6B,Unit 6
PAT1A_2mm_155,43.9,1358.44,21356.8,1.16,0.0745768,0.186442,0.956447,0.167798,0.684242,16.0582,0.156611,0,0,0.0410172,0.477291,0,2.00612,1.94086,63.0528,13.6774,4.61001,0.216919483,1.30327,6B,Unit 6
PAT1A_2mm_156,44.1,1361.48,20607.4,1.27,0.0731374,0.163597,0.964259,0.215563,0.571627,14.6929,0.177069,0,0,0.167446,0.565853,0.531208,2.14023,1.81881,63.6969,13.6959,4.65079,0.215017374,1.29211,6B,Unit 6
PAT1A_2mm_157,44.3,1364.51,20625.9,1.13,0.0776986,0.255837,1.07831,0.195194,0.574212,16.383,0.189509,0,0.0416919,0,0.650015,0.0625379,2.13576,1.6601,62.3749,13.5215,4.61303,0.216777055,1.31759,6B,Unit 6
PAT1A_2mm_158,44.5,1367.55,20021.3,1.23,0.0848227,0.207125,0.879789,0.329428,0.566142,16.0492,0.205152,0,0.0769322,0,0.574032,0.104549,1.79508,1.99629,62.609,13.6091,4.60052,0.217366647,1.31202,6B,Unit 6
PAT1A_2mm_159,44.7,1370.58,20329.4,1.44,0.0685616,0.148877,0.650356,0.254657,0.468178,14.4587,0.150835,0,0,0.146918,0.440753,0,1.98633,2.06077,63.9856,14.4939,4.41465,0.226518491,1.27422,6B,Unit 6
PAT1A_2mm_160,44.9,1373.62,21353.7,1.21,0.0883791,0.114705,0.515231,0.191801,0.528394,13.2418,0.109064,0,0.0488906,0,0.641219,0.195562,1.72621,2.36367,66.0229,13.5408,4.87585,0.205092421,1.25685,6B,Unit 6
PAT1A_2mm_161,45.1,1376.65,22079.2,1.44,0.0922209,0.122961,0.587682,0.236881,0.70341,16.607,0.215182,0,0.0180825,0.135619,0.681711,0.153701,1.30737,1.66721,63.5076,13.2346,4.79861,0.208393838,1.30306,6B,Unit 6
PAT1A_2mm_162,45.3,1379.69,21624.7,1.37,0.0755872,0.119833,0.60101,0.239667,0.678441,16.0116,0.226762,0,0,0.0147487,0.689503,0.0829615,0.7909,1.71823,64.7063,13.39,4.83244,0.206934868,1.28047,6A,Unit 6
PAT1A_2mm_163,45.5,1382.73,21065.8,1.22,0.0362845,0.105034,0.454511,0.179513,0.5901,14.0211,0.0802078,0.030555343,0,0.404858,0.685586,0.307463,0.876556,1.78558,66.3204,13.6334,4.86455,0.205568993,1.25072,6A,Unit 6
PAT1A_2mm_164,45.7,1385.76,20841.5,1.33,0.0625489,0.08405,0.404613,0.152463,0.566849,13.6435,0.127052,0,0,0,0.656763,0.103597,0.668491,1.98006,67.2068,13.3112,5.0489,0.198062996,1.24196,6A,Unit 6
PAT1A_2mm_165,45.9,1388.8,20789.1,1.24,0.057193,0.0915088,0.390819,0.173485,0.585275,14.6204,0.276433,0.093415183,0.0190643,0,0.516643,0.131544,0.987532,1.56709,65.9702,13.6844,4.82084,0.207432667,1.25542,6A,Unit 6
PAT1A_2mm_166,46.1,1391.83,20755.7,1.13,0.0636427,0.140785,0.460927,0.146571,0.549641,14.8924,0.229499,0,0,0.0231428,0.653784,0.0848569,0.865926,1.71064,66.0977,13.6735,4.83399,0.20686838,1.25358,6A,Unit 6
PAT1A_2mm_167,46.3,1394.87,20561.2,1.24,0.0784188,0.0341825,0.201074,0.0945047,0.351879,9.62741,0.0784188,0,0,0,0.800273,0.0502684,0.711801,1.93031,71.3953,14.0973,5.06447,0.197454023,1.16969,6A,Unit 6
PAT1A_2mm_168,46.5,1397.9,22674.7,1.38,0.105272,0.0950845,0.399015,0.137533,0.568809,15.3884,0.220732,0,0,0,0.930469,0.146023,0.969522,1.98149,64.834,13.2354,4.89852,0.204143097,1.28091,6A,Unit 6
PAT1A_2mm_169,46.7,1400.94,22612.8,1.36,0.082967,0.120037,0.464262,0.303624,0.58783,17.4143,0.14122,0,0.00706102,0.234779,0.559586,0.307155,0.986778,1.47222,63.4592,13.3171,4.76524,0.209852847,1.30249,6A,Unit 6
PAT1A_2mm_170,46.9,1403.98,21899.1,1.36,0.0947885,0.116663,0.391914,0.17864,0.647114,17.2187,0.162234,0,0,0,0.933302,0.151297,0.512222,1.69161,63.9694,13.0444,4.904,0.203915311,1.29847,6A,Unit 6
PAT1A_2mm_171,47.1,1407.01,20855.7,1.38,0.0741015,0.12412,0.544646,0.237125,0.705817,20,0.0944794,0,0.135235,0.177844,0.865135,0.335309,0.87625,1.8581,61.3079,12.0378,5.09295,0.196349792,1.36341,6A,Unit 6
PAT1A_2mm_172,47.3,1410.05,19983.1,1.53,0.0666882,0.0444588,0.33142,0.103064,0.515318,13.3356,0.238461,0,0,0.0303128,0.788134,0.234419,0.303128,1.66923,67.8886,13.5519,5.00954,0.19961898,1.22789,6A,Unit 6
PAT1A_2mm_173,47.5,1413.08,20967.1,1.41,0.0895085,0.104744,0.401836,0.118075,0.590375,17.6751,0.140928,0,0,0.0590375,0.746539,0.255194,0.792245,1.72161,64.0176,12.5997,5.08086,0.196816897,1.30519,6A,Unit 6
PAT1A_2mm_174,47.7,1416.12,21391,1.37,0.0865231,0.0695947,0.440139,0.126023,0.584971,15.3014,0.122261,0,0,0.0865231,0.837017,0.22007,0.539829,1.65334,65.9212,13.2606,4.97121,0.201158444,1.26292,6A,Unit 6
PAT1A_2mm_175,47.9,1419.16,21080.1,1.25,0.055236,0.0914251,0.297132,0.139042,0.445697,13.9899,0.239991,0,0,0.2438,0.704735,0.0114281,0.97901,1.97897,66.7975,13.2166,5.05404,0.19786142,1.24978,6A,Unit 6
PAT1A_2mm_176,48.1,1422.19,22224,1.27,0.0784177,0.142894,0.467021,0.165548,0.623856,18.4857,0.297987,0.036594929,0,0.149865,0.808574,0.207371,0.508844,1.7217,62.9241,12.4632,5.0488,0.198066964,1.32648,6A,Unit 6
PAT1A_2mm_177,48.3,1425.23,21522.4,1.37,0.0873525,0.0669083,0.340117,0.107797,0.494378,14.3555,0.223028,0,0.157978,0.249047,0.856798,0.0947867,0.644921,1.81767,66.767,13.2404,5.04267,0.198307538,1.24988,6A,Unit 6
PAT1A_2mm_178,48.5,1428.26,20932,1.23,0.0802078,0.105034,0.423955,0.179513,0.492705,16.6202,0.0859369,0,0,0.0572913,0.781071,0.181422,0.571003,1.89061,64.5443,13.0204,4.95717,0.201727913,1.28925,6A,Unit 6
PAT1A_2mm_179,48.7,1431.3,19596.6,1.56,0.0628746,0.0985036,0.406589,0.199103,0.532339,15.1004,0.058683,0,0.0377248,0.152995,0.641321,0.203295,0.100599,1.8066,67.0264,13.0633,5.13092,0.19489697,1.2486,6A,Unit 6
PAT1A_2mm_180,48.9,1434.33,17588,1.44,0.0608059,0.128628,0.381206,0.168386,0.423303,12.7552,0.105241,0,0.0444351,0.100564,0.629107,0.0327416,0.512173,2.30361,68.1073,13.7585,4.9502,0.202012224,1.22151,6A,Unit 6
PAT1A_2mm_181,49.1,1437.37,18983.3,1.86,0.0955981,0.115152,0.360666,0.0477991,0.451918,11.8759,0,0,0.0434537,0.162951,0.712641,0.319385,0.536653,1.60561,68.9719,13.714,5.02931,0.198834462,1.2094,6A,Unit 6
PAT1A_2mm_182,49.3,1440.41,18717.6,1.35,0.0821107,0.13397,0.369498,0.112362,0.546684,11.7224,0.127488,0,0.101558,0.146935,0.713066,0.0756283,0.280905,1.62709,68.6251,14.5898,4.70364,0.212601152,1.20171,6A,Unit 6
PAT1A_2mm_183,49.5,1443.44,17722.4,1.58,0.0393373,0.104128,0.340152,0.141151,0.522954,11.7133,0.254535,0.011569789,0,0.277675,0.647908,0.0948723,0.43271,2.00389,68.986,13.9161,4.95727,0.20172408,1.20624,6A,Unit 6
PAT1A_2mm_184,49.7,1446.48,19908.5,1.41,0.0546769,0.085053,0.441465,0.121504,0.532594,15.427,0.269334,0,0,0.240983,0.749276,0.115429,0.43944,1.66461,66.234,12.8653,5.14828,0.194239765,1.26423,6A,Unit 6
PAT1A_2mm_185,49.9,1449.51,20508.3,1.32,0.094149,0.0686503,0.437401,0.139262,0.474668,14.8638,0.105918,0,0.0117686,0,0.690426,0.315792,0.496244,1.90652,66.3064,13.3907,4.95166,0.201952374,1.25475,6A,Unit 6
PAT1A_2mm_186,50.1,1452.69,21764.5,1.26,0.0680585,0.0864527,0.377081,0.0772556,0.579417,14.5737,0.0496643,0,0,0.0423066,0.938104,0.198657,0.630921,1.78608,66.5134,13.2916,5.00415,0.199834071,1.25305,6A,Unit 6
PAT1A_2mm_187,50.35,1456.82,21807.1,1.49,0.0775739,0.129891,0.515957,0.131695,0.653064,17.7049,0.113655,0,0,0.0523173,0.800996,0.252566,0.725226,1.55869,63.7712,12.7095,5.0176,0.199298424,1.30752,6A,Unit 6
PAT1A_2mm_188,50.6,1460.96,20316.3,1.32,0.0310625,0.120367,0.331981,0.170844,0.467879,13.3025,0.0718321,0,0,0.199965,0.823157,0.355278,0.660079,1.77251,67.3805,13.817,4.87663,0.205059498,1.23157,6A,Unit 6
PAT1A_2mm_189,50.8,1464.27,21204.3,1.19,0.0594442,0.130034,0.540571,0.146753,0.689181,17.8556,0.256353,0,0.14118,0,0.692896,0.0520137,0.720761,1.67558,63.5068,12.9663,4.89785,0.204171176,1.30765,6A,Unit 6
PAT1A_2mm_190,51,1467.58,21190.2,1.31,0.0844207,0.122961,0.456973,0.1615,0.660684,17.5797,0.167006,0.055056984,0.0660684,0.15416,0.924957,0.144983,0.43495,1.91782,63.5009,12.9164,4.91631,0.203404526,1.3086,6A,Unit 6
PAT1A_2mm_191,51.25,1471.72,20969.3,1.13,0.074645,0.0858417,0.367626,0.0559837,0.53931,15.8807,0.175416,0,0.0503854,0,0.694198,0.164219,0.627018,1.99489,65.2752,13.1991,4.94543,0.202207039,1.2743,6A,Unit 6
PAT1A_2mm_192,51.5,1475.86,22796,1.37,0.100693,0.142359,0.5052,0.152775,0.64235,17.4476,0.0451381,0.05381851,0.118054,0.118054,0.805542,0.20833,0.357633,1.69442,64.7194,12.3053,5.25945,0.190133856,1.29828,6A,Unit 6
PAT1A_2mm_193,51.7,1479.17,21206,1.34,0.103754,0.127839,0.591025,0.205655,0.696632,19.0129,0.226035,0,0.0778152,0.105606,0.974543,0.335347,0.670693,1.45255,62.4671,12.2559,5.0969,0.196197651,1.33828,6A,Unit 6
PAT1A_2mm_194,51.95,1483.31,14534.1,1.26,0.0727253,0.140064,0.560254,0.226257,0.552174,18.7227,0.123902,0.048483543,0.0996606,0,0.484835,0,0.826914,2.23563,62.2286,12.902,4.82317,0.207332381,1.33101,6A,Unit 6
PAT1A_2mm_195,52.2,1487.45,15710.5,1.47,0.0954292,0.0929823,0.597044,0.256925,0.802584,20.4341,0.0636195,0.070960164,0.166389,0.185965,0.86865,0.183518,0.685133,1.80826,60.5461,12.3104,4.91831,0.203322017,1.37256,6A,Unit 6
PAT1A_2mm_196,52.4,1490.76,16439.2,1.19,0.0889944,0.0593296,0.296648,0.14338,0.425195,11.9104,0.173045,0.091466429,0.103827,0,0.647681,0.135964,0.642737,2.09384,68.7234,13.9474,4.92733,0.20294964,1.20962,6A,Unit 6
PAT1A_2mm_197,52.6,1494.07,17481.8,1.23,0.12568,0.0685526,0.568987,0.0708377,0.338193,9.02838,0.107399,0,0.0388465,0.242219,0.628399,0.237649,0.64668,2.02916,70.68,14.4806,4.88102,0.204875368,1.17425,6A,Unit 6
PAT1A_2mm_198,52.85,1498.21,19829.8,1.26,0.0452005,0.0924556,0.390368,0.0986193,0.462278,11.2467,0,0,0.0390368,0.365713,0.799227,0.0472551,0.386259,1.78542,69.9293,13.7862,5.07243,0.1971442,1.19452,6A,Unit 6
PAT1A_2mm_199,53.1,1502.34,21368.9,1.39,0,0.0689064,0.433924,0.102428,0.62202,12.9805,0.160161,0,0,0,0.70955,0.135951,0.938617,1.90331,66.9826,13.8949,4.82067,0.207440153,1.23644,6A,Unit 6
PAT1A_2mm_200,53.3,1505.65,20938.4,1.36,0.0938374,0.105328,0.407905,0.0976675,0.57643,13.5988,0.118733,0,0,0.0440461,0.727718,0.137883,0.626221,1.52055,67.9555,13.2789,5.11754,0.19540651,1.231,6A,Unit 6
PAT1A_2mm_201,53.5,1508.96,18715,1.21,0.0905914,0.0798067,0.491782,0.114318,0.55649,12.6828,0.18334,0,0,0.416289,0.752772,0,0.567275,2.18714,67.7322,13.6319,4.96867,0.201261066,1.22904,6A,Unit 6
PAT1A_2mm_202,53.75,1513.1,20448.5,1.3,0.10369,0.10369,0.444105,0.117385,0.629964,17.2105,0.197598,0,0,0.160426,0.645616,0.0958641,0.219118,1.85663,64.499,12.9769,4.9703,0.201195098,1.29072,6A,Unit 6
PAT1A_2mm_203,54,1517.24,20002.4,1.23,0.0853,0.103579,0.349324,0.0649905,0.499614,12.271,0.162476,0,0.04265,0.0487428,0.495552,0.12795,0.53414,1.9294,68.6665,13.5018,5.08574,0.196628217,1.21702,6A,Unit 6
PAT1A_2mm_204,54.2,1520.55,18026.4,1.21,0.0620134,0.055123,0.181447,0.0734973,0.238866,6.18526,0,0,0.055123,0.30088,0.507591,0.0918717,0.489217,2.40015,73.5088,15.4275,4.76478,0.209873457,1.1244,6A,Unit 6
PAT1A_2mm_205,54.45,1524.69,18051,1.37,0.12149,0.0618911,0.236103,0.103152,0.240688,6.63381,0.0206304,0.034383954,0.0618911,0.201719,0.398854,0.0137536,0.247564,2.40229,73.5175,15.0923,4.8712,0.205288102,1.12854,6A,Unit 6
PAT1A_2mm_206,54.7,1528.83,18540.3,1.42,0.0833333,0.0789474,0.27193,0.0701754,0.375,8.39912,0.151316,0.065789474,0.0723684,0,0.537281,0,0.642544,2.36184,71.4276,14.3531,4.97647,0.200945626,1.16576,6A,Unit 6
PAT1A_2mm_207,54.9,1532.14,15700.6,1.36,0.0217079,0,0.0434157,0.0868315,0.151955,4.30087,0.135674,0,0.0244213,0,0.477573,0.078691,0.60782,2.59952,75.8093,15.2009,4.98715,0.200515427,1.09878,6A,Unit 6
PAT1A_2mm_208,55.1,1535.45,12765.5,1.32,0.0475624,0.0237812,0.13929,0.0339732,0.203839,4.50144,0.200442,0.108714116,0,0,0.383897,0.251401,0.856124,2.58536,74.2789,15.7024,4.73042,0.211397731,1.11134,6A,Unit 6
PAT1A_2mm_209,55.35,1539.59,14699.2,1.36,0.0609508,0.0232194,0,0.0522436,0,1.12614,0.101585,0.089975039,0.055146,0,0.354095,0,0.516631,2.94596,77.6456,16.2419,4.78056,0.209180622,1.0651,6A,Unit 6
PAT1A_2mm_210,55.6,1543.72,17120.9,1.28,0.0601439,0,0.0793899,0.0553324,0.103447,3.40655,0.0312748,0.055332355,0.0240575,0.35124,0.488368,0.0168403,0.986359,2.61265,75.6971,15.7288,4.81263,0.207786429,1.09378,6A,Unit 6
PAT1A_2mm_211,55.8,1547.04,16917.7,1.18,0.0932295,0.0226775,0.146144,0.0655126,0.206617,4.7925,0.120946,0,0,0,0.257011,0.196538,0.35276,2.03341,76.0249,15.1208,5.02783,0.198893013,1.09714,6A,Unit 6
PAT1A_2mm_212,56.05,1551.17,15729.7,1.23,0.0585091,0.0292545,0.175527,0.0664876,0.16223,5.43071,0.0292545,0,0,0.37499,0.547858,0.0877636,0.747321,2.44408,73.897,15.3879,4.80228,0.208234363,1.12001,6A,Unit 6
PAT1A_2mm_213,56.3,1555.31,17334.9,1.13,0.0588263,0.0305897,0.249424,0.0588263,0.338839,9.87811,0.235305,0.084709869,0.0517671,0,0.5012,0.145889,0.828274,1.97421,70.7139,14.1113,5.01117,0.199554106,1.1789,6A,Unit 6
PAT1A_2mm_214,56.5,1558.62,21944.3,1.45,0.020247,0.066263,0.414143,0.123323,0.557713,14.6901,0.112279,0,0,0.147251,0.48961,0.0754661,0.603729,1.65105,66.9882,13.5747,4.93478,0.202643293,1.24127,6A,Unit 6
PAT1A_2mm_215,56.7,1561.93,23177.2,1.25,0.0697423,0.0523067,0.409736,0.153433,0.512606,14.3599,0.193535,0,0.0662552,0.254559,0.685218,0.0209227,0.605014,1.56048,66.4766,13.6067,4.88557,0.204684344,1.2487,6A,Unit 6
PAT1A_2mm_216,56.95,1566.07,23135.6,1.36,0.107045,0.121318,0.444238,0.199818,0.569125,13.6804,0.181977,0,0.0124886,0,0.692227,0.16592,0.561988,1.60746,67.3672,13.122,5.13392,0.194782839,1.2424,6A,Unit 6
PAT1A_2mm_217,57.2,1570.21,22871,1.28,0.110303,0.0759466,0.363459,0.122961,0.511736,12.6722,0.0343568,0,0,0,0.678095,0.168168,0.55875,1.78113,68.8239,13.4209,5.12813,0.195002759,1.21588,6A,Unit 6
PAT1A_2mm_218,57.4,1573.52,23133.1,1.33,0.0869689,0.070995,0.480991,0.108267,0.57151,13.6967,0.118917,0,0.0230734,0,0.397572,0.120691,0.575059,1.82635,67.715,13.2157,5.12382,0.195166702,1.23562,6A,Unit 6
PAT1A_2mm_219,57.65,1577.66,22367.4,1.56,0.0351052,0.0812963,0.417567,0.107163,0.552445,11.6697,0.299318,0,0,0.266061,0.71319,0.118249,0.755686,1.71092,69.1684,13.5765,5.09472,0.196281654,1.20853,6A,Unit 6
PAT1A_2mm_220,57.9,1581.8,21635.5,1.25,0.0385008,0.0866268,0.411958,0.0827767,0.50436,11.5599,0.152078,0,0,0.188654,0.679539,0.0866268,0.569812,1.84419,69.4188,13.7159,5.06119,0.197581875,1.20287,6A,Unit 6
