Code,depth,mean,kcps,MSE,Si,P,S,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Br,Rb,Sr,Zr,Ba,inc,coh,coh_inc,inc_coh,TSN_ sum,Subunit ,Group
LP1A-723,64.1,11350.3,28893.3,1.3975,0.0160137,0.0275305,0.111327,0.0262207,2.17961,0.0340368,0.0948345,0.107733,14.3006,0.267364,0.285171,0.00721325,0.556077255,0.359596,0.065802,0.810525,1.34159,0.0054019,65.3489,10.0807,0.154219,6.48566,1.32708,5A,Unit 5A
LP1A-727,64.3,11376.2,27951.5,1.395,0.019413,0.0241747,0.113982,0.0245283,2.60028,0.0247434,0.11215,0.167711,16.9418,0.235071,0.205672,0,0.52484633,0.238345,0.0644266,0.623798,1.3438,0,63.0269,9.90153,0.157043,6.36894,1.37231,5A,Unit 5A
LP1A-731,64.5,11402.1,27349.8,1.34,0.00985406,0.0247946,0.087556,0.0394189,2.79963,0.0605569,0.137564,0.196436,17.2024,0.252422,0.253473,0.0422716,0.576487469,0.206484,0.0670819,0.900791,1.4404,0,62.2293,9.65706,0.155186,6.44599,1.39122,5A,Unit 5A
LP1A-735,64.7,11428,27559.5,1.4475,0.0102867,0.0183853,0.114978,0.0296187,2.53388,0.0171011,0.118731,0.171106,19.9265,0.306979,0.232861,0,0.407654411,0.305369,0,0.748274,1.36862,0.00732624,60.4214,9.25699,0.153216,6.52946,1.4366,5A,Unit 5A
LP1A-739,64.9,11453.9,27445.5,1.3025,0.0153062,0.0293804,0.10218,0.0162697,2.57698,0.0135607,0.108874,0.227853,21.6448,0.231203,0.271506,0,0.408918348,0.160398,0.157877,0.721732,1.20751,0.0108759,59.2786,9.22051,0.155477,6.4382,1.4609,5A,Unit 5A
LP1A-743,65.1,11479.8,27137.8,1.3325,0.0147496,0,0.101128,0.0371824,2.61743,0.0359885,0.096991,0.244703,18.4241,0.273141,0.201983,0,0.266176801,0.365597,0.069521,0.800655,1.34023,0,62.0103,9.44151,0.152282,6.56923,1.39964,5A,Unit 5A
LP1A-747,65.3,11505.7,26244.8,1.28,0.0219956,0.0161536,0.104802,0.064988,2.80522,0.0873201,0.0940126,0.190887,17.2115,0.20412,0.229752,0.010005,0.414045058,0.296247,0.0585629,0.956735,1.44074,0.0067174,62.803,9.38529,0.149434,6.69222,1.38534,5A,Unit 5A
LP1A-751,65.5,11531.6,24783.3,1.3275,0.0254177,0.0258344,0.103161,0.0581665,2.78561,0.0996614,0.102915,0.216177,15.4082,0.275873,0.21717,0.00534812,0.354383699,0.329933,0.0871136,0.952977,1.41653,0.00251134,64.0859,9.81122,0.153127,6.53381,1.3536,5A,Unit 5A
LP1A-755,65.7,11557.5,26875.8,1.4075,0.0289082,0.0124673,0.114664,0.0769043,3.56461,0.0799196,0.126717,0.238838,21.8409,0.240842,0.271594,0,0.43706263,0.279409,0.12806,0.934248,1.2387,0.00865314,57.9828,9.14218,0.157709,6.34298,1.49143,5A,Unit 5A
LP1A-759,65.9,11583.4,27307,1.48,0.0303332,0.0268018,0.11547,0.0525427,3.09486,0.124435,0.0944028,0.26381,17.493,0.270279,0.158944,0,0.356295938,0.548418,0.0896436,1.01266,1.38895,0,61.6707,9.45648,0.153514,6.51793,1.41037,5A,Unit 5A
LP1A-763,66.1,11609.3,26781,1.405,0.0215927,0.00826879,0.0912581,0.0578123,2.83619,0.0667342,0.119609,0.173477,13.3744,0.249978,0.217792,0.0133044,0.482352941,0.505295,0.0753954,0.91319,1.33526,0.00541729,65.7836,10.1739,0.154704,6.46771,1.3173,5A,Unit 5A
LP1A-767,66.3,11635.2,26465,1.375,0.0303506,0.0232562,0.102479,0.065015,2.91405,0.141942,0.135537,0.156346,13.732,0.318515,0.270798,0,0.337101166,0.682852,0.154441,1.00047,1.30895,0,64.4782,10.057,0.156005,6.41158,1.34182,5A,Unit 5A
LP1A-771,66.5,11661.1,25688.8,1.3125,0.0332684,0.0285745,0.0911747,0.0770885,2.9286,0.12315,0.141034,0.233786,18.499,0.379342,0.29703,0.00711485,0.587837838,0.595035,0.113083,0.94979,1.33447,0.00613927,60.2009,9.68769,0.160979,6.21449,1.43315,5A,Unit 5A
LP1A-775,66.7,11687,24549,1.275,0.0328776,0.0362395,0.0963908,0.118006,3.4616,0.26357,0.144209,0.441223,26.1022,0.299377,0.1531,0.00798664,0.38486088,0.568022,0.111118,1.10253,1.21295,0.00290423,52.7955,8.90259,0.168661,5.93071,1.62104,5A,Unit 5A
LP1A-779,66.9,11712.9,23808.8,1.3625,0.0907531,0.0114437,0.0956514,0.247124,2.81116,0.458656,0.133317,0.50201,32.8299,0.224096,0.13932,0.00394084,0.404771593,0.406935,0.201265,1.25719,1.06991,0.00953645,47.5728,8.4228,0.177058,5.64874,1.78863,5A,Unit 5A
LP1A-783,67.1,11738.8,23373.3,1.34,0.134089,0.0110394,0.0809395,0.332284,3.05453,0.532837,0.132658,0.56011,33.9539,0.19056,0.198854,0.0112975,0.352558136,0.202745,0.32253,1.40692,1.21712,0.0276684,45.6736,8.37626,0.18329,5.45827,1.85457,4A-B,Unit 4
LP1A-787,67.3,11764.8,22959,1.3175,0.129935,0.0148769,0.130729,0.390755,2.43873,0.502707,0.143354,0.622752,39.6257,0.194033,0.139695,0.033923,0.110273533,0.147698,0.287683,1.34881,0.996039,0.0241704,41.6206,7.98307,0.191717,5.21683,2.02402,4A-B,Unit 4
LP1A-791,67.5,11790.7,22941.8,1.25,0.124706,0.020359,0.128968,0.352932,2.57422,0.407119,0.144321,0.542915,44.0698,0.182615,0.108117,0.0321271,0.258923878,0.234442,0.270498,1.22505,0.839096,0.0434196,38.1073,7.40492,0.194383,5.14742,2.19795,4A-B,Unit 4
LP1A-795,67.7,11816.6,21906.8,1.3825,0.113999,0,0.146114,0.304179,5.52411,0.399686,0.13328,0.475811,43.0234,0.17739,0.110562,0.0349209,0.563814373,0.168733,0.221688,1.94762,0.740008,0.013945,35.9866,7.3596,0.204786,4.8838,2.34708,4A-B,Unit 4
LP1A-799,67.9,11842.5,25184.8,1.545,0.0468747,0,0.447768,0.0851135,3.78699,0.12817,0.0895698,0.267243,61.3454,0.0703366,0.0537668,0,0.694149313,0.106656,0.156435,1.78375,0.491961,0.031222,23.3865,5.08254,0.217349,4.6014,3.54108,4A-B,Unit 4
LP1A-803,68.1,11868.4,21828.8,1.43,0.0987849,0.00823475,0.215792,0.245812,13.9977,0.248236,0.11662,0.338123,39.8449,0.15682,0.141064,0.0196092,0.346243122,0.101748,0.14998,3.06388,0.634876,0,30.6226,6.96347,0.22739,4.401,2.66325,4A-B,Unit 4
LP1A-807,68.3,11894.3,20168.8,1.4575,0.116572,0.00459587,0.0911102,0.298006,21.5768,0.283629,0.121571,0.386604,26.0911,0.179529,0.109192,0.0123096,0.17617456,0.16203,0.0832724,3.82551,0.826228,0.0236907,34.5727,8.05986,0.233078,4.29295,2.3474,4A-B,Unit 4
LP1A-811,68.5,11920.2,19744.8,1.5125,0.115551,0.002634,0.096793,0.285216,30.7007,0.310025,0.0947032,0.345929,21.6965,0.144493,0.0911221,0.0535353,0.023119362,0.0705903,0.133922,4.14827,0.530506,0,31.1201,7.5299,0.242029,4.13264,2.59015,4A-B,Unit 4
LP1A-815,68.7,11946.1,19965.5,1.5075,0.114531,0,0.0808659,0.344404,30.461,0.344732,0.118291,0.432546,22.4479,0.169376,0.125059,0.0586368,0.040388819,0.130599,0.158896,4.20453,0.630238,0.00142154,29.9992,7.42697,0.247885,4.04685,2.67333,4A-B,Unit 4
LP1A-819,68.9,11972,20073,1.5325,0.148976,0,0.0942122,0.428992,27.6777,0.357049,0.117642,0.419312,28.6501,0.160053,0.0901353,0.0640136,0.007139925,0.12411,0.239,3.7002,0.503783,0.00652948,27.7799,6.87417,0.247384,4.04349,2.89073,4A-B,Unit 4
LP1A-823,69.1,11997.9,19414,1.48,0.1745,0,0.0512461,0.533798,25.1752,0.483834,0.112087,0.626907,27.6365,0.125526,0.0570966,0.127035,0.015588299,0.0424547,0.301868,3.87534,0.809502,0,29.8882,7.4152,0.248204,4.03309,2.68236,4A-B,Unit 4
LP1A-827,69.3,12023.8,19772.5,1.4525,0.153258,0,0.0603631,0.616523,24.3212,0.439678,0.108325,0.636402,30.3245,0.163842,0.099369,0.0857618,0.041208125,0.0447068,0.303172,3.72789,0.791339,0.0389773,28.2858,7.25219,0.256512,3.89957,2.81755,4A-B,Unit 4
LP1A-831,69.5,12049.7,18957.3,1.4675,0.153833,0,0.064514,0.71996,25.9961,0.517925,0.0988848,0.706055,29.7943,0.175108,0.111951,0.142602,0.049533614,0.0632707,0.377924,3.85399,0.729917,0.00702675,26.7651,7.15495,0.267608,3.74069,2.95199,4A-B,Unit 4
LP1A-835,69.7,12075.6,19687.5,1.545,0.164571,0,0.0662855,0.843232,25.0606,0.513207,0.106815,0.741126,35.6106,0.14147,0.126203,0.164407,0.013305915,0.0556204,0.343081,3.5188,0.549331,0.0408182,23.1854,6.36183,0.274248,3.6475,3.38883,4A-B,Unit 4
LP1A-839,69.9,12101.5,20595,1.595,0.152923,0,0.0807992,0.84452,24.4637,0.554569,0.114725,0.76404,39.068,0.0816866,0.0837964,0.136138,0.027577372,0.0290832,0.312333,3.28953,0.561592,0.0288477,21.2662,5.95896,0.280176,3.56942,3.67449,4A-B,Unit 4
LP1A-843,70.1,12127.4,19776.8,1.52,0.159248,0,0.0702863,0.911522,22.0777,0.59456,0.103963,0.827325,41.1602,0.15528,0.0829308,0.218097,0.02282438,0.0467192,0.440535,3.00253,0.56263,0.0322523,21.2449,5.95653,0.280393,3.56952,3.6772,4A-B,Unit 4
LP1A-847,70.3,12153.3,19664,1.4775,0.128249,0,0.0546307,0.857708,22.184,0.539339,0.104836,0.792347,40.927,0.121275,0.0688999,0.172159,0.115631939,0.089624,0.35061,3.26095,0.568063,0.0152309,21.6572,5.90672,0.272794,3.6664,3.62875,4A-B,Unit 4
LP1A-851,70.5,12179.2,20718.8,1.55,0.139919,0,0.0794707,0.899899,20.8639,0.527571,0.0958722,0.72717,44.9829,0.134783,0.0642986,0.162746,0.10230207,0.00626411,0.349335,2.89811,0.417014,0.0293747,19.8211,5.71618,0.288389,3.47064,3.93116,4A-B,Unit 4
LP1A-855,70.7,12205.2,21256.8,1.565,0.180787,0,0.0778305,1.02573,21.685,0.55647,0.113281,0.804105,43.8797,0.106031,0.0780171,0.244898,0.08164488,0.0443451,0.327806,2.89906,0.442502,0.0226849,19.966,5.54484,0.277796,3.60079,3.92795,4A-B,Unit 4
LP1A-859,70.9,12231.1,19969.3,1.5225,0.158517,0,0.070918,0.996483,22.0328,0.57196,0.0992907,0.831916,42.8333,0.145436,0.0895122,0.179657,0.049560303,0.0289389,0.429607,2.87837,0.570465,0.029979,20.3129,5.64997,0.278346,3.59637,3.85981,4A-B,Unit 4
LP2A-1303,71.1,12252.1,18437.5,1.4925,0.12371,0,0.0738197,1.10783,19.0744,0.575031,0.12036,0.917563,45.1601,0.16297,0.10611,0.205435,0.008812902,0.0607229,0.455035,3.0255,0.562345,0.0388436,20.3373,5.8427,0.287202,3.48205,3.82953,4A-B,Unit 4
LP2A-1307,71.3,12268.2,18036.5,1.4575,0.129357,0,0.0602528,1.07814,18.0785,0.576411,0.103262,0.911276,45.1799,0.15211,0.112078,0.219126,0.059942363,0.115921,0.508471,2.84176,0.540177,0.0268491,21.0131,6.00626,0.28579,3.49985,3.70211,4A-B,Unit 4
LP2A-1311,71.5,12284.3,19156.5,1.5125,0.14139,0,0.0573636,1.0949,23.6413,0.504092,0.117089,0.81681,41.1345,0.115164,0.11375,0.223807,0.038276142,0.0619133,0.420773,2.97042,0.545746,0.0389851,19.8837,5.83557,0.293668,3.40549,3.91089,4A-B,Unit 4
LP2A-1315,71.7,12300.4,17621.5,1.445,0.155163,0,0.0535966,1.08042,22.5925,0.538215,0.124506,0.805084,40.5239,0.141999,0.136663,0.268373,0.041905609,0.0390307,0.490086,3.05979,0.495408,0.0274109,20.989,6.09642,0.290477,3.44421,3.69212,4A-B,Unit 4
LP2A-1319,71.9,12316.5,18305.3,1.49,0.155215,0,0.055748,1.1423,24.1833,0.561477,0.110583,0.816657,40.3869,0.119729,0.06539,0.231337,0,0.0425712,0.437132,3.10413,0.609315,0.0210138,19.9797,5.91429,0.296088,3.37838,3.88025,4A-B,Unit 4
LP2A-1323,72.1,12332.6,18484.5,1.4225,0.167792,0,0.0576473,1.09069,23.9356,0.518853,0.0795442,0.827852,39.4509,0.140711,0.0702287,0.206099,0.092061337,0.0629243,0.364345,3.17706,0.506734,0.0340038,20.8848,6.02983,0.287975,3.47517,3.76525,4A-B,Unit 4
LP2A-1327,72.3,12348.7,17398.3,1.515,0.137596,0,0.0586375,0.984058,19.2053,0.500287,0.0792046,0.797705,42.8664,0.136181,0.129985,0.204124,0.043580182,0,0.498601,3.27184,0.615983,0.0240331,21.7995,6.28591,0.287883,3.47653,3.58504,4A-B,Unit 4
LP2A-1331,72.5,12364.9,17946.5,1.4575,0.106262,0,0.0434467,1.0096,20.3555,0.498471,0.1087,0.842947,42.6243,0.123769,0.0970639,0.246779,0.037540875,0.012593,0.51425,3.1614,0.569555,0.0325048,21.278,6.06457,0.284971,3.50943,3.65926,4A-B,Unit 4
LP2A-1335,72.7,12381,18350.5,1.435,0.13725,0,0.0788976,1.02672,14.1127,0.610864,0.109884,0.9299,48.1426,0.126924,0.100207,0.235564,0.065039445,0.0840743,0.569687,2.68937,0.574063,0.0233661,21.8508,6.17959,0.282818,3.5361,3.57337,4A-B,Unit 4
LP2A-1339,72.9,12397.1,18282.5,1.45,0.130091,0,0.0685453,0.99782,14.7057,0.559721,0.123233,0.914496,47.4169,0.130745,0.123264,0.231289,0.061992992,0.0349934,0.445729,2.88617,0.561269,0.026432,22.1994,6.19138,0.279094,3.5875,3.52599,4A-B,Unit 4
LP2A-1343,73.1,12413.2,17995,1.4,0.134038,0.00889035,0.0847599,1.0957,14.9706,0.610594,0.108446,0.927313,47.2567,0.139334,0.153018,0.245389,0.011278744,0.0756087,0.480411,2.65105,0.690843,0.046132,22.014,5.96504,0.271001,3.69242,3.57495,4A-B,Unit 4
LP2A-1347,73.3,12429.3,18791,1.4875,0.164692,0,0.0540314,1.226,16.2537,0.644158,0.097035,0.965634,46.9069,0.112373,0.101092,0.274778,0.124222003,0.0585716,0.584937,2.80405,0.573409,0.0398251,21.0666,5.82685,0.276535,3.61759,3.72618,4A-B,Unit 4
LP2A-1351,73.5,12445.4,18121.5,1.405,0.182239,0.00764203,0.0775901,1.19927,10.8756,0.644728,0.10464,1.0184,51.1321,0.123766,0.0992938,0.289027,0.068380129,0.0918295,0.551517,2.07556,0.694258,0.0680158,22.6746,5.94838,0.262348,3.812,3.50427,4A-B,Unit 4
LP2A-1355,73.7,12461.5,18998.8,1.42,0.15805,0.00322236,0.0761294,1.23404,9.56654,0.70824,0.140342,1.05721,52.5543,0.137999,0.0788629,0.306235,0.130859638,0.106659,0.651492,1.90606,0.639963,0.0532321,22.3302,6.00968,0.269146,3.7174,3.52999,4A-B,Unit 4
LP2A-1359,73.9,12477.6,19228.5,1.38,0.18354,0.00400411,0.0878328,1.21909,8.10357,0.667169,0.108529,1.0704,55.0003,0.169353,0.107153,0.28881,0.092753438,0.0940749,0.623179,1.84498,0.583052,0.0545462,21.686,5.63474,0.259759,3.8516,3.66772,4A-B,Unit 4
LP2A-1363,74.1,12493.8,19213.3,1.45,0.127756,0.00308406,0.0725409,1.10566,7.19598,0.700093,0.149249,1.09597,56.5304,0.161942,0.149025,0.330404,0.14472412,0.0489224,0.606466,1.7341,0.61595,0.0388908,21.5095,5.56978,0.259111,3.86217,3.69663,3A-B,Unit 3
LP2A-1367,74.3,12509.9,19170.5,1.3975,0.136111,0,0.084633,1.08493,6.6321,0.663432,0.1122,1.09148,56.3324,0.148605,0.140474,0.297242,0.05668235,0.0334055,0.68619,1.73343,0.63946,0.0443457,22.1574,5.75835,0.259752,3.85095,3.59095,3A-B,Unit 3
LP2A-1371,74.5,12526,20605.5,1.39,0.163206,0,0.0725963,1.24984,6.35895,0.718869,0.117491,1.07252,57.7324,0.155829,0.102673,0.315909,0.12292305,0.0976085,0.600123,1.49845,0.536235,0.0528272,21.4312,5.43755,0.253607,3.94449,3.72654,3A-B,Unit 3
LP2A-1375,74.7,12542.1,19819,1.4025,0.186301,0.00247931,0.0775744,1.25017,5.74568,0.741468,0.118821,1.10647,56.466,0.134612,0.151092,0.30222,0.127779271,0.133054,0.622751,1.55518,0.648218,0.0530308,22.4849,5.69923,0.253613,3.94458,3.55679,3A-B,Unit 3
LP2A-1379,74.9,12558.2,20188,1.3225,0.161295,0.00761027,0.0787127,1.17076,4.98566,0.675553,0.141123,1.09169,57.0422,0.145434,0.093341,0.311556,0.164261305,0.115734,0.611546,1.47125,0.70375,0.0815784,23.0465,5.7353,0.248904,4.01789,3.48433,3A-B,Unit 3
LP2A-1383,75.1,12574.3,20208.8,1.4175,0.169102,0.0148472,0.0664764,1.19078,4.16707,0.664617,0.136787,1.14489,57.7901,0.138955,0.105135,0.275382,0.08349655,0.0287714,0.644027,1.36814,0.657232,0.0711534,23.2952,5.77976,0.248269,4.03381,3.44326,3A-B,Unit 3
LP2A-1387,75.3,12590.4,21051,1.3575,0.171832,0.0114479,0.0692907,1.14833,3.80376,0.687872,0.119039,1.09113,55.9222,0.173383,0.114244,0.303288,0.068797899,0.10687,0.644151,1.31159,0.669149,0.0379228,25.3074,6.03521,0.238389,4.19652,3.19501,3A-B,Unit 3
LP2A-1391,75.5,12606.5,21730,1.385,0.18521,0.0133186,0.0856372,1.17874,3.34757,0.635465,0.113474,1.04893,55.1634,0.145974,0.142563,0.2352,0.167546651,0.124746,0.620239,1.16412,0.65482,0.0672457,26.7404,5.94995,0.222426,4.49678,3.0773,3A-B,Unit 3
LP2A-1395,75.7,12622.7,19965.3,1.295,0.165479,0.00939423,0.0584959,1.19292,2.16225,0.699191,0.125404,1.08424,54.204,0.175626,0.0879886,0.221803,0.254491313,0.118792,0.734009,1.05428,0.749084,0.0690858,28.2643,6.18392,0.218847,4.57105,2.90538,3A-B,Unit 3
LP2A-1399,75.9,12638.8,21458.5,1.4025,0.163595,0.0113778,0.0511757,1.11293,1.45989,0.690376,0.120751,1.11219,57.6969,0.15807,0.12538,0.312378,0.147094658,0.0733761,0.631597,0.862174,0.648636,0.0404566,26.3317,5.81796,0.220883,4.52884,3.11708,3A-B,Unit 3
LP2A-1403,76.1,12654.9,21232.5,1.37,0.146618,0.00625471,0.0633086,1.06616,1.337,0.624744,0.123866,1.02495,55.7476,0.193096,0.163462,0.38623,0.145740124,0.0387802,0.686244,0.859118,0.787173,0.0538964,28.0552,6.07668,0.216674,4.61701,2.93066,3A-B,Unit 3
LP2A-1407,76.3,12671,20383.5,1.2825,0.14929,0.00735787,0.0930778,0.967641,1.30781,0.559647,0.139509,1.02555,52.8401,0.202257,0.159991,0.382776,0.136282961,0.142335,0.64612,0.915654,0.738349,0.073592,30.2472,6.38012,0.210839,4.74453,2.73464,3A-B,Unit 3
LP2A-1411,76.5,12687.1,21922.8,1.3825,0.140348,0.0057611,0.0771986,0.9924,1.34765,0.639459,0.128048,1.00123,55.7309,0.189023,0.12921,0.411306,0.133095552,0.116326,0.546585,0.823739,0.779342,0.0540036,27.915,6.11999,0.219176,4.56409,2.94096,3A-B,Unit 3
LP2A-1415,76.7,12703.2,22070.3,1.33,0.137964,0.00901026,0.0767956,1.03008,1.34736,0.630486,0.120165,0.983192,56.5401,0.170943,0.102804,0.263174,0.201983626,0.128901,0.65983,0.775115,0.632399,0.0631115,27.8636,5.80165,0.208316,4.80172,2.97287,3A-B,Unit 3
LP2A-1419,76.9,12719.3,22445,1.3675,0.135789,0.0143138,0.0929061,1.04388,1.26071,0.63024,0.107314,0.961228,56.7345,0.150748,0.129962,0.211458,0.284525409,0.118791,0.606941,0.768759,0.769048,0.0684494,27.8198,5.89538,0.212418,4.71217,2.98755,3A-B,Unit 3
LP2A-1423,77.1,12735.4,22226,1.2725,0.115675,0.0208176,0.100659,0.785785,1.14757,0.481566,0.133346,0.777154,48.4641,0.168275,0.160516,0.157065,0.353093797,0.183815,0.490224,0.694397,0.865529,0.0599559,35.1813,6.75453,0.192103,5.20647,2.39109,3A-B,Unit 3
LP2A-1427,77.3,12751.5,22558,1.3175,0.106414,0.0122525,0.0912751,0.825556,1.22513,0.541791,0.136692,0.80599,50.0667,0.229345,0.111539,0.230611,0.158529686,0.133029,0.526804,0.70063,0.812701,0.0398823,34.1101,6.51819,0.191136,5.23433,2.462,3A-B,Unit 3
LP2A-1431,77.5,12767.7,22574.5,1.3175,0.0881212,0.0246141,0.0697626,0.721504,1.24777,0.453672,0.116654,0.780638,47.4318,0.216752,0.141606,0.153749,0.23613287,0.114598,0.476681,0.681743,0.783727,0.0367071,36.5722,7.02976,0.192329,5.20397,2.29521,3A-B,Unit 3
LP2A-1435,77.7,12783.8,22280.5,1.35,0.0856912,0.0187825,0.0999535,0.740034,1.3453,0.449961,0.150255,0.711361,47.2885,0.193445,0.174029,0.131522,0.252156865,0.120288,0.404571,0.52868,0.840095,0.0508931,36.7839,6.79706,0.184878,5.41024,2.29748,3A-B,Unit 3
LP2A-1439,77.9,12799.9,23157.3,1.3775,0.0917106,0.00544545,0.102202,0.788434,1.32713,0.483049,0.122553,0.713249,48.8726,0.198881,0.205698,0.151121,0.266750848,0.14409,0.391212,0.589949,0.811655,0.051419,35.3073,6.47677,0.183499,5.45169,2.39426,3A-B,Unit 3
LP2A-1443,78.1,12816,22907,1.3325,0.0739312,0.00998893,0.111136,0.658156,1.36546,0.436243,0.120388,0.635364,48.3921,0.167495,0.147142,0.125785,0.304092697,0.212215,0.414079,0.470548,0.809499,0.0349742,36.4313,6.54061,0.179514,5.57099,2.32867,3A-B,Unit 3
LP2A-1447,78.3,12832.1,23700.5,1.32,0.0806374,0.00698007,0.10304,0.730313,1.11799,0.440364,0.108221,0.659619,50.7572,0.169595,0.137907,0.0568389,0.404868234,0.270703,0.366935,0.519825,0.741019,0.0493363,34.3363,6.41336,0.186741,5.359,2.45469,3A-B,Unit 3
LP2A-1451,78.5,12848.2,22856.3,1.3825,0.0900475,0.00408189,0.0722903,0.769734,1.23488,0.479664,0.10919,0.656705,49.4278,0.19591,0.106666,0.056295,0.206046541,0.310829,0.381431,0.475906,0.882287,0.0370621,35.5625,6.31733,0.177848,5.62889,2.39024,3A-B,Unit 3
LP2A-1455,78.7,12864.3,22751.3,1.365,0.108211,0.00959282,0.0702776,0.945039,1.30698,0.602643,0.133043,0.837038,52.7362,0.203298,0.177279,0.173816,0.14347984,0.318514,0.545422,0.641773,0.77957,0.0441526,31.7619,6.13798,0.193205,5.17915,2.63903,3A-B,Unit 3
LP2A-1459,78.9,12880.5,21602,1.2925,0.144137,0.0103924,0.0565472,1.00725,1.28841,0.577393,0.101951,0.719695,50.3557,0.214374,0.187379,0.258745,0.177269446,0.47509,0.490112,0.608139,0.823129,0.0371237,33.4897,6.36907,0.190151,5.26013,2.5214,3A-B,Unit 3
LP2A-1463,79.1,12896.6,19292.3,1.2775,0.121362,0.0088372,0.0528177,0.912947,1.2803,0.592797,0.1293,0.882495,49.4977,0.149578,0.162686,0.211379,0.104622618,0.593545,0.607898,0.793297,0.841725,0.0410522,33.6242,6.77367,0.202016,4.95525,2.50222,3A-B,Unit 3
LP2A-1467,79.3,12912.7,21287.5,1.425,0.158542,0.00791977,0.0792495,1.10935,1.32733,0.70484,0.108838,1.06289,59.9635,0.152677,0.148423,0.227845,0.17386239,0.420039,0.540942,0.709512,0.637448,0.0542079,24.7591,5.52554,0.223292,4.48388,3.30631,3A-B,Unit 3
LP2A-1471,79.5,12928.8,19879.5,1.37,0.128765,0.0059299,0.0803278,0.9299,2.82248,0.613776,0.135073,0.885172,55.7776,0.180358,0.170385,0.226933,0.071105625,0.403546,0.479401,0.973896,0.761031,0.0395172,26.832,5.96005,0.222213,4.50122,3.05177,3A-B,Unit 3
LP2A-1475,79.7,12944.9,19641.3,1.2975,0.167977,0.00463097,0.0594034,1.12612,4.46561,0.673966,0.120816,0.987112,57.6517,0.145688,0.132639,0.204278,0.134726584,0.232611,0.56037,1.24718,0.711232,0.087937,23.3897,5.81691,0.249185,4.01476,3.48157,3A-B,Unit 3
LP2A-1479,79.9,12961,19070.3,1.3625,0.152476,0.0100651,0.0921872,1.12341,3.70556,0.706008,0.105336,1.00157,60.5218,0.168859,0.146737,0.228482,0.096008085,0.186587,0.601335,1.23012,0.701795,0.0450563,21.4156,5.45207,0.254755,3.92702,3.72576,3A-B,Unit 3
LP2A-1483,80.1,12977.1,19173.8,1.4125,0.131008,0,0.105075,0.942985,4.37265,0.608382,0.122938,0.893337,60.4996,0.12705,0.0823194,0.18235,0.072394112,0.139534,0.483603,1.2725,0.630056,0.0334236,21.7667,5.51511,0.254079,3.93826,3.72,3A-B,Unit 3
LP2A-1487,80.3,12993.2,18493,1.4075,0.166729,0,0.118756,1.08904,6.66447,0.671463,0.104977,1.28046,57.9617,0.136559,0.0746071,0.196153,0.111618372,0.186054,0.415106,1.56019,0.607718,0.0561801,21.0998,5.56526,0.263792,3.79134,3.75232,3A-B,Unit 3
LP2A-1491,80.5,13009.4,19096.5,1.3975,0.149593,0.00141289,0.154019,0.873372,6.01011,0.516411,0.103861,0.690817,61.269,0.116341,0.0699172,0.173692,0.1525737,0.157831,0.423144,1.3196,0.451014,0.0281267,20.1662,5.19971,0.257282,3.89058,3.96778,3A-B,Unit 3
LP2A-1495,80.7,13025.5,18048.8,1.435,0.121593,0,0.187306,0.774778,11.2629,0.478889,0.0911712,0.608622,56.8954,0.123585,0.0803124,0.224553,0.189587632,0.173758,0.420439,1.589,0.485479,0.0267189,19.2531,5.02827,0.262542,3.83415,4.14041,3A-B,Unit 3
LP2A-1499,80.9,13041.6,17097.8,1.4875,0.112752,0,0.213132,0.837725,15.8455,0.464105,0.0700186,0.564614,56.2152,0.0916508,0.0816471,0.204465,0.256338427,0.109163,0.317896,2.08634,0.474211,0.0240437,15.4042,4.93021,0.320374,3.12248,4.93343,3A-B,Unit 3
LP2A-1503,81.1,13050.7,17502,1.4625,0.113936,0,0.239221,0.858211,16.3691,0.46901,0.0824918,0.551777,56.1857,0.0975622,0.047572,0.146763,0.167031706,0.101235,0.285309,2.12101,0.361715,0.00149638,15.0971,4.9609,0.328532,3.04447,5.00822,3A-B,Unit 3
LP2A-1507,81.3,13053,17004,1.4325,0.0955374,0,0.156196,0.747554,16.5189,0.426738,0.0976008,0.500863,55.3964,0.108465,0.0674232,0.105755,0.204556929,0.163177,0.289226,2.37169,0.376537,0.0131029,15.4988,5.01007,0.32333,3.09319,4.93829,3A-B,Unit 3
LP2A-1511,81.5,13055.2,17022,1.54,0.105793,0,0.137875,0.86297,15.94,0.472963,0.081847,0.604342,56.7711,0.114422,0.0621458,0.171809,0.138664005,0.158173,0.306774,2.31825,0.421775,0.02225,14.6972,5.04307,0.343919,2.90925,5.14073,3A-B,Unit 3
LP2A-1515,81.7,13057.4,17708.3,1.4325,0.136614,0,0.201401,0.85307,12.2714,0.550997,0.100573,1.17828,57.4808,0.112075,0.0705421,0.156163,0.136873356,0.219066,0.32693,2.00608,0.517355,0.0145915,16.7399,5.18693,0.310801,3.22227,4.60601,3A-B,Unit 3
LP2A-1519,81.9,13059.6,18210.8,1.3825,0.153839,0.00862565,0.129047,1.08391,6.75674,0.717861,0.0881693,2.60208,59.762,0.117195,0.103765,0.242957,0.10204806,0.148978,0.575635,1.61969,0.543582,0.0440738,18.0146,5.27206,0.292883,3.41654,4.30033,3A-B,Unit 3
