SH20M1H_mean_age,LnFe_Mn,SH20M1H_mean_age,LnMn_Ti,SH20M1H_mean_age,LnBr_Ti,SH20M1H_mean_age,LnInc_Coh,SH20M1H_mean_age,LnCa_Ti
8026.3,3.140891476,8026.3,1.067457121,8026.3,-0.152107778,8026.3,1.366358084,8026.3,0.40750801
8032.1,3.226320571,8032.1,0.961880893,8032.1,-0.100756293,8032.1,1.413747714,8032.1,0.642358215
8037.9,3.223321885,8037.9,0.922136802,8037.9,-0.170019686,8037.9,1.391689945,8037.9,0.239298992
8043.8,3.19929292,8043.8,1.084784287,8043.8,-0.049914391,8043.8,1.432510459,8043.8,0.381458902
8049.6,3.212485077,8049.6,1.159699981,8049.6,0,8049.6,1.368092184,8049.6,0.881030669
8055.5,3.237951972,8055.5,1.035511582,8055.5,0.021353124,8055.5,1.370402254,8055.5,0.388536046
8061.3,3.267887448,8061.3,1.08322737,8061.3,-0.1346225,8061.3,1.391569731,8061.3,0.286727418
8067.2,3.277097086,8067.2,0.99780759,8067.2,-0.301475395,8067.2,1.40642471,8067.2,0.656525826
8073,3.28809297,8073,1.13810006,8073,0.315418827,8073,1.355557551,8073,0.857955155
8078.8,3.32136265,8078.8,1.077106083,8078.8,-0.047195691,8078.8,1.39992651,8078.8,0.862381103
8084.7,3.049830183,8084.7,1.364188704,8084.7,-0.178526486,8084.7,1.380577727,8084.7,0.399107808
8090.5,2.582006139,8090.5,1.678238919,8090.5,0.198378994,8090.5,1.42461207,8090.5,0.280461824
8096.4,2.439631313,8096.4,1.94394229,8096.4,0.509907771,8096.4,1.448009241,8096.4,0.772483923
8102.2,2.002188913,8102.2,2.341222886,8102.2,0.37766522,8102.2,1.412068984,8102.2,0.521161633
8108.1,0.246549198,8108.1,3.780175176,8108.1,-0.201739643,8108.1,1.354197337,8108.1,1.819158443
8113.9,2.059982605,8113.9,2.021172634,8113.9,-0.088728116,8113.9,1.347288569,8113.9,0.844598803
8119.7,1.985763414,8119.7,2.068259625,8119.7,-0.705493016,8119.7,1.290098795,8119.7,0.339971803
8125.6,2.148499262,8125.6,1.905659005,8125.6,-0.53237396,8125.6,1.255388791,8125.6,0.35580247
8131.4,2.158498262,8131.4,2.134640404,8131.4,-2.131203476,8131.4,1.092663635,8131.4,0.386492996
8137.3,1.325153077,8137.3,2.847083192,8137.3,-3.047319642,8137.3,1.100905176,8137.3,0.303615905
8143.1,1.391503144,8143.1,2.756545597,8143.1,-1.943261141,8143.1,1.066090095,8143.1,0.317730055
8149,2.041771913,8149,2.072926861,8149,-1.763588592,8149,1.116618071,8149,0.413227113
8154.8,2.815966084,8154.8,1.32495926,8154.8,-1.09594206,8154.8,1.134438954,8154.8,0.431851863
8160.6,2.147760786,8160.6,2.231910135,8160.6,-0.027834799,8160.6,1.219659268,8160.6,0.926435181
8166.5,2.037532101,8166.5,2.289211937,8166.5,0.114908881,8166.5,1.326343712,8166.5,0.762631936
8172.3,1.832354661,8172.3,2.321515881,8172.3,0.317240875,8172.3,1.455617599,8172.3,0.472777556
8178.2,2.196457186,8178.2,2.237316621,8178.2,0.52564071,8178.2,1.446379905,8178.2,0.76512068
8184,2.545333763,8184,1.768998885,8184,-0.083565078,8184,1.386915286,8184,0.588723872
8189.9,1.902168988,8189.9,2.163151455,8189.9,-0.962100268,8189.9,1.298709863,8189.9,0.508434708
8195.7,1.365483924,8195.7,2.930679,8195.7,-0.277210773,8195.7,1.234276821,8195.7,0.835194838
8201.5,2.427701025,8201.5,1.953428981,8201.5,-0.630969936,8201.5,1.270708918,8201.5,0.955511445
8207.4,1.731489,8207.4,2.359996,8207.4,-0.299405536,8207.4,1.308073534,8207.4,0.609309402
8213.2,1.967758655,8213.2,2.151842949,8213.2,0.133097271,8213.2,1.323596746,8213.2,0.686178511
8219.1,2.244573895,8219.1,1.924027438,8219.1,0.374693449,8219.1,1.377914892,8219.1,0.767931331
8224.9,1.997859174,8224.9,2.104726797,8224.9,-0.426518517,8224.9,1.360550064,8224.9,0.650587566
8230.8,0.836333724,8230.8,3.297928076,8230.8,-0.105360516,8230.8,1.340735441,8230.8,0.806087592
8236.6,-1.187528456,8236.6,5.155519093,8236.6,-0.341561306,8236.6,1.131015284,8236.6,2.117416849
8242.4,0.260036778,8242.4,3.841981966,8242.4,-0.412154096,8242.4,1.240867127,8242.4,1.142097401
8248.3,1.175081595,8248.3,3.172724152,8248.3,-0.090384061,8248.3,1.262815162,8248.3,0.986983119
8254.1,1.440252763,8254.1,2.849227726,8254.1,-0.384999278,8254.1,1.319681032,8254.1,0.87012869
8260,1.53373224,8260,2.729538104,8260,-0.473882109,8260,1.367192172,8260,0.67524597
8265.8,1.791944176,8265.8,2.336114082,8265.8,-0.157978436,8265.8,1.385741111,8265.8,0.327012985
8272.2,2.194467585,8272.2,1.951678969,8272.2,-0.206920716,8272.2,1.364192398,8272.2,0.49386009
8278.5,2.652123521,8278.5,1.425134194,8278.5,-0.176398538,8278.5,1.320537341,8278.5,0.494857221
8284.9,2.873106987,8284.9,1.298696302,8284.9,-0.384714164,8284.9,1.313074483,8284.9,0.614313419
8291.3,2.895817279,8291.3,1.191131057,8291.3,-0.431011201,8291.3,1.322464689,8291.3,0.537759336
8297.6,2.794993687,8297.6,1.258379527,8297.6,-0.627265476,8297.6,1.31999207,8297.6,1.566971795
8304,2.763760043,8304,1.497108727,8304,-0.211922027,8304,1.336581401,8304,1.35275194
8310.4,2.308623098,8310.4,1.974939764,8310.4,-0.463837114,8310.4,1.395685735,8310.4,0.610810894
8316.7,1.603836808,8316.7,2.523297577,8316.7,-0.09021138,8316.7,1.302497639,8316.7,0.507625621
8323.1,0.070295525,8323.1,4.221240085,8323.1,-0.26893603,8323.1,1.258451728,8323.1,1.488921888
8329.4,-1.687788781,8329.4,6.315852787,8329.4,0.47656103,8329.4,1.18091577,8329.4,3.50096333
8335.8,-1.988817712,8335.8,5.980195406,8335.8,0.187211542,8335.8,1.167741483,8335.8,3.202507294
8342.2,0.190697138,8342.2,3.955758399,8342.2,0.032552603,8342.2,1.322437177,8342.2,1.252762968
8348.5,0.758005374,8348.5,3.382056246,8348.5,-0.476717567,8348.5,1.318807188,8348.5,0.956368955
8354.9,2.013834434,8354.9,2.295025208,8354.9,-0.426607545,8354.9,1.272607978,8354.9,1.018802004
8361.2,2.590435615,8361.2,1.650007243,8361.2,-0.218767177,8361.2,1.25195912,8361.2,1.806273512
8367.6,2.507324544,8367.6,1.383824208,8367.6,-0.552241727,8367.6,1.27443859,8367.6,0.704594566
8374,2.162257915,8374,1.972368906,8374,-0.678590883,8374,1.256760758,8374,0.989224995
8380.3,0.74292243,8380.3,3.425005899,8380.3,-0.317095958,8380.3,1.187218692,8380.3,1.0588842
8386.7,1.027222596,8386.7,3.148468526,8386.7,-0.357179867,8386.7,1.245160554,8386.7,1.114967793
8393.1,1.989185273,8393.1,2.251291799,8393.1,-0.344840486,8393.1,1.271665366,8393.1,1.064471245
8399.4,2.018350685,8399.4,2.122886958,8399.4,-0.39803013,8399.4,1.294045952,8399.4,1.14526798
8405.8,0.848246977,8405.8,3.288845117,8405.8,-0.311055424,8405.8,1.230828702,8405.8,1.373005129
8412.1,0.890471565,8412.1,3.113896189,8412.1,-1.336144577,8412.1,1.11168696,8412.1,1.49129767
8418.5,2.097178162,8418.5,2.14578349,8418.5,-0.70403658,8418.5,1.200854896,8418.5,1.963799714
8424.9,2.572775862,8424.9,1.505339227,8424.9,-0.404045661,8424.9,1.277913908,8424.9,1.308025647
8431.2,2.207501756,8431.2,2.108324416,8431.2,-0.47957308,8431.2,1.302567723,8431.2,0.826678573
8437.6,1.533158,8437.6,2.608914885,8437.6,-0.331253321,8437.6,1.26013192,8437.6,0.53948088
8444,-0.495985453,8444,4.653057687,8444,-0.359184356,8444,1.203679678,8444,1.278005586
8450.3,-0.373172624,8450.3,4.450405545,8450.3,-0.334677441,8450.3,1.22424142,8450.3,1.053706785
8456.7,1.983906218,8456.7,2.190611421,8456.7,-0.665290226,8456.7,1.2958191,8456.7,0.800201177
8463,1.24187875,8463,2.995732274,8463,-0.176129587,8463,1.30595399,8463,0.693147181
8469.4,0.802080018,8469.4,3.35906709,8469.4,-0.477438608,8469.4,1.250122952,8469.4,0.634353443
8475.8,2.355133855,8475.8,1.96154729,8475.8,-0.834333625,8475.8,1.195241483,8475.8,1.96154729
8482.1,2.722831596,8482.1,1.844681871,8482.1,0.046717625,8482.1,1.223905675,8482.1,2.200600515
8488.5,2.511446815,8488.5,1.721537845,8488.5,-0.475174569,8488.5,1.28773693,8488.5,1.247427434
8494.8,1.547635454,8494.8,2.686568312,8494.8,-0.233261681,8494.8,1.261149757,8494.8,0.849691924
8501.2,1.231732435,8501.2,3.492001922,8501.2,0.171271721,8501.2,1.252653828,8501.2,0.969779417
8507.6,0.050193607,8507.6,4.290569908,8507.6,-0.084083117,8507.6,1.289603538,8507.6,1.217589354
8513.9,-0.240779431,8513.9,4.393032159,8513.9,-0.587786665,8513.9,1.24346896,8513.9,1.205047495
8520.3,3.328647649,8520.3,0.829523049,8520.3,-0.392149332,8520.3,1.327474971,8520.3,0.345622129
8526.7,2.919271107,8526.7,1.286210903,8526.7,-1.029619417,8526.7,1.251370457,8526.7,0.297553821
8533,2.923780531,8533,1.198158834,8533,-1.471989082,8533,1.250367184,8533,0.328504067
8539.4,3.272563158,8539.4,0.998160709,8539.4,-0.398496439,8539.4,1.213670754,8539.4,0.437577959
8545.7,2.91242632,8545.7,1.165783817,8545.7,-0.74144119,8545.7,1.179893648,8545.7,0.427551896
8552.1,2.776308184,8552.1,1.312355066,8552.1,-1.368902618,8552.1,1.22485418,8552.1,0.15415068
8558.5,2.671239443,8558.5,1.41169462,8558.5,-0.831590731,8558.5,1.218503949,8558.5,0.306630696
8564.8,2.46637068,8564.8,1.708895325,8564.8,-1.283222176,8564.8,1.187651372,8564.8,0.260164044
8571.2,2.740840024,8571.2,1.363304843,8571.2,-0.944461609,8571.2,1.213312568,8571.2,0.278167253
8577.6,2.850230468,8577.6,1.262401597,8577.6,-0.745332934,8577.6,1.267996814,8577.6,0.369027712
8583.9,2.9583437,8583.9,1.179019494,8583.9,-1.132350428,8583.9,1.237884904,8583.9,0.161570613
8588.4,3.201898701,8588.4,0.901164803,8588.4,-1.313917392,8588.4,1.235407171,8588.4,0.112117298
8592.9,2.770311147,8592.9,1.354380223,8592.9,-0.830348302,8592.9,1.266352171,8592.9,1.096044893
8597.4,2.697130311,8597.4,1.47810191,8597.4,-0.503526321,8597.4,1.251853923,8597.4,0.864418901
8601.9,2.571425929,8601.9,1.568071107,8601.9,-0.996197283,8601.9,1.257440234,8601.9,0.299862491
8606.4,2.526640281,8606.4,1.599713363,8606.4,-1.172224106,8606.4,1.26130403,8606.4,0.227007046
8610.9,2.332727813,8610.9,1.663452501,8610.9,-0.935218742,8610.9,1.276265384,8610.9,0.368109322
8615.3,2.375058356,8615.3,1.656462851,8615.3,-0.764410201,8615.3,1.256389577,8615.3,0.36772478
8619.8,2.137113934,8619.8,2.001328151,8619.8,-1.192799504,8619.8,1.26220084,8619.8,0.282048255
8624.3,2.170992838,8624.3,2.027951352,8624.3,-1.302613545,8624.3,1.30294849,8624.3,0.374225759
8628.8,2.061615282,8628.8,2.050605081,8628.8,-0.308910373,8628.8,1.304230411,8628.8,0.218199844
8633.3,2.147929788,8633.3,2.236270251,8633.3,-0.515386635,8633.3,1.342886737,8633.3,0.642392631
8637.8,1.901458386,8637.8,2.424647458,8637.8,-0.014134511,8637.8,1.329961544,8637.8,0.382992252
8642.3,2.027491755,8642.3,2.260288948,8642.3,-0.36585597,8642.3,1.342606562,8642.3,0.524867981
8646.8,1.536546401,8646.8,2.886488258,8646.8,-0.46536325,8646.8,1.219591977,8646.8,0.52582879
8673.7,3.07507444,8673.7,1.112939181,8673.7,-0.723918839,8673.7,1.226814003,8673.7,0.824782838
8678.2,2.971517262,8678.2,1.338285142,8678.2,-0.575364145,8678.2,1.243275397,8678.2,0.990063827
8682.7,3.229641199,8682.7,1.164056197,8682.7,-0.601797402,8682.7,1.193850461,8682.7,1.010810085
8687.2,3.346902143,8687.2,1.02011697,8687.2,-0.996043122,8687.2,1.171694051,8687.2,0.666667257
8691.7,3.322700916,8691.7,1.112405611,8691.7,-0.920931111,8691.7,1.205796176,8691.7,0.766758998
8696.2,3.318786358,8696.2,1.209753167,8696.2,-0.832909123,8696.2,1.207536321,8696.2,0.344035009
8700.7,3.348347263,8700.7,1.328862312,8700.7,-1.293100584,8700.7,1.174183191,8700.7,0.676734151
8705.2,3.264170246,8705.2,1.170813683,8705.2,-0.36772478,8705.2,1.176096435,8705.2,1.382440792
8709.7,3.336645776,8709.7,1.0239437,8709.7,-0.90542106,8709.7,1.188249388,8709.7,1.345870739
8714.1,3.316946585,8714.1,1.118797265,8714.1,-1.093307236,8714.1,1.161692845,8714.1,0.920537023
8718.6,3.409147322,8718.6,0.934544172,8718.6,-1.254958359,8718.6,1.209539419,8718.6,0.958375087
8723.1,3.390103444,8723.1,1.052275759,8723.1,-1.03425442,8723.1,1.183456547,8723.1,0.360137152
8727.6,3.442027581,8727.6,0.971640827,8727.6,-1.399937138,8727.6,1.163595301,8727.6,0.016129382
8732.1,3.440266768,8732.1,0.866070975,8732.1,-1.289130613,8732.1,1.165390981,8732.1,-0.028462465
8736.6,3.397632089,8736.6,0.944325434,8736.6,-1.076793241,8736.6,1.199103827,8736.6,0.104624951
8741.1,3.390749833,8741.1,0.982540117,8741.1,-1.146307162,8741.1,1.143029558,8741.1,-0.002743486
8745.6,3.401739534,8745.6,1.024426848,8745.6,-0.973804638,8745.6,1.13536581,8745.6,0.302674857
8750.1,3.49188359,8750.1,0.901475646,8750.1,-1.190985609,8750.1,1.173997051,8750.1,0.017011346
8754.6,3.537807286,8754.6,0.840486689,8754.6,-0.885453626,8754.6,1.20383849,8754.6,0.050537069
8759,3.509995631,8759,0.784885928,8759,-1.701811233,8759,1.098550432,8759,0.023256862
8763.5,3.503292133,8763.5,0.880651129,8763.5,-1.858698952,8763.5,1.095876309,8763.5,0.693147181
8768,3.366794673,8768,1.012669859,8768,-1.315890721,8768,1.166653352,8768,0.293547192
8772.5,3.210874316,8772.5,0.941316099,8772.5,-1.576836751,8772.5,1.137429144,8772.5,-0.135482613
8777,2.619268174,8777,1.518540682,8777,-2.285125872,8777,1.110426666,8777,-0.10731938
8781.5,2.573583756,8781.5,1.515086682,8781.5,-1.762666508,8781.5,1.132137913,8781.5,-0.336841308
8786,0.854742502,8786,3.318520924,8786,-2.019337618,8786,1.105335115,8786,-0.189426382
8790.5,1.575810268,8790.5,2.454586479,8790.5,-1.47278039,8790.5,1.076477812,8790.5,-0.273018118
8795,1.23603968,8795,2.825099709,8795,-1.392373407,8795,1.072194929,8795,-0.03494703
8799.5,1.354669184,8799.5,2.748195678,8799.5,-1.483668525,8799.5,1.132309118,8799.5,-0.106506648
8804,1.51275454,8804,2.937821004,8804,-1.275206155,8804,1.123396463,8804,0.108749024
8808.4,1.635257039,8808.4,2.751000582,8808.4,-1.475592499,8808.4,1.092833211,8808.4,0.140417179
8813.5,1.947129166,8813.5,2.363133483,8813.5,-0.839409688,8813.5,1.103911718,8813.5,0.191993851
8818.5,1.138367796,8818.5,3.230602803,8818.5,-1.332343846,8818.5,1.10791352,8818.5,0.942118388
8823.5,1.228027361,8823.5,3.227840755,8823.5,-1.191830418,8823.5,1.112962482,8823.5,0.947221033
8828.6,1.360258649,8828.6,3.203630672,8828.6,-1.321108381,8828.6,1.127335805,8828.6,0.595242966
8833.6,1.914258124,8833.6,2.459872973,8833.6,-1.425412778,8833.6,1.117474949,8833.6,0.357441913
8838.6,1.608308242,8838.6,2.918174039,8838.6,-1.71978597,8838.6,1.081822955,8838.6,0.458746475
8843.6,1.47799493,8843.6,3.024002707,8843.6,-0.531345354,8843.6,1.109020015,8843.6,0.448721413
8848.7,2.090712707,8848.7,2.435074276,8848.7,-1.348554033,8848.7,1.117058693,8848.7,0.212834182
8853.7,1.825895506,8853.7,2.612329681,8853.7,-0.721230149,8853.7,1.145562381,8853.7,0.828215853
8858.7,1.422285926,8858.7,2.943558956,8858.7,-1.606656269,8858.7,1.101991006,8858.7,1.229005056
8863.8,1.394819562,8863.8,2.962433988,8863.8,-2.021172634,8863.8,1.121405112,8863.8,0.300104592
8868.8,1.521613009,8868.8,2.875296095,8868.8,-1.073980501,8868.8,1.075736524,8868.8,0.292036667
8873.8,1.584218807,8873.8,2.794442608,8873.8,-1.7193825,8873.8,1.122211629,8873.8,0.584553032
8878.9,1.718828153,8878.9,2.701238543,8878.9,-2.451527428,8878.9,1.135007802,8878.9,0.317266224
8883.9,1.631241325,8883.9,2.833058125,8883.9,-1.293145306,8883.9,1.113294392,8883.9,0.943875099
8888.9,1.052632485,8888.9,3.352130936,8888.9,-1.228205118,8888.9,1.073179196,8888.9,1.863694601
8893.9,0.730426537,8893.9,3.82519087,8893.9,-1.960094784,8893.9,1.071724634,8893.9,2.362049141
8899,1.289584621,8899,3.170418031,8899,-0.908149574,8899,1.130044543,8899,1.508005488
8904,1.174921862,8904,3.404499811,8904,-1.137527705,8904,1.06603229,8904,0.455909866
8909,1.84376843,8909,2.584676025,8909,-1.288154093,8909,1.154260842,8909,0.142781048
8914.1,2.344361497,8914.1,1.979915466,8914.1,-1.313917392,8914.1,1.172969544,8914.1,-0.009732437
8919.1,0.9896099,8919.1,3.337365921,8919.1,-1.182820429,8919.1,1.154486308,8919.1,0.507017909
8924.1,0.850822243,8924.1,3.420075306,8924.1,-1.352527499,8924.1,1.085399503,8924.1,0.170467057
8929.2,0.753077412,8929.2,3.746463405,8929.2,-1.775759128,8929.2,1.055365842,8929.2,0.275511537
8934.2,1.438118218,8934.2,3.187937001,8934.2,-4.454347296,8934.2,1.036477559,8934.2,1.289456853
8939.2,3.775949759,8939.2,0.822645831,8939.2,-0.507044901,8939.2,1.081242682,8939.2,2.623240256
8944.2,2.770825527,8944.2,1.977026536,8944.2,-0.977883743,8944.2,1.102673012,8944.2,2.693191087
8949.3,1.579344957,8949.3,2.708050201,8949.3,-0.400401806,8949.3,1.235143512,8949.3,3.472218651
8954.3,1.784758601,8954.3,2.716035114,8954.3,0.70884609,8954.3,1.318311761,8954.3,3.720034622
8959.3,2.397773648,8959.3,2.105874799,8959.3,-0.37569295,8959.3,1.272408676,8959.3,3.634545103
8964.4,0.452421357,8964.4,3.952924997,8964.4,-0.362645111,8964.4,1.286147869,8964.4,2.989462661
8969.4,3.224697356,8969.4,0.917326465,8969.4,-0.466899643,8969.4,1.291870124,8969.4,0.9489134
8974.4,3.080660027,8974.4,1.065793379,8974.4,-0.565523255,8974.4,1.261038363,8974.4,1.059461381
8979.4,1.702288066,8979.4,2.434505908,8979.4,-0.564116921,8979.4,1.303117276,8979.4,0.912691448
8984.5,1.602673512,8984.5,2.415025748,8984.5,-0.653027187,8984.5,1.310605205,8984.5,0.769133088
8989.5,1.422505892,8989.5,2.836913854,8989.5,0.049190244,8989.5,1.375695142,8989.5,0.902754146
8994.5,1.555333178,8994.5,2.722331301,8994.5,-0.435006787,8994.5,1.346475178,8994.5,0.874326533
8999.6,1.415210693,8999.6,2.6954431,8999.6,-0.051646589,8999.6,1.37891158,8999.6,0.726153477
9004.6,1.518614243,9004.6,2.623087306,9004.6,0.072495502,9004.6,1.298412586,9004.6,0.711769693
9009.6,1.091259859,9009.6,3.268772796,9009.6,0.205942189,9009.6,1.359962542,9009.6,1.650445936
9014.7,0.533708638,9014.7,3.800822175,9014.7,-0.36705566,9014.7,1.28101601,9014.7,1.187880154
9019.7,-0.201184804,9019.7,4.650475267,9019.7,0.061966724,9019.7,1.135134395,9019.7,1.531599774
9024.7,-0.700699935,9024.7,5.28627142,9024.7,-0.693147181,9024.7,0.975997408,9024.7,2.353253192
9029.7,-0.509849891,9029.7,4.663149889,9029.7,-0.446526595,9029.7,1.102920966,9029.7,1.698108194
9034.8,0.442640495,9034.8,3.766997233,9034.8,-0.227617832,9034.8,1.241885818,9034.8,1.087840192
9039.8,1.204428866,9039.8,3.018075545,9039.8,-0.430558676,9039.8,1.279572303,9039.8,0.781008536
9044.8,1.149403914,9044.8,3.229039385,9044.8,-0.427238908,9044.8,1.344072683,9044.8,0.874185864
9049.9,0.744189823,9049.9,3.576478666,9049.9,-0.422677237,9049.9,1.278667654,9049.9,0.782856848
9054.9,0.82425394,9054.9,3.539199639,9054.9,-0.478564762,9054.9,1.280461423,9054.9,1.256969565
9059.9,1.286714715,9059.9,2.939706694,9059.9,-0.559615788,9059.9,1.324923142,9059.9,2.301587918
9070.6,0.925157007,9070.6,3.33476971,9070.6,-0.451007129,9070.6,1.289573313,9070.6,1.676968528
9081.4,0.71517725,9081.4,3.546311099,9081.4,-0.813849926,9081.4,1.275279707,9081.4,0.676982244
9092.1,-0.789272897,9092.1,4.658723012,9092.1,-0.732062597,9092.1,1.132702978,9092.1,1.595086052
9102.8,-0.848475096,9102.8,5.349525462,9102.8,-0.124790773,9102.8,1.120152558,9102.8,2.376852669
9113.6,-0.782977513,9113.6,4.964591356,9113.6,-0.28293147,9113.6,1.229089632,9113.6,1.833723668
9124.3,0.24710629,9124.3,4.074550519,9124.3,0.215388235,9124.3,1.280239678,9124.3,1.143375006
9135,-1.019707576,9135,5.516390232,9135,0.672269596,9135,1.215476629,9135,2.525398011
9145.7,1.458044001,9145.7,2.614806849,9145.7,-0.408604828,9145.7,1.25526431,9145.7,0.707155192
9156.5,1.869707589,9156.5,2.185836554,9156.5,-0.306975275,9156.5,1.30121633,9156.5,2.102268192
9167.2,1.680343698,9167.2,2.549864546,9167.2,-0.044604306,9167.2,1.308679323,9167.2,0.76437469
9177.9,1.523289434,9177.9,2.596863012,9177.9,-0.395708933,9177.9,1.23668459,9177.9,0.602564371
9188.7,1.403326084,9188.7,2.757898007,9188.7,-0.395514777,9188.7,1.270144902,9188.7,1.369487243
9199.4,1.429654937,9199.4,2.761869714,9199.4,-0.21217452,9199.4,1.27412401,9199.4,0.85816299
9210.1,1.786709444,9210.1,2.4297846,9210.1,-0.371398554,9210.1,1.269957647,9210.1,0.70463213
9220.9,1.92950713,9220.9,2.301026246,9220.9,-0.377813577,9220.9,1.310452018,9220.9,0.655047334
9231.6,2.043796687,9231.6,2.054730438,9231.6,-0.754141693,9231.6,1.318367867,9231.6,0.495922218
9242.3,1.793211902,9242.3,2.436116486,9242.3,-0.364776013,9242.3,1.261603291,9242.3,0.709622018
9253,1.243558117,9253,2.818816639,9253,-1.176321273,9253,1.263787521,9253,1.063743463
9263.8,0.888154997,9263.8,3.288483892,9263.8,-0.882083976,9263.8,1.235335737,9263.8,0.619039208
9274.5,-0.609666252,9274.5,4.786483483,9274.5,-0.46536325,9274.5,1.096421088,9274.5,1.739241435
9285.2,-0.119682117,9285.2,4.279062236,9285.2,-0.693147181,9285.2,1.180063722,9285.2,1.33858316
9296,1.431749406,9296,2.493918108,9296,-0.628209378,9296,1.256321691,9296,0.272390024
9306.7,1.818057747,9306.7,2.380784282,9306.7,-0.391478866,9306.7,1.220011164,9306.7,0.581507209
9317.4,1.709617244,9317.4,2.165399616,9317.4,-1.818715279,9317.4,1.151232054,9317.4,0.460651524
9328.1,0.098246755,9328.1,4.341958568,9328.1,-0.438801528,9328.1,1.234087251,9328.1,1.564737734
9338.9,0.084334344,9338.9,4.202304788,9338.9,0.079249372,9338.9,1.226015798,9338.9,1.379830215
9349.6,-0.430530714,9349.6,4.621591984,9349.6,-0.341951702,9349.6,1.240628971,9349.6,1.541615316
9360.3,1.279704373,9360.3,2.888004893,9360.3,-0.304368991,9360.3,1.28304318,9360.3,0.584629598
9371.1,1.36360665,9371.1,2.800824097,9371.1,-0.171850257,9371.1,1.29119941,9371.1,0.664887843
9381.8,2.095964141,9381.8,1.961567659,9381.8,-0.351703931,9381.8,1.282720694,9381.8,0.36189386
9392.5,2.413424111,9392.5,1.811938195,9392.5,-0.77559085,9392.5,1.264689478,9392.5,0.719768096
9403.3,1.902297421,9403.3,2.226867247,9403.3,-0.897697899,9403.3,1.285000405,9403.3,0.402780543
