C:\Data\BAS_sjro\Oct_2017\LP1C    22/11/2017  re-evaluated data (mislabelled as 1B when run)																																																					
peakarea																																																					
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	As	Se	Br	Rb	Sr	Y	Zr	Sn	I	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	D1	S1	S2	S3	Mo inc	Mo coh
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000482.spe	271.5	6.61	1	0.018362	-0.020997	0.007497	0.109368	18408	1.28	0	16	31	0	79	13	124	89	1586	202	18	31	145	9434	17	206	104	0	0	113	308	184	1626	0	825	4	7	0	48	215	270	51	47	66	0	140	202	0	78	98	8	0	30579	5389
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000483.spe	272	6.61	1	0.018361	-0.020997	0.007426	0.109368	18390	1.25	0	22	10	13	71	0	102	71	1549	205	16	21	135	8892	70	199	66	0	35	116	237	120	1576	0	765	0	0	0	0	237	258	0	0	6	0	71	87	0	34	83	5	0	30711	5381
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000484.spe	272.5	6.61	1	0.01836	-0.020997	0.007274	0.109368	18517	1.22	7	23	37	7	52	9	94	55	1537	185	22	27	228	10199	81	96	0	0	38	113	224	22	1320	0	712	0	0	0	0	270	240	0	9	37	0	0	29	0	35	53	9	1.58362E+15	30281	5301
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000485.spe	273	6.61	1	0.01836	-0.020997	0.007284	0.109368	18489	1.25	33	37	18	19	49	12	131	52	1591	232	0	28	155	11709	29	164	69	0	0	178	238	120	1320	0	705	0	0	0	8	219	277	53	22	7	0	178	66	0	0	111	13	0	29199	4918
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000486.spe	273.5	6.61	1	0.018359	-0.020997	0.007314	0.109368	18016	1.4	0	35	22	14	83	21	134	68	1570	221	5	28	145	9539	11	99	86	0	0	18	308	96	1439	0	1012	0	0	0	0	251	282	0	0	32	0	163	112	163	69	158	17	9.3328E+14	29343	5173
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000487.spe	274	6.61	1	0.018356	-0.020997	0.007314	0.109368	17645	1.31	0	19	9	0	48	0	111	23	1542	200	0	28	83	9295	131	176	112	0	67	31	300	147	1411	0	824	0	0	0	0	240	305	55	96	0	0	53	140	0	15	26	0	5.88866E+14	28253	4934
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000488.spe	274.5	6.61	1	0.018353	-0.020997	0.007265	0.109368	17068	1.22	16	9	22	11	54	0	86	42	1472	184	5	28	168	9541	123	178	169	0	57	15	201	105	1449	0	740	9	0	0	10	206	299	0	51	58	0	23	124	0	0	47	0	2.3813E+15	26652	4708
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000489.spe	275	6.6	1	0.018354	-0.020997	0.007265	0.109368	16788	1.24	38	47	39	5	67	15	118	73	1557	212	9	15	208	10182	175	148	150	0	50	87	277	48	1506	0	735	0	0	0	0	226	218	0	66	46	0	60	24	17	143	4	16	0	25715	4693
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000490.spe	275.5	6.6	1	0.018353	-0.020997	0.007282	0.109368	16206	1.35	14	32	57	8	51	5	106	147	1788	336	0	21	183	9830	53	116	174	0	0	66	211	91	1622	0	714	0	0	0	0	160	337	0	25	25	0	105	29	0	66	161	0	1.90371E+15	24788	4699
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000491.spe	276	6.6	1	0.018354	-0.020997	0.00731	0.109368	15659	1.4	48	44	59	0	70	18	143	146	1861	363	31	27	206	10068	102	133	75	0	0	45	128	132	2240	0	747	0	0	0	18	171	284	0	74	22	35	199	113	87	0	54	21	1.03955E+15	23465	4485
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000492.spe	276.5	6.61	1	0.018353	-0.020997	0.007328	0.109368	15157	1.43	0	0	44	0	6	0	101	212	1859	248	0	32	152	9702	39	176	97	0	0	70	176	127	2146	0	680	0	0	0	28	265	299	0	0	0	0	167	124	44	0	95	0	7.23462E+14	22525	4697
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000493.spe	277	6.61	1	0.018349	-0.020997	0.007355	0.109368	15037	1.23	17	33	80	8	55	0	126	268	2097	312	7	12	226	11561	128	132	101	0	0	90	141	73	2249	0	787	0	0	0	39	180	302	0	38	13	0	0	31	0	84	22	8	3.7581E+14	21696	4841
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000494.spe	277.5	6.6	1	0.018348	-0.020997	0.007332	0.109368	14916	1.3	0	11	88	9	40	0	109	312	1955	314	0	34	264	12651	161	150	100	38	0	0	166	35	2599	0	722	0	0	0	57	112	302	18	47	47	0	110	68	0	0	45	8	1.33619E+15	21153	4575
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000495.spe	278	6.6	1	0.018349	-0.020997	0.007296	0.109368	15171	1.34	0	0	63	0	34	16	124	296	1969	420	0	9	289	13030	123	161	71	0	76	0	167	145	2391	0	803	6	0	0	41	146	297	33	0	9	0	9	0	145	244	76	10	0	21267	4708
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000496.spe	278.5	6.6	1	0.018352	-0.020997	0.007226	0.109368	14828	1.26	0	8	89	0	39	0	102	286	2033	373	0	18	267	12731	86	109	72	38	0	134	161	161	2418	0	832	0	20	0	69	184	221	0	25	34	29	177	0	0	41	70	0	0	21252	4680
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000497.spe	279	6.6	1	0.018351	-0.020997	0.007209	0.109368	14624	1.29	7	21	107	0	10	0	91	323	2092	378	0	26	223	13556	111	125	162	0	0	0	99	0	2342	0	646	0	0	0	17	147	251	0	0	9	0	55	91	33	31	81	0	1.49686E+14	20158	4406
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000498.spe	279.5	6.6	1	0.018353	-0.020997	0.007181	0.109368	14272	1.45	21	23	121	0	19	0	132	317	2095	429	61	36	292	13892	68	76	55	0	0	29	72	30	2365	0	506	0	0	0	39	133	284	0	58	0	13	30	0	24	88	124	7	0	19131	4178
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000499.spe	280	6.61	1	0.018357	-0.020997	0.007157	0.109368	13634	1.24	0	27	100	0	22	0	129	328	2040	410	0	27	362	12940	75	76	75	0	40	74	120	63	2491	0	588	0	0	0	14	150	230	5	58	47	0	35	4	101	95	74	6	0	18451	4220
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000500.spe	280.5	6.62	1	0.018356	-0.020997	0.007157	0.109368	13484	1.33	0	24	154	6	15	0	85	337	2058	435	32	0	450	14785	56	130	35	0	16	46	91	81	2427	0	470	0	0	0	20	141	227	0	56	87	19	0	57	0	0	74	4	0	17703	4121
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000501.spe	281	6.62	1	0.018356	-0.020997	0.007134	0.109368	13104	1.34	12	40	132	0	15	0	107	345	2084	485	0	47	356	15354	106	63	35	7	15	126	36	184	2558	0	640	0	0	0	14	102	149	0	27	61	44	10	0	66	83	47	0	2.32499E+15	16896	4214
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000502.spe	281.5	6.62	1	0.018358	-0.020997	0.007134	0.109368	13284	1.56	0	14	175	0	17	0	119	341	2324	424	0	23	385	17401	33	127	111	21	40	68	105	100	2771	0	623	0	0	0	47	112	281	50	77	0	43	0	13	39	165	144	0	0	16254	4122
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000503.spe	282	6.62	1	0.018362	-0.020997	0.007108	0.109368	13326	1.32	17	39	196	0	8	10	92	406	2574	435	30	5	381	17153	53	70	31	58	0	12	90	133	3002	0	609	0	0	0	0	103	226	36	118	0	22	81	74	0	0	151	14	1.97095E+15	16387	4178
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000504.spe	282.5	6.62	1	0.01836	-0.020997	0.007173	0.109368	13955	1.42	0	33	171	0	25	8	93	464	2802	528	30	44	446	19427	89	39	0	0	0	130	174	146	3389	0	807	0	12	0	33	118	233	66	7	37	14	126	70	0	33	140	11	6.62607E+13	16846	4393
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000505.spe	283	6.63	1	0.018357	-0.020997	0.007215	0.109368	15153	1.31	39	33	243	0	11	0	117	571	3443	536	41	19	572	24275	79	93	43	123	0	0	21	150	3820	0	692	0	5	0	84	141	307	50	71	34	97	98	64	51	75	174	5	0	17015	4499
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000506.spe	283.5	6.63	1	0.018358	-0.020997	0.0072	0.109368	14318	1.4	0	0	256	6	9	0	108	501	3175	552	4	24	442	22143	136	17	0	67	0	72	13	147	3886	0	678	0	0	0	57	131	244	0	8	0	0	8	76	24	0	51	0	1.7297E+15	16308	4625
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000507.spe	284	6.64	1	0.018359	-0.020997	0.00725	0.109368	13894	1.38	13	18	222	0	16	0	98	480	2782	575	0	0	468	20150	79	84	0	20	0	0	36	117	3720	0	861	0	0	0	48	90	233	34	51	0	34	19	19	0	26	125	4	0	16265	4400
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000508.spe	284.5	6.64	1	0.018358	-0.020997	0.007275	0.109368	13908	1.51	0	29	227	0	7	0	103	451	3043	626	0	40	503	21434	105	60	22	69	0	60	59	212	3700	0	594	0	0	0	38	77	257	38	18	33	16	91	79	22	0	75	0	0	15928	4441
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000509.spe	285	6.63	1	0.018355	-0.020997	0.007355	0.109368	13766	1.41	14	13	221	8	16	0	83	472	2955	516	0	10	419	18919	0	68	0	26	0	61	146	20	3475	0	832	0	0	0	58	134	302	37	30	0	0	91	0	97	33	167	4	0	16304	4392
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000510.spe	285.5	6.63	1	0.018353	-0.020997	0.007338	0.109368	13441	1.36	0	34	181	16	5	13	132	447	2727	368	0	54	400	18175	81	58	88	89	0	18	125	163	3675	0	673	0	0	0	94	102	224	37	45	45	0	95	95	30	63	102	0	1.51856E+15	15986	4408
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000511.spe	286	6.63	1	0.018351	-0.020997	0.0073	0.109368	13458	1.24	26	43	230	18	9	21	96	486	2878	564	14	19	392	17969	181	80	34	119	57	0	83	90	3720	0	711	0	0	0	37	100	319	55	66	0	0	12	54	79	96	109	0	1.18423E+15	15673	4420
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000512.spe	286.5	6.64	1	0.01835	-0.020997	0.007285	0.109368	13549	1.39	0	35	236	10	18	0	132	509	2600	622	0	39	479	20722	0	71	12	65	0	76	33	67	3490	0	642	0	8	0	103	104	284	54	12	0	69	39	90	45	0	194	0	0	15363	4473
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000513.spe	287	6.64	1	0.018352	-0.020997	0.007153	0.109368	13175	1.31	0	42	229	0	0	0	104	501	2599	544	0	52	456	19091	187	84	105	123	38	114	56	163	3530	0	718	0	0	0	46	106	222	105	33	58	0	0	0	0	53	52	0	0	15024	4482
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000514.spe	287.5	6.64	1	0.01835	-0.020997	0.007176	0.109368	12821	1.46	16	50	212	12	17	5	127	532	2508	472	12	46	460	18070	110	71	30	5	40	24	124	204	3632	0	764	0	6	0	91	80	234	39	91	50	23	0	9	56	151	64	0	1.26317E+15	15053	4308
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000515.spe	288	6.64	1	0.018348	-0.020997	0.007221	0.109368	12870	1.38	0	13	181	0	16	0	133	530	2674	524	34	50	403	17408	132	120	84	92	45	41	88	268	3646	0	595	0	0	0	44	69	263	50	66	8	0	10	47	84	0	147	0	0	15192	4564
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000516.spe	288.5	6.63	1	0.018348	-0.020997	0.007234	0.109368	13304	1.44	0	11	176	0	0	0	116	480	2681	526	0	0	434	18978	183	70	62	64	0	0	85	126	3566	0	931	0	0	0	55	80	276	28	80	0	0	53	0	73	76	115	0	1.28721E+14	15564	4540
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000517.spe	289	6.63	1	0.018351	-0.020997	0.007372	0.109368	13135	1.36	0	18	195	0	0	0	115	513	2685	469	13	28	373	17879	94	76	17	58	87	36	21	174	3808	0	649	0	9	0	42	113	289	30	11	0	0	0	117	73	0	124	0	1.30205E+15	15610	4494
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000518.spe	289.5	6.63	1	0.018351	-0.020997	0.007333	0.109368	12520	1.37	13	34	181	0	15	15	134	423	2320	576	10	20	346	16451	119	29	0	31	0	0	83	198	3673	0	587	0	14	0	5	113	249	20	62	34	0	76	0	4	32	65	5	0	14861	4203
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000519.spe	290	6.63	1	0.018349	-0.020997	0.007356	0.109368	12620	1.5	13	35	192	0	6	9	100	452	2616	529	18	0	381	17274	51	57	83	28	80	0	58	176	3643	0	918	0	0	0	37	84	256	0	42	0	0	0	0	0	50	94	0	0	14521	4188
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000520.spe	290.5	6.63	1	0.018347	-0.020997	0.007399	0.109368	12169	1.42	0	0	157	0	8	0	102	436	2597	494	11	14	376	16325	237	105	0	92	22	104	48	74	3489	0	631	0	0	0	38	106	215	16	21	15	14	23	65	0	21	0	0	0	13993	4324
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000521.spe	291	6.64	1	0.018346	-0.020997	0.007417	0.109368	12358	1.53	0	22	193	0	15	0	131	499	2703	644	16	34	370	17068	174	56	8	29	0	0	0	154	3699	0	665	0	19	0	23	124	253	43	12	36	15	120	100	61	0	80	9	0	14518	4157
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000522.spe	291.5	6.64	1	0.018351	-0.020997	0.007494	0.109368	12243	1.39	10	33	215	22	12	0	107	473	2381	578	0	31	351	16277	15	50	40	27	13	0	15	123	3612	0	797	0	0	0	18	71	208	9	42	80	5	0	0	25	84	119	0	4.78577E+14	14682	4247
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000523.spe	292	6.63	1	0.018353	-0.020997	0.007568	0.109368	12503	1.36	27	12	201	6	5	14	112	482	2573	498	21	28	330	15397	56	97	42	125	0	0	45	188	3598	0	601	0	4	0	13	140	254	26	40	0	0	39	96	0	0	99	0	6.45385E+14	15784	4479
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000524.spe	292.5	6.63	1	0.018351	-0.020997	0.007556	0.109368	12948	1.44	0	32	194	0	0	0	122	441	2439	414	28	12	349	15685	74	126	65	120	0	0	23	263	3711	0	860	0	0	0	20	58	222	65	108	0	0	132	0	77	117	72	4	2.14921E+15	16434	4675
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000525.spe	293	6.63	1	0.018349	-0.020997	0.007515	0.109368	13487	1.34	0	38	180	0	14	16	93	425	2563	475	0	33	323	14656	153	124	34	51	0	0	103	149	3864	0	904	0	0	0	43	77	264	22	86	0	0	45	0	0	66	25	0	7.9317E+14	17702	4968
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000526.spe	293.5	6.63	1	0.018348	-0.020997	0.007501	0.109368	14649	1.44	10	10	149	0	20	6	119	463	2573	450	5	36	392	17031	107	92	43	9	19	45	79	243	3687	0	827	0	6	0	102	120	214	81	47	75	31	65	136	29	49	86	0	0	19357	5060
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000527.spe	294	6.63	1	0.018353	-0.020997	0.007365	0.109368	14909	1.27	0	43	145	0	22	7	108	342	2156	444	0	6	287	13551	84	119	134	65	0	27	55	149	3381	0	639	0	0	0	37	137	353	59	103	22	28	120	38	0	16	101	0	0	21367	4920
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000528.spe	294.5	6.63	1	0.018355	-0.020997	0.007392	0.109368	15476	1.21	27	16	99	5	36	5	136	224	1728	318	0	17	245	11497	160	96	15	21	65	54	105	74	2559	0	1024	0	0	0	16	143	254	8	11	5	0	0	38	7	50	0	0	2.42912E+14	23696	5023
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000529.spe	295	6.63	1	0.018354	-0.020997	0.007404	0.109368	15876	1.34	0	20	91	4	59	14	157	241	1627	341	33	25	208	11948	46	70	38	13	0	50	173	0	2279	0	880	0	8	0	42	134	172	5	42	0	0	22	133	112	0	108	8	0	24901	4968
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000530.spe	295.5	6.63	1	0.018352	-0.020997	0.007365	0.109368	16358	1.32	0	33	102	4	31	0	109	204	1672	296	0	30	258	12083	191	123	57	14	15	0	174	94	2443	0	976	0	0	0	22	127	254	36	83	39	0	84	49	50	16	13	13	0	25658	5297
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000531.spe	296	6.63	1	0.01835	-0.020997	0.007339	0.109368	17092	1.23	0	14	45	0	34	0	122	193	1685	328	18	10	194	11235	112	117	131	59	0	0	123	0	2316	0	816	0	0	0	18	113	258	16	104	22	0	113	97	0	0	84	20	0	27204	5470
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000532.spe	296.5	6.62	1	0.018349	-0.020997	0.007363	0.109368	17446	1.3	6	22	53	0	47	0	115	193	1652	294	0	25	198	10720	47	132	102	0	0	16	268	123	2148	0	868	0	11	0	23	123	238	15	20	29	0	127	43	75	0	120	22	1.03782E+15	29000	5572
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000533.spe	297	6.62	1	0.018347	-0.020997	0.00741	0.109368	17667	1.23	19	14	65	10	38	7	115	190	1620	309	0	14	220	10844	162	200	64	55	0	63	103	65	2319	0	846	0	0	0	20	180	258	8	49	88	14	160	122	0	0	0	18	1.09751E+15	29244	5535
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000534.spe	297.5	6.62	1	0.018347	-0.020997	0.007432	0.109368	17887	1.22	0	12	41	11	44	29	141	195	1476	248	12	32	216	9693	143	158	78	41	57	18	141	64	2020	0	814	6	0	7	20	194	272	0	66	0	15	0	117	0	30	64	0	0	30466	5783
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000535.spe	298	6.61	1	0.018345	-0.020997	0.007419	0.109368	18168	1.4	38	45	64	0	48	0	78	120	1491	273	5	25	204	11308	134	177	136	0	0	106	106	0	1965	0	879	0	0	0	0	114	282	79	51	34	37	107	106	0	18	83	16	2.21849E+15	30407	5296
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000536.spe	298.5	6.61	1	0.018345	-0.020997	0.007419	0.109368	18140	1.4	45	23	81	36	44	0	100	154	1521	220	0	6	223	10127	114	154	66	26	0	34	202	91	1993	0	888	0	0	0	9	182	262	0	96	16	22	26	187	75	157	36	0	0	30740	5629
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000537.spe	299	6.6	1	0.018345	-0.020997	0.00721	0.109368	18447	1.38	0	9	66	15	38	16	114	168	1653	246	26	28	353	12248	94	177	94	0	0	62	229	73	2059	0	659	0	14	0	53	124	217	14	102	30	0	72	118	0	0	64	0	1.58901E+15	30082	5397
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000538.spe	299.5	6.6	1	0.018344	-0.020997	0.007195	0.109368	18343	1.57	0	5	51	0	41	8	110	161	1685	327	0	27	218	11241	172	224	94	47	0	43	136	138	2103	0	737	0	0	6	28	127	227	20	78	0	0	163	136	0	0	50	13	0	30281	5315
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000539.spe	300	6.6	1	0.01835	-0.020997	0.007195	0.109368	18195	1.4	0	0	50	0	38	4	123	203	1645	259	0	22	177	10943	68	93	0	0	0	0	209	126	2022	0	1010	0	0	0	9	129	197	62	89	44	0	33	43	0	0	34	0	0	30273	5489
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000540.spe	300.5	6.6	1	0.018355	-0.020997	0.007177	0.109368	18282	1.24	0	9	59	0	39	14	123	216	1808	248	7	26	233	11708	0	137	39	48	28	39	216	42	2162	0	768	0	0	0	0	147	216	0	31	49	0	132	110	0	137	115	0	1.05062E+14	30038	5417
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000541.spe	301	6.59	1	0.018355	-0.020997	0.007157	0.109368	18582	1.24	0	6	82	20	34	0	124	241	1859	270	4	9	255	12650	51	138	46	0	79	0	187	0	1795	0	712	0	8	0	20	142	236	55	80	70	38	0	0	0	0	103	5	0	30241	5563
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000542.spe	301.5	6.59	1	0.018353	-0.020997	0.007179	0.109368	18343	1.34	0	29	61	0	30	0	136	195	1694	235	0	25	260	12303	93	161	96	35	0	76	188	45	1942	0	773	0	0	0	31	123	273	55	59	34	16	122	0	0	10	61	5	1.24906E+15	30734	5299
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000543.spe	302	6.59	1	0.018351	-0.020997	0.007218	0.109368	18091	1.24	0	28	21	10	53	18	135	149	1477	261	6	24	193	10570	76	124	81	0	40	0	207	0	1781	0	902	0	0	11	19	136	246	0	53	44	0	57	0	10	123	72	8	0	30574	5234
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000544.spe	302.5	6.58	1	0.018351	-0.020997	0.007176	0.109368	18049	1.25	0	0	62	12	30	9	141	155	1572	331	36	30	246	11685	110	147	54	0	0	127	303	27	1821	0	815	0	0	0	11	226	197	25	8	44	0	53	20	52	114	111	11	0	29527	5133
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000545.spe	303	6.58	1	0.01835	-0.020997	0.007193	0.109368	17716	1.29	16	42	57	7	64	19	141	85	1485	185	27	15	179	10666	80	159	86	0	0	60	277	111	1751	0	683	0	0	0	6	181	233	7	24	0	0	134	104	0	0	67	17	8.34265E+14	29374	5029
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000546.spe	303.5	6.59	1	0.018349	-0.020997	0.00723	0.109368	17633	1.27	0	23	21	0	60	0	124	51	1492	149	14	0	237	10554	91	174	57	0	115	84	212	29	1704	0	886	0	0	0	13	157	199	75	43	108	5	79	17	77	68	75	14	2.82125E+15	28912	5168
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000547.spe	304	6.59	1	0.018351	-0.020997	0.007346	0.109368	17234	1.23	59	37	65	12	67	17	121	99	1618	139	23	15	140	9634	74	178	92	0	42	43	156	130	1864	0	830	0	0	0	18	137	254	0	69	0	0	86	0	7	53	75	25	2.49803E+15	29090	5279
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000548.spe	304.5	6.59	1	0.018352	-0.020997	0.007436	0.109368	16963	1.19	0	17	19	18	35	15	136	109	1532	218	5	24	213	9597	113	127	106	0	0	0	320	0	1875	0	890	0	0	0	25	140	224	10	46	0	0	113	188	0	0	0	6	0	28484	5133
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000549.spe	305	6.58	1	0.018351	-0.020997	0.007422	0.109368	16995	1.3	8	0	29	10	45	19	128	99	1590	172	0	15	129	9183	117	157	91	40	0	52	255	0	1984	18	820	0	0	0	23	148	221	0	16	47	0	87	0	0	97	5	11	0	29494	5239
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000550.spe	305.5	6.58	1	0.018351	-0.020997	0.007342	0.109368	17179	1.3	0	19	24	15	40	6	124	28	1359	110	0	7	146	9458	145	145	107	48	0	120	256	0	1983	0	813	19	0	0	28	160	203	8	20	68	5	174	0	0	0	13	0	0	28931	4978
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000551.spe	306	6.58	1	0.018352	-0.020997	0.007304	0.109368	17375	1.36	0	8	20	16	71	28	107	92	1567	139	20	34	151	9342	113	184	63	0	0	25	285	19	1917	0	800	7	16	0	11	112	213	27	67	80	0	88	0	0	84	32	0	0	29629	4939
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000552.spe	306.5	6.57	1	0.018354	-0.020997	0.007263	0.109368	17564	1.28	0	22	20	0	68	26	120	26	1317	118	9	9	131	7987	42	147	136	0	0	0	161	22	1823	0	723	0	0	0	5	107	202	63	127	64	0	71	0	77	68	78	10	0	29977	5283
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000553.spe	307	6.56	1	0.018353	-0.020997	0.007252	0.109368	18126	1.32	0	28	14	5	49	17	129	58	1306	142	45	6	189	8108	30	195	173	0	0	0	243	0	1601	0	916	0	0	0	11	120	273	0	136	0	16	120	0	0	82	78	0	0	31361	5263
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000554.spe	307.5	6.56	1	0.018351	-0.020997	0.007224	0.109368	18762	1.24	0	11	20	13	38	23	127	48	1414	125	24	0	108	8561	104	139	101	0	0	183	311	73	1415	0	578	0	0	0	0	216	223	0	32	26	0	27	63	0	13	29	13	0	32232	5361
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000555.spe	308	6.56	1	0.018355	-0.020997	0.007196	0.109368	18659	1.1	0	52	19	14	39	13	152	36	1390	154	14	0	168	7872	46	156	98	0	0	15	255	33	1185	0	877	0	0	0	0	192	238	0	48	56	0	99	78	51	204	82	0	0	32495	5182
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000556.spe	308.5	6.56	1	0.018353	-0.020997	0.007184	0.109368	18746	1.17	0	0	15	0	47	22	112	71	1379	149	8	16	148	7921	106	219	233	0	25	0	253	0	1171	0	894	0	0	0	10	120	235	0	160	88	0	144	76	0	0	18	0	0	32955	5333
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000557.spe	309	6.56	1	0.018355	-0.020997	0.007184	0.109368	18675	1.3	0	36	9	14	86	37	145	44	1359	145	9	10	155	7290	139	195	169	0	0	0	232	12	1033	0	746	0	0	10	0	145	269	0	46	0	0	13	45	0	0	0	7	0	33231	5147
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000558.spe	309.5	6.56	1	0.018354	-0.020997	0.007202	0.109368	18617	1.4	0	9	14	23	50	46	137	36	1239	127	10	17	224	8363	131	180	151	0	0	23	274	0	849	0	883	4	6	0	0	204	230	0	69	50	0	120	85	0	0	47	0	0	32573	5358
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000559.spe	310	6.56	1	0.018351	-0.020997	0.007227	0.109368	18751	1.23	49	59	36	31	75	16	130	53	1167	151	8	35	239	8231	57	210	149	0	90	0	196	0	999	0	717	0	8	0	29	180	296	0	23	0	0	0	0	27	57	64	20	5.47936E+15	33323	5314
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000560.spe	310.5	6.55	1	0.01835	-0.020997	0.007207	0.109368	19328	1.3	21	0	5	24	62	17	129	20	1132	134	6	17	136	9448	31	166	113	6	117	0	228	0	1004	0	878	0	0	0	0	151	250	32	175	64	0	0	28	61	99	110	5	1.93383E+15	33755	5517
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000561.spe	311	6.54	1	0.018348	-0.020997	0.007256	0.109368	19575	1.29	0	12	23	0	55	20	140	35	1361	153	0	22	138	9395	220	193	91	0	10	90	218	33	1060	0	949	0	0	0	0	230	250	8	0	64	0	0	86	0	0	0	23	3.08269E+14	34215	5572
